id,category,error_name,user_error_text,symptoms,cause,step_1,step_2,step_3,step_4,step_5,verification,risk,os_version,device_type,tag,log_snippet
AUDIOV1-0171,Microphone Input Errors,Mic volume too low,I have the issue: Mic volume too low — how to fix?,"Symptoms: Mic volume too low. Sound missing, distorted, or devices not detected. Category: Microphone Input Errors.","Microphone disabled, wrong input selected, driver or app permission issue.",Ensure microphone is unmuted and selected as default input in Sound Settings.,Check app permissions: Settings → Privacy → Microphone → allow apps to use microphone.,"Test mic in Voice Recorder; if not detected, reinstall mic drivers.",Try different USB port or headset on another PC to rule out hardware.,Adjust mic levels and disable enhancements in Device Properties → Levels/Enhancements.,Audio functions correctly and devices are detected; no more audio errors.,medium,Windows 11,Laptop,Mic_volume_too_low,Mic volume too low - Audio system event logged in Event Viewer.
AUDIOV1-0765,Bluetooth Audio Problems,Bluetooth headphones connected but no sound,Problem: Bluetooth headphones connected but no sound when using apps or calls.,"Symptoms: Bluetooth headphones connected but no sound. Sound missing, distorted, or devices not detected. Category: Bluetooth Audio Problems.","Bluetooth pairing issues, codec mismatch, or low battery in headset.",Ensure Bluetooth headset is paired and set as default audio device.,Remove/forget the device and pair it again; check battery level on headset.,Update Bluetooth drivers and ensure Bluetooth service is running.,Switch codec settings if available (AAC/aptX) or use SBC as fallback.,Test headset on another device to confirm it's not a headset issue.,Audio functions correctly and devices are detected; no more audio errors.,low,Windows 10,Desktop,Bluetooth_headphones_connected_but_no_sound,Bluetooth headphones connected but no sound - Audio system event logged in Event Viewer.
AUDIOV1-0209,Microphone Input Errors,Mic not detected,My PC shows 'Mic not detected' and I can't hear anything.,"Symptoms: Mic not detected. Sound missing, distorted, or devices not detected. Category: Microphone Input Errors.","Microphone disabled, wrong input selected, driver or app permission issue.",Ensure microphone is unmuted and selected as default input in Sound Settings.,Check app permissions: Settings → Privacy → Microphone → allow apps to use microphone.,"Test mic in Voice Recorder; if not detected, reinstall mic drivers.",Try different USB port or headset on another PC to rule out hardware.,Adjust mic levels and disable enhancements in Device Properties → Levels/Enhancements.,Audio functions correctly and devices are detected; no more audio errors.,high,Windows 11,Tablet,Mic_not_detected,Mic not detected - Audio system event logged in Event Viewer.
AUDIOV1-0969,OS Services & System Audio Failures,After update no sound,I have the issue: After update no sound — how to fix?,"Symptoms: After update no sound. Sound missing, distorted, or devices not detected. Category: OS Services & System Audio Failures.","Windows audio services stopped, system file corruption, or interrupted updates.",Open Services.msc and ensure Windows Audio and Windows Audio Endpoint Builder services are running.,Run `sfc /scannow` and `DISM /Online /Cleanup-Image /RestoreHealth` to repair system files.,Uninstall recent audio-related Windows updates if audio broke after update.,Create a new Windows user account to rule out profile corruption affecting audio.,"If unresolved, backup data and perform a system repair or in-place upgrade.",Audio functions correctly and devices are detected; no more audio errors.,medium,Windows 11,Workstation,After_update_no_sound,After update no sound - Audio system event logged in Event Viewer.
AUDIOV1-0951,OS Services & System Audio Failures,After update no sound,I have the issue: After update no sound — how to fix?,"Symptoms: After update no sound. Sound missing, distorted, or devices not detected. Category: OS Services & System Audio Failures.","Windows audio services stopped, system file corruption, or interrupted updates.",Open Services.msc and ensure Windows Audio and Windows Audio Endpoint Builder services are running.,Run `sfc /scannow` and `DISM /Online /Cleanup-Image /RestoreHealth` to repair system files.,Uninstall recent audio-related Windows updates if audio broke after update.,Create a new Windows user account to rule out profile corruption affecting audio.,"If unresolved, backup data and perform a system repair or in-place upgrade.",Audio functions correctly and devices are detected; no more audio errors.,low,Windows 11,Desktop,After_update_no_sound,After update no sound - Audio system event logged in Event Viewer.
AUDIOV1-0395,Audio Driver & Device Manager Problems,Audio driver missing,I have the issue: Audio driver missing — how to fix?,"Symptoms: Audio driver missing. Sound missing, distorted, or devices not detected. Category: Audio Driver & Device Manager Problems.","Driver corruption, missing driver, or driver conflicts after update.","Open Device Manager, uninstall the audio driver and restart to let Windows reinstall it.",Download the latest audio driver from OEM website and install as administrator.,"If update caused issues, roll back driver in Device Manager to previous version.",Check Event Viewer for driver-related errors and address specific error codes.,Use OEM audio utilities to run diagnostics or firmware updates for USB sound devices.,Audio functions correctly and devices are detected; no more audio errors.,low,Windows 10,Desktop,Audio_driver_missing,Audio driver missing - Audio system event logged in Event Viewer.
AUDIOV1-0444,App & Software Audio Issues,No sound in specific app,After update I see: No sound in specific app. No sound plays.,"Symptoms: No sound in specific app. Sound missing, distorted, or devices not detected. Category: App & Software Audio Issues.","App-specific settings, wrong device selection, or exclusive mode causing routing issues.",Open the app's audio settings and ensure correct output/input device is selected.,Check Windows Volume Mixer to ensure the app is not muted or set to low volume.,Disable exclusive mode in Device Properties → Advanced to allow multiple apps to use audio.,Restart the app and test with another application to determine if app-specific.,Reinstall the app if settings are corrupted or reset app preferences.,Audio functions correctly and devices are detected; no more audio errors.,high,Windows 11,All-in-One,No_sound_in_specific_app,No sound in specific app - Audio system event logged in Event Viewer.
AUDIOV1-0899,OS Services & System Audio Failures,Audio service not responding,After update I see: Audio service not responding. No sound plays.,"Symptoms: Audio service not responding. Sound missing, distorted, or devices not detected. Category: OS Services & System Audio Failures.","Windows audio services stopped, system file corruption, or interrupted updates.",Open Services.msc and ensure Windows Audio and Windows Audio Endpoint Builder services are running.,Run `sfc /scannow` and `DISM /Online /Cleanup-Image /RestoreHealth` to repair system files.,Uninstall recent audio-related Windows updates if audio broke after update.,Create a new Windows user account to rule out profile corruption affecting audio.,"If unresolved, backup data and perform a system repair or in-place upgrade.",Audio functions correctly and devices are detected; no more audio errors.,low,Windows 10,Desktop,Audio_service_not_responding,Audio service not responding - Audio system event logged in Event Viewer.
AUDIOV1-0176,Microphone Input Errors,Mic volume too low,My PC shows 'Mic volume too low' and I can't hear anything.,"Symptoms: Mic volume too low. Sound missing, distorted, or devices not detected. Category: Microphone Input Errors.","Microphone disabled, wrong input selected, driver or app permission issue.",Ensure microphone is unmuted and selected as default input in Sound Settings.,Check app permissions: Settings → Privacy → Microphone → allow apps to use microphone.,"Test mic in Voice Recorder; if not detected, reinstall mic drivers.",Try different USB port or headset on another PC to rule out hardware.,Adjust mic levels and disable enhancements in Device Properties → Levels/Enhancements.,Audio functions correctly and devices are detected; no more audio errors.,medium,Windows 11,Tablet,Mic_volume_too_low,Mic volume too low - Audio system event logged in Event Viewer.
AUDIOV1-0811,Hardware / Port Issues,Worn-out speakers,My PC shows 'Worn-out speakers' and I can't hear anything.,"Symptoms: Worn-out speakers. Sound missing, distorted, or devices not detected. Category: Hardware / Port Issues.","Physical jack/cable damage, faulty microphone or speaker hardware.",Inspect headphone jack and cables for damage; try another cable.,Test speakers/headset on another device to verify hardware works.,"For USB devices, try different USB ports and reinstall the device driver.","If connector is loose, clean port and reseat connector; consider repair if physically damaged.",Replace faulty hardware if tests confirm physical failure.,Audio functions correctly and devices are detected; no more audio errors.,high,Windows 10,Tablet,Worn-out_speakers,Worn-out speakers - Audio system event logged in Event Viewer.
AUDIOV1-0653,Bluetooth Audio Problems,Bluetooth mic not working,Problem: Bluetooth mic not working when using apps or calls.,"Symptoms: Bluetooth mic not working. Sound missing, distorted, or devices not detected. Category: Bluetooth Audio Problems.","Bluetooth pairing issues, codec mismatch, or low battery in headset.",Ensure Bluetooth headset is paired and set as default audio device.,Remove/forget the device and pair it again; check battery level on headset.,Update Bluetooth drivers and ensure Bluetooth service is running.,Switch codec settings if available (AAC/aptX) or use SBC as fallback.,Test headset on another device to confirm it's not a headset issue.,Audio functions correctly and devices are detected; no more audio errors.,medium,Windows 10,Tablet,Bluetooth_mic_not_working,Bluetooth mic not working - Audio system event logged in Event Viewer.
AUDIOV1-0850,Hardware / Port Issues,USB audio device not detected,After update I see: USB audio device not detected. No sound plays.,"Symptoms: USB audio device not detected. Sound missing, distorted, or devices not detected. Category: Hardware / Port Issues.","Physical jack/cable damage, faulty microphone or speaker hardware.",Inspect headphone jack and cables for damage; try another cable.,Test speakers/headset on another device to verify hardware works.,"For USB devices, try different USB ports and reinstall the device driver.","If connector is loose, clean port and reseat connector; consider repair if physically damaged.",Replace faulty hardware if tests confirm physical failure.,Audio functions correctly and devices are detected; no more audio errors.,medium,Windows 10,Laptop,USB_audio_device_not_detected,USB audio device not detected - Audio system event logged in Event Viewer.
AUDIOV1-0597,Sound Settings & Configuration Errors,Muted system volume,Muted system volume — microphone not recording properly.,"Symptoms: Muted system volume. Sound missing, distorted, or devices not detected. Category: Sound Settings & Configuration Errors.","Incorrect device selection, muted channels, sample rate mismatch, or audio enhancements conflict.",Open Sound Settings and select the correct playback/recording device.,"Set sample rate and bit depth to a supported value (e.g., 44.1kHz or 48kHz).",Disable audio enhancements that may cause distortion.,Run Sound troubleshooter and reset sound settings if necessary.,Ensure system volume and app volumes are not muted or very low.,Audio functions correctly and devices are detected; no more audio errors.,low,Windows 11,Desktop,Muted_system_volume,Muted system volume - Audio system event logged in Event Viewer.
AUDIOV1-0609,Sound Settings & Configuration Errors,Spatial Sound issues,After update I see: Spatial Sound issues. No sound plays.,"Symptoms: Spatial Sound issues. Sound missing, distorted, or devices not detected. Category: Sound Settings & Configuration Errors.","Incorrect device selection, muted channels, sample rate mismatch, or audio enhancements conflict.",Open Sound Settings and select the correct playback/recording device.,"Set sample rate and bit depth to a supported value (e.g., 44.1kHz or 48kHz).",Disable audio enhancements that may cause distortion.,Run Sound troubleshooter and reset sound settings if necessary.,Ensure system volume and app volumes are not muted or very low.,Audio functions correctly and devices are detected; no more audio errors.,high,Windows 10,Laptop,Spatial_Sound_issues,Spatial Sound issues - Audio system event logged in Event Viewer.
AUDIOV1-0229,Microphone Input Errors,Mic not detected,After update I see: Mic not detected. No sound plays.,"Symptoms: Mic not detected. Sound missing, distorted, or devices not detected. Category: Microphone Input Errors.","Microphone disabled, wrong input selected, driver or app permission issue.",Ensure microphone is unmuted and selected as default input in Sound Settings.,Check app permissions: Settings → Privacy → Microphone → allow apps to use microphone.,"Test mic in Voice Recorder; if not detected, reinstall mic drivers.",Try different USB port or headset on another PC to rule out hardware.,Adjust mic levels and disable enhancements in Device Properties → Levels/Enhancements.,Audio functions correctly and devices are detected; no more audio errors.,medium,Windows 10,Desktop,Mic_not_detected,Mic not detected - Audio system event logged in Event Viewer.
AUDIOV1-0660,Bluetooth Audio Problems,Pairing fails intermittently,After update I see: Pairing fails intermittently. No sound plays.,"Symptoms: Pairing fails intermittently. Sound missing, distorted, or devices not detected. Category: Bluetooth Audio Problems.","Bluetooth pairing issues, codec mismatch, or low battery in headset.",Ensure Bluetooth headset is paired and set as default audio device.,Remove/forget the device and pair it again; check battery level on headset.,Update Bluetooth drivers and ensure Bluetooth service is running.,Switch codec settings if available (AAC/aptX) or use SBC as fallback.,Test headset on another device to confirm it's not a headset issue.,Audio functions correctly and devices are detected; no more audio errors.,low,Windows 11,Tablet,Pairing_fails_intermittently,Pairing fails intermittently - Audio system event logged in Event Viewer.
AUDIOV1-0516,App & Software Audio Issues,Browser audio not working,I have the issue: Browser audio not working — how to fix?,"Symptoms: Browser audio not working. Sound missing, distorted, or devices not detected. Category: App & Software Audio Issues.","App-specific settings, wrong device selection, or exclusive mode causing routing issues.",Open the app's audio settings and ensure correct output/input device is selected.,Check Windows Volume Mixer to ensure the app is not muted or set to low volume.,Disable exclusive mode in Device Properties → Advanced to allow multiple apps to use audio.,Restart the app and test with another application to determine if app-specific.,Reinstall the app if settings are corrupted or reset app preferences.,Audio functions correctly and devices are detected; no more audio errors.,medium,Windows 10,Desktop,Browser_audio_not_working,Browser audio not working - Audio system event logged in Event Viewer.
AUDIOV1-0569,Sound Settings & Configuration Errors,Spatial Sound issues,Spatial Sound issues — microphone not recording properly.,"Symptoms: Spatial Sound issues. Sound missing, distorted, or devices not detected. Category: Sound Settings & Configuration Errors.","Incorrect device selection, muted channels, sample rate mismatch, or audio enhancements conflict.",Open Sound Settings and select the correct playback/recording device.,"Set sample rate and bit depth to a supported value (e.g., 44.1kHz or 48kHz).",Disable audio enhancements that may cause distortion.,Run Sound troubleshooter and reset sound settings if necessary.,Ensure system volume and app volumes are not muted or very low.,Audio functions correctly and devices are detected; no more audio errors.,medium,Windows 10,Laptop,Spatial_Sound_issues,Spatial Sound issues - Audio system event logged in Event Viewer.
AUDIOV1-0590,Sound Settings & Configuration Errors,Sample rate mismatch,Sample rate mismatch — microphone not recording properly.,"Symptoms: Sample rate mismatch. Sound missing, distorted, or devices not detected. Category: Sound Settings & Configuration Errors.","Incorrect device selection, muted channels, sample rate mismatch, or audio enhancements conflict.",Open Sound Settings and select the correct playback/recording device.,"Set sample rate and bit depth to a supported value (e.g., 44.1kHz or 48kHz).",Disable audio enhancements that may cause distortion.,Run Sound troubleshooter and reset sound settings if necessary.,Ensure system volume and app volumes are not muted or very low.,Audio functions correctly and devices are detected; no more audio errors.,high,Windows 10,Desktop,Sample_rate_mismatch,Sample rate mismatch - Audio system event logged in Event Viewer.
AUDIOV1-0814,Hardware / Port Issues,USB audio device not detected,After update I see: USB audio device not detected. No sound plays.,"Symptoms: USB audio device not detected. Sound missing, distorted, or devices not detected. Category: Hardware / Port Issues.","Physical jack/cable damage, faulty microphone or speaker hardware.",Inspect headphone jack and cables for damage; try another cable.,Test speakers/headset on another device to verify hardware works.,"For USB devices, try different USB ports and reinstall the device driver.","If connector is loose, clean port and reseat connector; consider repair if physically damaged.",Replace faulty hardware if tests confirm physical failure.,Audio functions correctly and devices are detected; no more audio errors.,medium,Windows 10,Laptop,USB_audio_device_not_detected,USB audio device not detected - Audio system event logged in Event Viewer.
AUDIOV1-0166,Microphone Input Errors,Background noise or static,My PC shows 'Background noise or static' and I can't hear anything.,"Symptoms: Background noise or static. Sound missing, distorted, or devices not detected. Category: Microphone Input Errors.","Microphone disabled, wrong input selected, driver or app permission issue.",Ensure microphone is unmuted and selected as default input in Sound Settings.,Check app permissions: Settings → Privacy → Microphone → allow apps to use microphone.,"Test mic in Voice Recorder; if not detected, reinstall mic drivers.",Try different USB port or headset on another PC to rule out hardware.,Adjust mic levels and disable enhancements in Device Properties → Levels/Enhancements.,Audio functions correctly and devices are detected; no more audio errors.,high,Windows 11,Workstation,Background_noise_or_static,Background noise or static - Audio system event logged in Event Viewer.
AUDIOV1-0457,App & Software Audio Issues,Wrong output device selected,Wrong output device selected — microphone not recording properly.,"Symptoms: Wrong output device selected. Sound missing, distorted, or devices not detected. Category: App & Software Audio Issues.","App-specific settings, wrong device selection, or exclusive mode causing routing issues.",Open the app's audio settings and ensure correct output/input device is selected.,Check Windows Volume Mixer to ensure the app is not muted or set to low volume.,Disable exclusive mode in Device Properties → Advanced to allow multiple apps to use audio.,Restart the app and test with another application to determine if app-specific.,Reinstall the app if settings are corrupted or reset app preferences.,Audio functions correctly and devices are detected; no more audio errors.,low,Windows 10,Laptop,Wrong_output_device_selected,Wrong output device selected - Audio system event logged in Event Viewer.
AUDIOV1-0874,Hardware / Port Issues,USB audio device not detected,Problem: USB audio device not detected when using apps or calls.,"Symptoms: USB audio device not detected. Sound missing, distorted, or devices not detected. Category: Hardware / Port Issues.","Physical jack/cable damage, faulty microphone or speaker hardware.",Inspect headphone jack and cables for damage; try another cable.,Test speakers/headset on another device to verify hardware works.,"For USB devices, try different USB ports and reinstall the device driver.","If connector is loose, clean port and reseat connector; consider repair if physically damaged.",Replace faulty hardware if tests confirm physical failure.,Audio functions correctly and devices are detected; no more audio errors.,high,Windows 10,Desktop,USB_audio_device_not_detected,USB audio device not detected - Audio system event logged in Event Viewer.
AUDIOV1-0963,OS Services & System Audio Failures,Audio endpoint builder failed,Problem: Audio endpoint builder failed when using apps or calls.,"Symptoms: Audio endpoint builder failed. Sound missing, distorted, or devices not detected. Category: OS Services & System Audio Failures.","Windows audio services stopped, system file corruption, or interrupted updates.",Open Services.msc and ensure Windows Audio and Windows Audio Endpoint Builder services are running.,Run `sfc /scannow` and `DISM /Online /Cleanup-Image /RestoreHealth` to repair system files.,Uninstall recent audio-related Windows updates if audio broke after update.,Create a new Windows user account to rule out profile corruption affecting audio.,"If unresolved, backup data and perform a system repair or in-place upgrade.",Audio functions correctly and devices are detected; no more audio errors.,low,Windows 10,Workstation,Audio_endpoint_builder_failed,Audio endpoint builder failed - Audio system event logged in Event Viewer.
AUDIOV1-0014,Audio Output Not Working,No Audio Output Device is installed,My PC shows 'No Audio Output Device is installed' and I can't hear anything.,"Symptoms: No Audio Output Device is installed. Sound missing, distorted, or devices not detected. Category: Audio Output Not Working.","Missing or disabled audio device, corrupted driver, or faulty hardware.",Check the speaker icon in the taskbar; ensure not muted and correct output is selected.,"Open Device Manager → Sound, video and game controllers → scan for hardware changes.",Uninstall and reinstall audio driver; restart PC to let Windows re-detect devices.,Try alternative output (headphones/external speakers) to isolate hardware.,Run Windows Playing Audio troubleshooter (Settings → Troubleshoot → Playing Audio).,Audio functions correctly and devices are detected; no more audio errors.,medium,Windows 11,Desktop,No_Audio_Output_Device_is_installed,No Audio Output Device is installed - Audio system event logged in Event Viewer.
AUDIOV1-0095,Audio Output Not Working,No audio output,I have the issue: No audio output — how to fix?,"Symptoms: No audio output. Sound missing, distorted, or devices not detected. Category: Audio Output Not Working.","Missing or disabled audio device, corrupted driver, or faulty hardware.",Check the speaker icon in the taskbar; ensure not muted and correct output is selected.,"Open Device Manager → Sound, video and game controllers → scan for hardware changes.",Uninstall and reinstall audio driver; restart PC to let Windows re-detect devices.,Try alternative output (headphones/external speakers) to isolate hardware.,Run Windows Playing Audio troubleshooter (Settings → Troubleshoot → Playing Audio).,Audio functions correctly and devices are detected; no more audio errors.,medium,Windows 10,All-in-One,No_audio_output,No audio output - Audio system event logged in Event Viewer.
AUDIOV1-0270,Microphone Input Errors,Mic works in one app but not another,Problem: Mic works in one app but not another when using apps or calls.,"Symptoms: Mic works in one app but not another. Sound missing, distorted, or devices not detected. Category: Microphone Input Errors.","Microphone disabled, wrong input selected, driver or app permission issue.",Ensure microphone is unmuted and selected as default input in Sound Settings.,Check app permissions: Settings → Privacy → Microphone → allow apps to use microphone.,"Test mic in Voice Recorder; if not detected, reinstall mic drivers.",Try different USB port or headset on another PC to rule out hardware.,Adjust mic levels and disable enhancements in Device Properties → Levels/Enhancements.,Audio functions correctly and devices are detected; no more audio errors.,medium,Windows 10,Workstation,Mic_works_in_one_app_but_not_another,Mic works in one app but not another - Audio system event logged in Event Viewer.
AUDIOV1-0244,Microphone Input Errors,Background noise or static,I have the issue: Background noise or static — how to fix?,"Symptoms: Background noise or static. Sound missing, distorted, or devices not detected. Category: Microphone Input Errors.","Microphone disabled, wrong input selected, driver or app permission issue.",Ensure microphone is unmuted and selected as default input in Sound Settings.,Check app permissions: Settings → Privacy → Microphone → allow apps to use microphone.,"Test mic in Voice Recorder; if not detected, reinstall mic drivers.",Try different USB port or headset on another PC to rule out hardware.,Adjust mic levels and disable enhancements in Device Properties → Levels/Enhancements.,Audio functions correctly and devices are detected; no more audio errors.,low,Windows 11,Workstation,Background_noise_or_static,Background noise or static - Audio system event logged in Event Viewer.
AUDIOV1-0757,Bluetooth Audio Problems,Frequent disconnections,Problem: Frequent disconnections when using apps or calls.,"Symptoms: Frequent disconnections. Sound missing, distorted, or devices not detected. Category: Bluetooth Audio Problems.","Bluetooth pairing issues, codec mismatch, or low battery in headset.",Ensure Bluetooth headset is paired and set as default audio device.,Remove/forget the device and pair it again; check battery level on headset.,Update Bluetooth drivers and ensure Bluetooth service is running.,Switch codec settings if available (AAC/aptX) or use SBC as fallback.,Test headset on another device to confirm it's not a headset issue.,Audio functions correctly and devices are detected; no more audio errors.,low,Windows 11,Workstation,Frequent_disconnections,Frequent disconnections - Audio system event logged in Event Viewer.
AUDIOV1-0338,Audio Driver & Device Manager Problems,Code 10 – Device cannot start,Problem: Code 10 – Device cannot start when using apps or calls.,"Symptoms: Code 10 – Device cannot start. Sound missing, distorted, or devices not detected. Category: Audio Driver & Device Manager Problems.","Driver corruption, missing driver, or driver conflicts after update.","Open Device Manager, uninstall the audio driver and restart to let Windows reinstall it.",Download the latest audio driver from OEM website and install as administrator.,"If update caused issues, roll back driver in Device Manager to previous version.",Check Event Viewer for driver-related errors and address specific error codes.,Use OEM audio utilities to run diagnostics or firmware updates for USB sound devices.,Audio functions correctly and devices are detected; no more audio errors.,medium,Windows 11,Workstation,Code_10_–_Device_cannot_start,Code 10 – Device cannot start - Audio system event logged in Event Viewer.
