id,category,error_name,user_error_text,symptoms,cause,step_1,step_2,step_3,step_4,step_5,verification,risk,os_version,device_type,tag,log_snippet
NETV1-0677,Router / Modem Related Errors,Router not broadcasting Wi-Fi,Router not broadcasting Wi-Fi — my device shows connected but nothing loads.,"Network issue: Router not broadcasting Wi-Fi. Symptoms: no/slow browsing, timeouts, or adapter errors. Category: Router / Modem Related Errors.",Router/modem hardware or configuration issue causing local network instability.,"Power cycle the router and modem (unplug 30s, plug back in).",Check router LEDs for WAN/link activity and ensure cables are connected.,Log into router admin page and review WAN status and DHCP settings.,Reset router to factory defaults if misconfiguration suspected (backup settings first).,Update router firmware from the vendor's official site if available.,Device can successfully browse websites and ping external hosts without errors.,low,Windows 11,Router,Router_not_broadcasting_Wi-Fi,Router not broadcasting Wi-Fi - Network diagnostic entry recorded.
NETV1-0024,Wi-Fi / Wireless Connection Errors,Wi-Fi keeps disconnecting,I get 'Wi-Fi keeps disconnecting' when I try to open websites.,"Network issue: Wi-Fi keeps disconnecting. Symptoms: no/slow browsing, timeouts, or adapter errors. Category: Wi-Fi / Wireless Connection Errors.","Local wireless issue: wrong password, AP/SSID mismatch, weak signal, or interference.","Turn Wi‑Fi off and on on your device, then reconnect to the network and re-enter the password.",Restart your router and modem; wait 60 seconds and try again.,Move closer to the router to check for weak signal issues or interference.,Forget the network on your device and re-add it (Settings → Wi‑Fi → Forget).,"If problem persists, test with another device to determine if issue is the router or your device.",Device can successfully browse websites and ping external hosts without errors.,high,Windows 11,Router,Wi-Fi_keeps_disconnecting,Wi-Fi keeps disconnecting - Network diagnostic entry recorded.
NETV1-0097,Wi-Fi / Wireless Connection Errors,Wi-Fi keeps disconnecting,"Can't browse, error: Wi-Fi keeps disconnecting. Other devices are fine.","Network issue: Wi-Fi keeps disconnecting. Symptoms: no/slow browsing, timeouts, or adapter errors. Category: Wi-Fi / Wireless Connection Errors.","Local wireless issue: wrong password, AP/SSID mismatch, weak signal, or interference.","Turn Wi‑Fi off and on on your device, then reconnect to the network and re-enter the password.",Restart your router and modem; wait 60 seconds and try again.,Move closer to the router to check for weak signal issues or interference.,Forget the network on your device and re-add it (Settings → Wi‑Fi → Forget).,"If problem persists, test with another device to determine if issue is the router or your device.",Device can successfully browse websites and ping external hosts without errors.,low,Windows 10,Smartphone (tether),Wi-Fi_keeps_disconnecting,Wi-Fi keeps disconnecting - Network diagnostic entry recorded.
NETV1-0145,DNS (Domain Name System) Errors,DNS_PROBE_FINISHED_BAD_CONFIG,DNS_PROBE_FINISHED_BAD_CONFIG — my device shows connected but nothing loads.,"Network issue: DNS_PROBE_FINISHED_BAD_CONFIG. Symptoms: no/slow browsing, timeouts, or adapter errors. Category: DNS (Domain Name System) Errors.",DNS resolver misconfiguration or DNS server unresponsive.,Open Command Prompt and run `ipconfig /flushdns` to clear DNS cache.,Set DNS manually to Google DNS (8.8.8.8 / 8.8.4.4) or Cloudflare (1.1.1.1) and retry.,Restart your router to refresh DNS settings from ISP.,Check if other devices can resolve websites to isolate device vs network DNS issue.,"If DNS server is provided by ISP and failing, contact ISP for resolution.",Device can successfully browse websites and ping external hosts without errors.,medium,Windows 10,Desktop,DNS_PROBE_FINISHED_BAD_CONFIG,DNS_PROBE_FINISHED_BAD_CONFIG - Network diagnostic entry recorded.
NETV1-0415,Network Adapter / Driver Errors,Driver corrupted or outdated,"Can't browse, error: Driver corrupted or outdated. Other devices are fine.","Network issue: Driver corrupted or outdated. Symptoms: no/slow browsing, timeouts, or adapter errors. Category: Network Adapter / Driver Errors.","Network adapter driver missing, corrupted, or device disabled in OS.",Open Device Manager and check for the network adapter; enable it if disabled.,"Right-click adapter → Uninstall device, then reboot to let Windows reinstall the driver.",Download the latest driver from the manufacturer and install it.,Check Windows Airplane mode toggle and make sure it's off.,"If adapter missing, try using a USB Wi‑Fi dongle or external adapter to test.",Device can successfully browse websites and ping external hosts without errors.,high,Windows 10,Smartphone (tether),Driver_corrupted_or_outdated,Driver corrupted or outdated - Network diagnostic entry recorded.
NETV1-0959,ISP Outages & External Issues,Incorrect ISP configuration,My PC reports 'Incorrect ISP configuration' and I don't know how to fix it.,"Network issue: Incorrect ISP configuration. Symptoms: no/slow browsing, timeouts, or adapter errors. Category: ISP Outages & External Issues.",External outage or service degradation from ISP side.,Check ISP outage map or contact ISP to confirm known outages in your area.,"Restart the modem and router, and verify WAN/DSL lights are active.","If using fiber/DSL, check physical line connections and ONT status.",Use mobile data tethering to confirm whether local network or ISP is at fault.,Document outage times and contact ISP support if problem persists.,Device can successfully browse websites and ping external hosts without errors.,high,Windows 11,Router,Incorrect_ISP_configuration,Incorrect ISP configuration - Network diagnostic entry recorded.
NETV1-0613,Slow Internet / Low Bandwidth Issues,High ping / latency spikes,After last router reboot I now see: High ping / latency spikes.,"Network issue: High ping / latency spikes. Symptoms: no/slow browsing, timeouts, or adapter errors. Category: Slow Internet / Low Bandwidth Issues.","Bandwidth congestion, ISP throttling, interference, or hardware limits.",Run an internet speed test (speedtest.net) to measure download/upload and ping.,"Restart router and modem, and disconnect any heavy-usage devices.",Move closer to Wi‑Fi or use Ethernet to check if wireless is the bottleneck.,Check for scheduled tasks or background updates using Task Manager that may consume bandwidth.,"If ISP throttling suspected, contact ISP or try VPN to compare speeds.",Device can successfully browse websites and ping external hosts without errors.,high,Windows 11,Smartphone (tether),High_ping___latency_spikes,High ping / latency spikes - Network diagnostic entry recorded.
NETV1-0755,Router / Modem Related Errors,ISP DHCP server issues,My PC reports 'ISP DHCP server issues' and I don't know how to fix it.,"Network issue: ISP DHCP server issues. Symptoms: no/slow browsing, timeouts, or adapter errors. Category: Router / Modem Related Errors.",Router/modem hardware or configuration issue causing local network instability.,"Power cycle the router and modem (unplug 30s, plug back in).",Check router LEDs for WAN/link activity and ensure cables are connected.,Log into router admin page and review WAN status and DHCP settings.,Reset router to factory defaults if misconfiguration suspected (backup settings first).,Update router firmware from the vendor's official site if available.,Device can successfully browse websites and ping external hosts without errors.,medium,Windows 10,Desktop,ISP_DHCP_server_issues,ISP DHCP server issues - Network diagnostic entry recorded.
NETV1-0574,Slow Internet / Low Bandwidth Issues,Packet loss,"Can't browse, error: Packet loss. Other devices are fine.","Network issue: Packet loss. Symptoms: no/slow browsing, timeouts, or adapter errors. Category: Slow Internet / Low Bandwidth Issues.","Bandwidth congestion, ISP throttling, interference, or hardware limits.",Run an internet speed test (speedtest.net) to measure download/upload and ping.,"Restart router and modem, and disconnect any heavy-usage devices.",Move closer to Wi‑Fi or use Ethernet to check if wireless is the bottleneck.,Check for scheduled tasks or background updates using Task Manager that may consume bandwidth.,"If ISP throttling suspected, contact ISP or try VPN to compare speeds.",Device can successfully browse websites and ping external hosts without errors.,low,Windows 10,Laptop,Packet_loss,Packet loss - Network diagnostic entry recorded.
NETV1-0433,Network Adapter / Driver Errors,Code 10: This device cannot start,"Can't browse, error: Code 10: This device cannot start. Other devices are fine.","Network issue: Code 10: This device cannot start. Symptoms: no/slow browsing, timeouts, or adapter errors. Category: Network Adapter / Driver Errors.","Network adapter driver missing, corrupted, or device disabled in OS.",Open Device Manager and check for the network adapter; enable it if disabled.,"Right-click adapter → Uninstall device, then reboot to let Windows reinstall the driver.",Download the latest driver from the manufacturer and install it.,Check Windows Airplane mode toggle and make sure it's off.,"If adapter missing, try using a USB Wi‑Fi dongle or external adapter to test.",Device can successfully browse websites and ping external hosts without errors.,medium,Windows 10,Laptop,Code_10:_This_device_cannot_start,Code 10: This device cannot start - Network diagnostic entry recorded.
NETV1-0135,DNS (Domain Name System) Errors,DNS_PROBE_FINISHED_NO_INTERNET,After last router reboot I now see: DNS_PROBE_FINISHED_NO_INTERNET.,"Network issue: DNS_PROBE_FINISHED_NO_INTERNET. Symptoms: no/slow browsing, timeouts, or adapter errors. Category: DNS (Domain Name System) Errors.",DNS resolver misconfiguration or DNS server unresponsive.,Open Command Prompt and run `ipconfig /flushdns` to clear DNS cache.,Set DNS manually to Google DNS (8.8.8.8 / 8.8.4.4) or Cloudflare (1.1.1.1) and retry.,Restart your router to refresh DNS settings from ISP.,Check if other devices can resolve websites to isolate device vs network DNS issue.,"If DNS server is provided by ISP and failing, contact ISP for resolution.",Device can successfully browse websites and ping external hosts without errors.,low,Windows 11,Router,DNS_PROBE_FINISHED_NO_INTERNET,DNS_PROBE_FINISHED_NO_INTERNET - Network diagnostic entry recorded.
NETV1-0512,Internet Access but Websites Not Loading,SSL certificate errors,My PC reports 'SSL certificate errors' and I don't know how to fix it.,"Network issue: SSL certificate errors. Symptoms: no/slow browsing, timeouts, or adapter errors. Category: Internet Access but Websites Not Loading.","Protocol/blocking issue: proxy, browser settings, or SSL errors preventing site loads.",Try a different browser and clear the browser cache and cookies.,Disable proxy settings in browser and Windows (Settings → Proxy) and retry.,Ping a website (ping google.com) to test connectivity and traceroute to identify block points.,Check system date/time and SSL settings if seeing certificate errors.,Temporarily disable antivirus/firewall to test whether they block web access.,Device can successfully browse websites and ping external hosts without errors.,low,Windows 11,Router,SSL_certificate_errors,SSL certificate errors - Network diagnostic entry recorded.
NETV1-0646,Slow Internet / Low Bandwidth Issues,Interference causing speed drops,My PC reports 'Interference causing speed drops' and I don't know how to fix it.,"Network issue: Interference causing speed drops. Symptoms: no/slow browsing, timeouts, or adapter errors. Category: Slow Internet / Low Bandwidth Issues.","Bandwidth congestion, ISP throttling, interference, or hardware limits.",Run an internet speed test (speedtest.net) to measure download/upload and ping.,"Restart router and modem, and disconnect any heavy-usage devices.",Move closer to Wi‑Fi or use Ethernet to check if wireless is the bottleneck.,Check for scheduled tasks or background updates using Task Manager that may consume bandwidth.,"If ISP throttling suspected, contact ISP or try VPN to compare speeds.",Device can successfully browse websites and ping external hosts without errors.,medium,Windows 10,Desktop,Interference_causing_speed_drops,Interference causing speed drops - Network diagnostic entry recorded.
NETV1-0254,IP Address & DHCP Errors,No Valid IP Configuration,After last router reboot I now see: No Valid IP Configuration.,"Network issue: No Valid IP Configuration. Symptoms: no/slow browsing, timeouts, or adapter errors. Category: IP Address & DHCP Errors.",DHCP server or router failed to assign an IP; adapter may have static/misconfigured settings.,Run `ipconfig /release` and `ipconfig /renew` to request a new IP from DHCP.,Check that DHCP is enabled on your router and that your adapter is set to obtain IP automatically.,Disable any static IP settings temporarily to test dynamic addressing.,Try connecting via Ethernet to see if wired connection gets a valid IP.,Restart router and the device to reinitialize DHCP leases.,Device can successfully browse websites and ping external hosts without errors.,high,Windows 10,Laptop,No_Valid_IP_Configuration,No Valid IP Configuration - Network diagnostic entry recorded.
NETV1-0245,IP Address & DHCP Errors,IP conflict detected,After last router reboot I now see: IP conflict detected.,"Network issue: IP conflict detected. Symptoms: no/slow browsing, timeouts, or adapter errors. Category: IP Address & DHCP Errors.",DHCP server or router failed to assign an IP; adapter may have static/misconfigured settings.,Run `ipconfig /release` and `ipconfig /renew` to request a new IP from DHCP.,Check that DHCP is enabled on your router and that your adapter is set to obtain IP automatically.,Disable any static IP settings temporarily to test dynamic addressing.,Try connecting via Ethernet to see if wired connection gets a valid IP.,Restart router and the device to reinitialize DHCP leases.,Device can successfully browse websites and ping external hosts without errors.,medium,Windows 11,Smartphone (tether),IP_conflict_detected,IP conflict detected - Network diagnostic entry recorded.
NETV1-0123,DNS (Domain Name System) Errors,ERR_NAME_NOT_RESOLVED,ERR_NAME_NOT_RESOLVED — my device shows connected but nothing loads.,"Network issue: ERR_NAME_NOT_RESOLVED. Symptoms: no/slow browsing, timeouts, or adapter errors. Category: DNS (Domain Name System) Errors.",DNS resolver misconfiguration or DNS server unresponsive.,Open Command Prompt and run `ipconfig /flushdns` to clear DNS cache.,Set DNS manually to Google DNS (8.8.8.8 / 8.8.4.4) or Cloudflare (1.1.1.1) and retry.,Restart your router to refresh DNS settings from ISP.,Check if other devices can resolve websites to isolate device vs network DNS issue.,"If DNS server is provided by ISP and failing, contact ISP for resolution.",Device can successfully browse websites and ping external hosts without errors.,medium,Windows 10,Smartphone (tether),ERR_NAME_NOT_RESOLVED,ERR_NAME_NOT_RESOLVED - Network diagnostic entry recorded.
NETV1-0042,Wi-Fi / Wireless Connection Errors,Wi-Fi keeps disconnecting,"Can't browse, error: Wi-Fi keeps disconnecting. Other devices are fine.","Network issue: Wi-Fi keeps disconnecting. Symptoms: no/slow browsing, timeouts, or adapter errors. Category: Wi-Fi / Wireless Connection Errors.","Local wireless issue: wrong password, AP/SSID mismatch, weak signal, or interference.","Turn Wi‑Fi off and on on your device, then reconnect to the network and re-enter the password.",Restart your router and modem; wait 60 seconds and try again.,Move closer to the router to check for weak signal issues or interference.,Forget the network on your device and re-add it (Settings → Wi‑Fi → Forget).,"If problem persists, test with another device to determine if issue is the router or your device.",Device can successfully browse websites and ping external hosts without errors.,low,Windows 10,Router,Wi-Fi_keeps_disconnecting,Wi-Fi keeps disconnecting - Network diagnostic entry recorded.
NETV1-0051,Wi-Fi / Wireless Connection Errors,Weak Wi-Fi signal,After last router reboot I now see: Weak Wi-Fi signal.,"Network issue: Weak Wi-Fi signal. Symptoms: no/slow browsing, timeouts, or adapter errors. Category: Wi-Fi / Wireless Connection Errors.","Local wireless issue: wrong password, AP/SSID mismatch, weak signal, or interference.","Turn Wi‑Fi off and on on your device, then reconnect to the network and re-enter the password.",Restart your router and modem; wait 60 seconds and try again.,Move closer to the router to check for weak signal issues or interference.,Forget the network on your device and re-add it (Settings → Wi‑Fi → Forget).,"If problem persists, test with another device to determine if issue is the router or your device.",Device can successfully browse websites and ping external hosts without errors.,high,Windows 11,Desktop,Weak_Wi-Fi_signal,Weak Wi-Fi signal - Network diagnostic entry recorded.
NETV1-0947,ISP Outages & External Issues,Poor signal from ISP,"Can't browse, error: Poor signal from ISP. Other devices are fine.","Network issue: Poor signal from ISP. Symptoms: no/slow browsing, timeouts, or adapter errors. Category: ISP Outages & External Issues.",External outage or service degradation from ISP side.,Check ISP outage map or contact ISP to confirm known outages in your area.,"Restart the modem and router, and verify WAN/DSL lights are active.","If using fiber/DSL, check physical line connections and ONT status.",Use mobile data tethering to confirm whether local network or ISP is at fault.,Document outage times and contact ISP support if problem persists.,Device can successfully browse websites and ping external hosts without errors.,medium,Windows 10,Smartphone (tether),Poor_signal_from_ISP,Poor signal from ISP - Network diagnostic entry recorded.
NETV1-0041,Wi-Fi / Wireless Connection Errors,Wi-Fi authentication error,Wi-Fi authentication error — my device shows connected but nothing loads.,"Network issue: Wi-Fi authentication error. Symptoms: no/slow browsing, timeouts, or adapter errors. Category: Wi-Fi / Wireless Connection Errors.","Local wireless issue: wrong password, AP/SSID mismatch, weak signal, or interference.","Turn Wi‑Fi off and on on your device, then reconnect to the network and re-enter the password.",Restart your router and modem; wait 60 seconds and try again.,Move closer to the router to check for weak signal issues or interference.,Forget the network on your device and re-add it (Settings → Wi‑Fi → Forget).,"If problem persists, test with another device to determine if issue is the router or your device.",Device can successfully browse websites and ping external hosts without errors.,high,Windows 11,Smartphone (tether),Wi-Fi_authentication_error,Wi-Fi authentication error - Network diagnostic entry recorded.
NETV1-0674,Router / Modem Related Errors,Frequent router restarts,I get 'Frequent router restarts' when I try to open websites.,"Network issue: Frequent router restarts. Symptoms: no/slow browsing, timeouts, or adapter errors. Category: Router / Modem Related Errors.",Router/modem hardware or configuration issue causing local network instability.,"Power cycle the router and modem (unplug 30s, plug back in).",Check router LEDs for WAN/link activity and ensure cables are connected.,Log into router admin page and review WAN status and DHCP settings.,Reset router to factory defaults if misconfiguration suspected (backup settings first).,Update router firmware from the vendor's official site if available.,Device can successfully browse websites and ping external hosts without errors.,high,Windows 10,Router,Frequent_router_restarts,Frequent router restarts - Network diagnostic entry recorded.
NETV1-0632,Slow Internet / Low Bandwidth Issues,Slow Wi-Fi / slow download speed,I get 'Slow Wi-Fi / slow download speed' when I try to open websites.,"Network issue: Slow Wi-Fi / slow download speed. Symptoms: no/slow browsing, timeouts, or adapter errors. Category: Slow Internet / Low Bandwidth Issues.","Bandwidth congestion, ISP throttling, interference, or hardware limits.",Run an internet speed test (speedtest.net) to measure download/upload and ping.,"Restart router and modem, and disconnect any heavy-usage devices.",Move closer to Wi‑Fi or use Ethernet to check if wireless is the bottleneck.,Check for scheduled tasks or background updates using Task Manager that may consume bandwidth.,"If ISP throttling suspected, contact ISP or try VPN to compare speeds.",Device can successfully browse websites and ping external hosts without errors.,high,Windows 10,Laptop,Slow_Wi-Fi___slow_download_speed,Slow Wi-Fi / slow download speed - Network diagnostic entry recorded.
NETV1-0470,Internet Access but Websites Not Loading,Connected but can't access websites,"Can't browse, error: Connected but can't access websites. Other devices are fine.","Network issue: Connected but can't access websites. Symptoms: no/slow browsing, timeouts, or adapter errors. Category: Internet Access but Websites Not Loading.","Protocol/blocking issue: proxy, browser settings, or SSL errors preventing site loads.",Try a different browser and clear the browser cache and cookies.,Disable proxy settings in browser and Windows (Settings → Proxy) and retry.,Ping a website (ping google.com) to test connectivity and traceroute to identify block points.,Check system date/time and SSL settings if seeing certificate errors.,Temporarily disable antivirus/firewall to test whether they block web access.,Device can successfully browse websites and ping external hosts without errors.,medium,Windows 10,Laptop,Connected_but_cant_access_websites,Connected but can't access websites - Network diagnostic entry recorded.
NETV1-0820,Ethernet (LAN Cable) Connection Errors,Speed stuck at 10/100 Mbps,My PC reports 'Speed stuck at 10/100 Mbps' and I don't know how to fix it.,"Network issue: Speed stuck at 10/100 Mbps. Symptoms: no/slow browsing, timeouts, or adapter errors. Category: Ethernet (LAN Cable) Connection Errors.",Cable/port fault or NIC misconfiguration causing link failures.,Ensure Ethernet cable is securely plugged in and test with a different cable.,Try a different LAN port on the router/switch to rule out port failure.,Check adapter link speed in Network Connections and set to auto-negotiate.,Update NIC drivers and disable energy-saving features that may drop the link.,Test the cable with another device to confirm the cable is not faulty.,Device can successfully browse websites and ping external hosts without errors.,medium,Windows 10,Desktop,Speed_stuck_at_10_100_Mbps,Speed stuck at 10/100 Mbps - Network diagnostic entry recorded.
NETV1-0615,Slow Internet / Low Bandwidth Issues,Interference causing speed drops,My PC reports 'Interference causing speed drops' and I don't know how to fix it.,"Network issue: Interference causing speed drops. Symptoms: no/slow browsing, timeouts, or adapter errors. Category: Slow Internet / Low Bandwidth Issues.","Bandwidth congestion, ISP throttling, interference, or hardware limits.",Run an internet speed test (speedtest.net) to measure download/upload and ping.,"Restart router and modem, and disconnect any heavy-usage devices.",Move closer to Wi‑Fi or use Ethernet to check if wireless is the bottleneck.,Check for scheduled tasks or background updates using Task Manager that may consume bandwidth.,"If ISP throttling suspected, contact ISP or try VPN to compare speeds.",Device can successfully browse websites and ping external hosts without errors.,medium,Windows 11,Desktop,Interference_causing_speed_drops,Interference causing speed drops - Network diagnostic entry recorded.
NETV1-0326,IP Address & DHCP Errors,169.254.x.x APIPA assigned,"Can't browse, error: 169.254.x.x APIPA assigned. Other devices are fine.","Network issue: 169.254.x.x APIPA assigned. Symptoms: no/slow browsing, timeouts, or adapter errors. Category: IP Address & DHCP Errors.",DHCP server or router failed to assign an IP; adapter may have static/misconfigured settings.,Run `ipconfig /release` and `ipconfig /renew` to request a new IP from DHCP.,Check that DHCP is enabled on your router and that your adapter is set to obtain IP automatically.,Disable any static IP settings temporarily to test dynamic addressing.,Try connecting via Ethernet to see if wired connection gets a valid IP.,Restart router and the device to reinitialize DHCP leases.,Device can successfully browse websites and ping external hosts without errors.,low,Windows 10,Desktop,169.254.x.x_APIPA_assigned,169.254.x.x APIPA assigned - Network diagnostic entry recorded.
NETV1-0709,Router / Modem Related Errors,Router not broadcasting Wi-Fi,Router not broadcasting Wi-Fi — my device shows connected but nothing loads.,"Network issue: Router not broadcasting Wi-Fi. Symptoms: no/slow browsing, timeouts, or adapter errors. Category: Router / Modem Related Errors.",Router/modem hardware or configuration issue causing local network instability.,"Power cycle the router and modem (unplug 30s, plug back in).",Check router LEDs for WAN/link activity and ensure cables are connected.,Log into router admin page and review WAN status and DHCP settings.,Reset router to factory defaults if misconfiguration suspected (backup settings first).,Update router firmware from the vendor's official site if available.,Device can successfully browse websites and ping external hosts without errors.,high,Windows 11,Router,Router_not_broadcasting_Wi-Fi,Router not broadcasting Wi-Fi - Network diagnostic entry recorded.
