id,category,error_name,user_error_text,symptoms,cause,step_1,step_2,step_3,step_4,step_5,verification,risk,os_version,device_type,tag,log_snippet
ALLV2-0642,Display / Graphics,Screen flickering,My PC shows Screen flickering and then restarts,"Blank screen, flicker, artifacts, or wrong resolution.","Loose cable, wrong input, faulty GPU or display settings.",Check cables and monitor input source; try another cable if available.,Test onboard video vs discrete GPU to identify adapter issues.,Update GPU drivers and reinstall if crashes occur after updates.,Reset BIOS and check for any display-related settings.,Test with another monitor to rule out panel failure.,"Confirm the system behaves normally (e.g., boots, sound plays, pages load).",high,Windows 10,All-in-One,Display,Display / Graphics: Screen flickering - event logged in system
ALLV2-0746,Audio / Microphone,Microphone not working,Seeing Microphone not working frequently during use,"No sound, mic not detected, or distorted audio.","Incorrect device selection, mute, driver issues, or hardware fault.",Select correct playback/input device from sound settings and test.,Restart Windows Audio services via services.msc.,Reinstall audio drivers from the manufacturer site.,Test with alternate headphones/microphone to isolate hardware.,Check microphone permissions in Privacy settings for apps.,"Confirm the system behaves normally (e.g., boots, sound plays, pages load).",medium,Windows 11,All-in-One,Audio,Audio / Microphone: Microphone not working - driver reported error
ALLV2-0322,Network & Internet,Ethernet link not detected,Seeing Ethernet link not detected frequently during use,"No internet, slow speeds, or inability to reach certain sites.","Router/modem issues, DNS problems, driver faults, or ISP outages.","Restart router and modem, and reboot your PC.",Run ipconfig /flushdns and then ipconfig /renew to refresh network settings.,Check if other devices on the same network have internet access.,Update network adapter drivers and disable/re-enable the adapter.,"If VPN or proxy active, disable them temporarily and retest.","Confirm the system behaves normally (e.g., boots, sound plays, pages load).",low,Windows 11,All-in-One,Network,Network & Internet: Ethernet link not detected - kernel event recorded
ALLV2-0730,Audio / Microphone,Microphone not working,Microphone not working appeared after recent update,"No sound, mic not detected, or distorted audio.","Incorrect device selection, mute, driver issues, or hardware fault.",Select correct playback/input device from sound settings and test.,Restart Windows Audio services via services.msc.,Reinstall audio drivers from the manufacturer site.,Test with alternate headphones/microphone to isolate hardware.,Check microphone permissions in Privacy settings for apps.,"Confirm the system behaves normally (e.g., boots, sound plays, pages load).",low,Windows 10,Server,Audio,Audio / Microphone: Microphone not working - diagnostic suggests issue
ALLV2-0049,BSOD,CRITICAL_PROCESS_DIED,Seeing CRITICAL_PROCESS_DIED frequently during use,System crashes to blue screen with stop code; sudden reboot or shutdown.,"Faulty drivers, bad memory, or kernel-level issues.",Note the STOP code and reboot into Safe Mode to prevent auto-restart.,Run memory diagnostic (mdsched) to check RAM health.,Update or roll back recently installed drivers (esp. GPU/network).,Run SFC and DISM to repair corrupted system files.,"If BSOD persists, test hardware (RAM/drive) or restore system image.","Confirm the system behaves normally (e.g., boots, sound plays, pages load).",low,Windows 10,Server,BSOD,BSOD: CRITICAL_PROCESS_DIED - event logged in system
ALLV2-0683,Display / Graphics,Resolution stuck at low,Seeing Resolution stuck at low frequently during use,"Blank screen, flicker, artifacts, or wrong resolution.","Loose cable, wrong input, faulty GPU or display settings.",Check cables and monitor input source; try another cable if available.,Test onboard video vs discrete GPU to identify adapter issues.,Update GPU drivers and reinstall if crashes occur after updates.,Reset BIOS and check for any display-related settings.,Test with another monitor to rule out panel failure.,"Confirm the system behaves normally (e.g., boots, sound plays, pages load).",low,Windows 10,Laptop,Display,Display / Graphics: Resolution stuck at low - diagnostic suggests issue
ALLV2-0640,Display / Graphics,Resolution stuck at low,Resolution stuck at low appeared after recent update,"Blank screen, flicker, artifacts, or wrong resolution.","Loose cable, wrong input, faulty GPU or display settings.",Check cables and monitor input source; try another cable if available.,Test onboard video vs discrete GPU to identify adapter issues.,Update GPU drivers and reinstall if crashes occur after updates.,Reset BIOS and check for any display-related settings.,Test with another monitor to rule out panel failure.,"Confirm the system behaves normally (e.g., boots, sound plays, pages load).",high,Windows 11,Server,Display,Display / Graphics: Resolution stuck at low - kernel event recorded
ALLV2-0249,Hardware Failure,NVMe not detected,Seeing NVMe not detected frequently during use,"Unexpected shutdowns, no POST, unusual noises, or device not detected.","Failing components (PSU, drive, fan), loose connections, or thermal issues.",Power off and inspect internal cables and components for loose connections.,Check event logs and SMART reports for disk errors.,Monitor temperatures and clean dust from cooling components.,Swap suspect components (PSU/RAM) with known-good units if possible.,"If hardware failure confirmed, backup data and replace failing part.","Confirm the system behaves normally (e.g., boots, sound plays, pages load).",high,Windows 11,External Monitor,Hardware,Hardware Failure: NVMe not detected - event logged in system
ALLV2-0985,Peripherals & Other,Webcam not detected,Webcam not detected appeared after recent update,External devices not recognized or not functioning correctly.,"Driver issues, faulty ports, or hardware incompatibility.",Try connecting the device to another USB port or system.,Reinstall device drivers and check manufacturer support pages.,Ensure device firmware is up to date if applicable.,Check power delivery for external drives (use powered hub if needed).,"If device fails on multiple systems, consider replacement.","Confirm the system behaves normally (e.g., boots, sound plays, pages load).",medium,Windows 10,All-in-One,Peripherals,Peripherals & Other: Webcam not detected - kernel event recorded
ALLV2-0923,Peripherals & Other,Printer queue stuck,Seeing Printer queue stuck frequently during use,External devices not recognized or not functioning correctly.,"Driver issues, faulty ports, or hardware incompatibility.",Try connecting the device to another USB port or system.,Reinstall device drivers and check manufacturer support pages.,Ensure device firmware is up to date if applicable.,Check power delivery for external drives (use powered hub if needed).,"If device fails on multiple systems, consider replacement.","Confirm the system behaves normally (e.g., boots, sound plays, pages load).",low,Windows 11,Desktop,Peripherals,Peripherals & Other: Printer queue stuck - kernel event recorded
ALLV2-0007,BSOD,KMODE_EXCEPTION_NOT_HANDLED,KMODE_EXCEPTION_NOT_HANDLED - system crashes with blue screen,System crashes to blue screen with stop code; sudden reboot or shutdown.,"Faulty drivers, bad memory, or kernel-level issues.",Note the STOP code and reboot into Safe Mode to prevent auto-restart.,Run memory diagnostic (mdsched) to check RAM health.,Update or roll back recently installed drivers (esp. GPU/network).,Run SFC and DISM to repair corrupted system files.,"If BSOD persists, test hardware (RAM/drive) or restore system image.","Confirm the system behaves normally (e.g., boots, sound plays, pages load).",medium,Windows 11,Server,BSOD,BSOD: KMODE_EXCEPTION_NOT_HANDLED - kernel event recorded
ALLV2-0066,BSOD,IRQL_NOT_LESS_OR_EQUAL,IRQL_NOT_LESS_OR_EQUAL appeared after recent update,System crashes to blue screen with stop code; sudden reboot or shutdown.,"Faulty drivers, bad memory, or kernel-level issues.",Note the STOP code and reboot into Safe Mode to prevent auto-restart.,Run memory diagnostic (mdsched) to check RAM health.,Update or roll back recently installed drivers (esp. GPU/network).,Run SFC and DISM to repair corrupted system files.,"If BSOD persists, test hardware (RAM/drive) or restore system image.","Confirm the system behaves normally (e.g., boots, sound plays, pages load).",high,Windows 10,All-in-One,BSOD,BSOD: IRQL_NOT_LESS_OR_EQUAL - driver reported error
ALLV2-0697,Display / Graphics,No display / No signal,Seeing No display / No signal frequently during use,"Blank screen, flicker, artifacts, or wrong resolution.","Loose cable, wrong input, faulty GPU or display settings.",Check cables and monitor input source; try another cable if available.,Test onboard video vs discrete GPU to identify adapter issues.,Update GPU drivers and reinstall if crashes occur after updates.,Reset BIOS and check for any display-related settings.,Test with another monitor to rule out panel failure.,"Confirm the system behaves normally (e.g., boots, sound plays, pages load).",low,Windows 11,External Monitor,Display,Display / Graphics: No display / No signal - driver reported error
ALLV2-0210,Hardware Failure,No fan detected,No fan detected - system crashes with blue screen,"Unexpected shutdowns, no POST, unusual noises, or device not detected.","Failing components (PSU, drive, fan), loose connections, or thermal issues.",Power off and inspect internal cables and components for loose connections.,Check event logs and SMART reports for disk errors.,Monitor temperatures and clean dust from cooling components.,Swap suspect components (PSU/RAM) with known-good units if possible.,"If hardware failure confirmed, backup data and replace failing part.","Confirm the system behaves normally (e.g., boots, sound plays, pages load).",low,Windows 11,Server,Hardware,Hardware Failure: No fan detected - driver reported error
ALLV2-0599,Drivers & Device Errors,GPU driver crash,GPU driver crash appeared after recent update,"Devices malfunctioning, device manager shows warnings or missing drivers.","Driver corruption, incompatible drivers after updates, or missing firmware.",Open Device Manager and check for devices with yellow warning icons.,Download and install the latest drivers from the hardware vendor website.,Use DDU in Safe Mode for graphics driver issues to perform a clean install.,Roll back drivers if problem started after a recent update.,"If device still fails, test on another system to isolate hardware vs driver.","Confirm the system behaves normally (e.g., boots, sound plays, pages load).",low,Windows 11,External Monitor,Drivers,Drivers & Device Errors: GPU driver crash - diagnostic suggests issue
ALLV2-0665,Display / Graphics,Resolution stuck at low,Seeing Resolution stuck at low frequently during use,"Blank screen, flicker, artifacts, or wrong resolution.","Loose cable, wrong input, faulty GPU or display settings.",Check cables and monitor input source; try another cable if available.,Test onboard video vs discrete GPU to identify adapter issues.,Update GPU drivers and reinstall if crashes occur after updates.,Reset BIOS and check for any display-related settings.,Test with another monitor to rule out panel failure.,"Confirm the system behaves normally (e.g., boots, sound plays, pages load).",low,Windows 11,Desktop,Display,Display / Graphics: Resolution stuck at low - event logged in system
ALLV2-0375,Performance & Slow PC,Slow startup,My PC shows Slow startup and then restarts,"System is slow, lagging, or unresponsive under normal use.","Background apps, disk/CPU bottlenecks, insufficient RAM, or thermal throttling.",Open Task Manager to identify high CPU/Disk/Memory processes and close them.,Run disk cleanup and remove unnecessary startup apps.,Check for overheating; clean fans and ensure proper airflow.,Consider SSD upgrade or adding more RAM for sustained performance.,Run antivirus scan to rule out malware causing slowdowns.,"Confirm the system behaves normally (e.g., boots, sound plays, pages load).",low,Windows 10,Desktop,Performance,Performance & Slow PC: Slow startup - driver reported error
ALLV2-0509,Storage & Disk,Disk structure corrupted,Seeing Disk structure corrupted frequently during use,"Drive inaccessible, errors when reading files, or system prompts to format.","Bad sectors, corrupt filesystem, or failing disk controller.",Backup important data immediately to an external drive.,Run chkdsk /f /r on the affected drive to repair filesystem issues.,Check SMART status using disk utility tools for reallocated sectors.,"If drive is RAW, attempt data recovery tools or professional recovery.",Replace the drive if SMART errors indicate impending failure.,"Confirm the system behaves normally (e.g., boots, sound plays, pages load).",high,Windows 10,Server,Storage,Storage & Disk: Disk structure corrupted - driver reported error
ALLV2-0945,Peripherals & Other,Keyboard not working,I get Keyboard not working when using my PC,External devices not recognized or not functioning correctly.,"Driver issues, faulty ports, or hardware incompatibility.",Try connecting the device to another USB port or system.,Reinstall device drivers and check manufacturer support pages.,Ensure device firmware is up to date if applicable.,Check power delivery for external drives (use powered hub if needed).,"If device fails on multiple systems, consider replacement.","Confirm the system behaves normally (e.g., boots, sound plays, pages load).",low,Windows 10,Server,Peripherals,Peripherals & Other: Keyboard not working - kernel event recorded
ALLV2-0469,Storage & Disk,Drive shows as RAW,Drive shows as RAW - system crashes with blue screen,"Drive inaccessible, errors when reading files, or system prompts to format.","Bad sectors, corrupt filesystem, or failing disk controller.",Backup important data immediately to an external drive.,Run chkdsk /f /r on the affected drive to repair filesystem issues.,Check SMART status using disk utility tools for reallocated sectors.,"If drive is RAW, attempt data recovery tools or professional recovery.",Replace the drive if SMART errors indicate impending failure.,"Confirm the system behaves normally (e.g., boots, sound plays, pages load).",high,Windows 10,Laptop,Storage,Storage & Disk: Drive shows as RAW - kernel event recorded
ALLV2-0301,Network & Internet,Slow internet,My PC shows Slow internet and then restarts,"No internet, slow speeds, or inability to reach certain sites.","Router/modem issues, DNS problems, driver faults, or ISP outages.","Restart router and modem, and reboot your PC.",Run ipconfig /flushdns and then ipconfig /renew to refresh network settings.,Check if other devices on the same network have internet access.,Update network adapter drivers and disable/re-enable the adapter.,"If VPN or proxy active, disable them temporarily and retest.","Confirm the system behaves normally (e.g., boots, sound plays, pages load).",high,Windows 11,Laptop,Network,Network & Internet: Slow internet - event logged in system
ALLV2-0957,Peripherals & Other,SD card not readable,My PC shows SD card not readable and then restarts,External devices not recognized or not functioning correctly.,"Driver issues, faulty ports, or hardware incompatibility.",Try connecting the device to another USB port or system.,Reinstall device drivers and check manufacturer support pages.,Ensure device firmware is up to date if applicable.,Check power delivery for external drives (use powered hub if needed).,"If device fails on multiple systems, consider replacement.","Confirm the system behaves normally (e.g., boots, sound plays, pages load).",medium,Windows 10,External Monitor,Peripherals,Peripherals & Other: SD card not readable - kernel event recorded
ALLV2-0279,Network & Internet,VPN cannot connect,Seeing VPN cannot connect frequently during use,"No internet, slow speeds, or inability to reach certain sites.","Router/modem issues, DNS problems, driver faults, or ISP outages.","Restart router and modem, and reboot your PC.",Run ipconfig /flushdns and then ipconfig /renew to refresh network settings.,Check if other devices on the same network have internet access.,Update network adapter drivers and disable/re-enable the adapter.,"If VPN or proxy active, disable them temporarily and retest.","Confirm the system behaves normally (e.g., boots, sound plays, pages load).",low,Windows 10,All-in-One,Network,Network & Internet: VPN cannot connect - diagnostic suggests issue
ALLV2-0292,Network & Internet,Wi-Fi connected but no internet,Wi-Fi connected but no internet appeared after recent update,"No internet, slow speeds, or inability to reach certain sites.","Router/modem issues, DNS problems, driver faults, or ISP outages.","Restart router and modem, and reboot your PC.",Run ipconfig /flushdns and then ipconfig /renew to refresh network settings.,Check if other devices on the same network have internet access.,Update network adapter drivers and disable/re-enable the adapter.,"If VPN or proxy active, disable them temporarily and retest.","Confirm the system behaves normally (e.g., boots, sound plays, pages load).",low,Windows 11,Server,Network,Network & Internet: Wi-Fi connected but no internet - driver reported error
ALLV2-0187,Hardware Failure,No fan detected,My PC shows No fan detected and then restarts,"Unexpected shutdowns, no POST, unusual noises, or device not detected.","Failing components (PSU, drive, fan), loose connections, or thermal issues.",Power off and inspect internal cables and components for loose connections.,Check event logs and SMART reports for disk errors.,Monitor temperatures and clean dust from cooling components.,Swap suspect components (PSU/RAM) with known-good units if possible.,"If hardware failure confirmed, backup data and replace failing part.","Confirm the system behaves normally (e.g., boots, sound plays, pages load).",high,Windows 11,Desktop,Hardware,Hardware Failure: No fan detected - diagnostic suggests issue
ALLV2-0283,Network & Internet,Wi-Fi connected but no internet,My PC shows Wi-Fi connected but no internet and then restarts,"No internet, slow speeds, or inability to reach certain sites.","Router/modem issues, DNS problems, driver faults, or ISP outages.","Restart router and modem, and reboot your PC.",Run ipconfig /flushdns and then ipconfig /renew to refresh network settings.,Check if other devices on the same network have internet access.,Update network adapter drivers and disable/re-enable the adapter.,"If VPN or proxy active, disable them temporarily and retest.","Confirm the system behaves normally (e.g., boots, sound plays, pages load).",low,Windows 11,Laptop,Network,Network & Internet: Wi-Fi connected but no internet - event logged in system
ALLV2-0699,Display / Graphics,Resolution stuck at low,Resolution stuck at low appeared after recent update,"Blank screen, flicker, artifacts, or wrong resolution.","Loose cable, wrong input, faulty GPU or display settings.",Check cables and monitor input source; try another cable if available.,Test onboard video vs discrete GPU to identify adapter issues.,Update GPU drivers and reinstall if crashes occur after updates.,Reset BIOS and check for any display-related settings.,Test with another monitor to rule out panel failure.,"Confirm the system behaves normally (e.g., boots, sound plays, pages load).",high,Windows 10,Server,Display,Display / Graphics: Resolution stuck at low - driver reported error
ALLV2-0144,Boot & Startup,UEFI not detecting drive,My PC shows UEFI not detecting drive and then restarts,System fails to boot to Windows; error messages or repair loop.,"Bootloader corruption, disk errors, or incorrect BIOS settings.",Check BIOS/UEFI boot order and ensure correct drive is selected.,Disconnect external devices and try booting again.,Use Windows Recovery → Startup Repair to attempt automatic fixes.,Run check disk: chkdsk /f on system drive from recovery command prompt.,"If bootmgr missing, rebuild BCD using bootrec commands.","Confirm the system behaves normally (e.g., boots, sound plays, pages load).",high,Windows 11,Desktop,Boot,Boot & Startup: UEFI not detecting drive - event logged in system
ALLV2-0147,Boot & Startup,Error 0x74 on boot,Error 0x74 on boot appeared after recent update,System fails to boot to Windows; error messages or repair loop.,"Bootloader corruption, disk errors, or incorrect BIOS settings.",Check BIOS/UEFI boot order and ensure correct drive is selected.,Disconnect external devices and try booting again.,Use Windows Recovery → Startup Repair to attempt automatic fixes.,Run check disk: chkdsk /f on system drive from recovery command prompt.,"If bootmgr missing, rebuild BCD using bootrec commands.","Confirm the system behaves normally (e.g., boots, sound plays, pages load).",high,Windows 11,Desktop,Boot,Boot & Startup: Error 0x74 on boot - diagnostic suggests issue
ALLV2-0654,Display / Graphics,Screen flickering,I get Screen flickering when using my PC,"Blank screen, flicker, artifacts, or wrong resolution.","Loose cable, wrong input, faulty GPU or display settings.",Check cables and monitor input source; try another cable if available.,Test onboard video vs discrete GPU to identify adapter issues.,Update GPU drivers and reinstall if crashes occur after updates.,Reset BIOS and check for any display-related settings.,Test with another monitor to rule out panel failure.,"Confirm the system behaves normally (e.g., boots, sound plays, pages load).",high,Windows 11,All-in-One,Display,Display / Graphics: Screen flickering - driver reported error
ALLV2-0356,Network & Internet,VPN cannot connect,Seeing VPN cannot connect frequently during use,"No internet, slow speeds, or inability to reach certain sites.","Router/modem issues, DNS problems, driver faults, or ISP outages.","Restart router and modem, and reboot your PC.",Run ipconfig /flushdns and then ipconfig /renew to refresh network settings.,Check if other devices on the same network have internet access.,Update network adapter drivers and disable/re-enable the adapter.,"If VPN or proxy active, disable them temporarily and retest.","Confirm the system behaves normally (e.g., boots, sound plays, pages load).",low,Windows 10,Desktop,Network,Network & Internet: VPN cannot connect - driver reported error
ALLV2-0626,Drivers & Device Errors,Audio device not detected,Audio device not detected appeared after recent update,"Devices malfunctioning, device manager shows warnings or missing drivers.","Driver corruption, incompatible drivers after updates, or missing firmware.",Open Device Manager and check for devices with yellow warning icons.,Download and install the latest drivers from the hardware vendor website.,Use DDU in Safe Mode for graphics driver issues to perform a clean install.,Roll back drivers if problem started after a recent update.,"If device still fails, test on another system to isolate hardware vs driver.","Confirm the system behaves normally (e.g., boots, sound plays, pages load).",high,Windows 11,All-in-One,Drivers,Drivers & Device Errors: Audio device not detected - driver reported error
ALLV2-0871,Windows Update / OS,Update stuck at 0%,Update stuck at 0% appeared after recent update,"Updates fail, system rolls back, or SFC/DISM report errors.","Corrupted update cache, missing system files, or incompatible drivers.",Run Windows Update troubleshooter from Settings → Troubleshoot.,Clear SoftwareDistribution folder after stopping update services.,Run sfc /scannow and DISM /Online /Cleanup-Image /RestoreHealth.,Manually download the failed KB update from Microsoft Catalog.,"If feature update fails, use Media Creation Tool for repair/upgrade.","Confirm the system behaves normally (e.g., boots, sound plays, pages load).",medium,Windows 10,Laptop,Update,Windows Update / OS: Update stuck at 0% - kernel event recorded
ALLV2-0755,Audio / Microphone,Bluetooth audio not connecting,Seeing Bluetooth audio not connecting frequently during use,"No sound, mic not detected, or distorted audio.","Incorrect device selection, mute, driver issues, or hardware fault.",Select correct playback/input device from sound settings and test.,Restart Windows Audio services via services.msc.,Reinstall audio drivers from the manufacturer site.,Test with alternate headphones/microphone to isolate hardware.,Check microphone permissions in Privacy settings for apps.,"Confirm the system behaves normally (e.g., boots, sound plays, pages load).",medium,Windows 10,Desktop,Audio,Audio / Microphone: Bluetooth audio not connecting - kernel event recorded
ALLV2-0693,Display / Graphics,Artifacts / graphical corruption,My PC shows Artifacts / graphical corruption and then restarts,"Blank screen, flicker, artifacts, or wrong resolution.","Loose cable, wrong input, faulty GPU or display settings.",Check cables and monitor input source; try another cable if available.,Test onboard video vs discrete GPU to identify adapter issues.,Update GPU drivers and reinstall if crashes occur after updates.,Reset BIOS and check for any display-related settings.,Test with another monitor to rule out panel failure.,"Confirm the system behaves normally (e.g., boots, sound plays, pages load).",high,Windows 11,Desktop,Display,Display / Graphics: Artifacts / graphical corruption - event logged in system
ALLV2-0450,Performance & Slow PC,Background apps causing lag,Background apps causing lag appeared after recent update,"System is slow, lagging, or unresponsive under normal use.","Background apps, disk/CPU bottlenecks, insufficient RAM, or thermal throttling.",Open Task Manager to identify high CPU/Disk/Memory processes and close them.,Run disk cleanup and remove unnecessary startup apps.,Check for overheating; clean fans and ensure proper airflow.,Consider SSD upgrade or adding more RAM for sustained performance.,Run antivirus scan to rule out malware causing slowdowns.,"Confirm the system behaves normally (e.g., boots, sound plays, pages load).",medium,Windows 11,All-in-One,Performance,Performance & Slow PC: Background apps causing lag - event logged in system
ALLV2-0524,Storage & Disk,Partition table error,Partition table error appeared after recent update,"Drive inaccessible, errors when reading files, or system prompts to format.","Bad sectors, corrupt filesystem, or failing disk controller.",Backup important data immediately to an external drive.,Run chkdsk /f /r on the affected drive to repair filesystem issues.,Check SMART status using disk utility tools for reallocated sectors.,"If drive is RAW, attempt data recovery tools or professional recovery.",Replace the drive if SMART errors indicate impending failure.,"Confirm the system behaves normally (e.g., boots, sound plays, pages load).",high,Windows 10,Desktop,Storage,Storage & Disk: Partition table error - driver reported error
ALLV2-0160,Boot & Startup,UEFI not detecting drive,My PC shows UEFI not detecting drive and then restarts,System fails to boot to Windows; error messages or repair loop.,"Bootloader corruption, disk errors, or incorrect BIOS settings.",Check BIOS/UEFI boot order and ensure correct drive is selected.,Disconnect external devices and try booting again.,Use Windows Recovery → Startup Repair to attempt automatic fixes.,Run check disk: chkdsk /f on system drive from recovery command prompt.,"If bootmgr missing, rebuild BCD using bootrec commands.","Confirm the system behaves normally (e.g., boots, sound plays, pages load).",high,Windows 11,Desktop,Boot,Boot & Startup: UEFI not detecting drive - kernel event recorded
ALLV2-0273,Hardware Failure,Power supply failure,I get Power supply failure when using my PC,"Unexpected shutdowns, no POST, unusual noises, or device not detected.","Failing components (PSU, drive, fan), loose connections, or thermal issues.",Power off and inspect internal cables and components for loose connections.,Check event logs and SMART reports for disk errors.,Monitor temperatures and clean dust from cooling components.,Swap suspect components (PSU/RAM) with known-good units if possible.,"If hardware failure confirmed, backup data and replace failing part.","Confirm the system behaves normally (e.g., boots, sound plays, pages load).",low,Windows 11,Desktop,Hardware,Hardware Failure: Power supply failure - kernel event recorded
ALLV2-0821,Windows Update / OS,SFC cannot repair files,SFC cannot repair files - system crashes with blue screen,"Updates fail, system rolls back, or SFC/DISM report errors.","Corrupted update cache, missing system files, or incompatible drivers.",Run Windows Update troubleshooter from Settings → Troubleshoot.,Clear SoftwareDistribution folder after stopping update services.,Run sfc /scannow and DISM /Online /Cleanup-Image /RestoreHealth.,Manually download the failed KB update from Microsoft Catalog.,"If feature update fails, use Media Creation Tool for repair/upgrade.","Confirm the system behaves normally (e.g., boots, sound plays, pages load).",high,Windows 11,All-in-One,Update,Windows Update / OS: SFC cannot repair files - event logged in system
