id,category,error_name,user_error_text,symptoms,cause,step_1,step_2,step_3,step_4,step_5,verification,risk,os_version,device_type,tag,log_snippet
BSODV3-0613,Power & Sleep / Hibernate Errors,DRIVER_POWER_STATE_FAILURE,I keep getting a blue screen with code DRIVER_POWER_STATE_FAILURE.,Blue screen with stop code DRIVER_POWER_STATE_FAILURE; system may reboot or hang. Observed during power & sleep / hibernate errors.,"Faulty or incompatible device driver (GPU, network, chipset).",Disconnect all peripherals and try booting to rule out external device issues.,Update power management and chipset drivers from the vendor site.,Check Windows power plan settings and disable fast startup temporarily.,Inspect battery (laptops) or PSU connections; try a different power adapter or PSU if possible.,"If hibernate/sleep triggers crashes, disable hibernate and test again.",System boots and runs without repeating the BSOD for at least 10 minutes.,medium,Windows 10,Laptop,DRIVER_POWER_STATE_FAILURE,DRIVER_POWER_STATE_FAILURE - BugCheck recorded in system log.
BSODV3-0064,Critical System Process Failures,CRITICAL_PROCESS_DIED,My PC shows CRITICAL_PROCESS_DIED and restarts immediately.,Blue screen with stop code CRITICAL_PROCESS_DIED; system may reboot or hang. Observed during critical system process failures.,"System file corruption, driver issues, or hardware faults.",Restart and boot into Safe Mode (Hold Shift while clicking Restart → Troubleshoot → Startup Settings).,Run System File Checker: open Command Prompt as admin and run `sfc /scannow`.,Run DISM to repair the Windows image: `DISM /Online /Cleanup-Image /RestoreHealth`.,Check Device Manager for recently installed drivers and roll back or update suspicious drivers.,"If issue persists, run chkdsk on system drive and consider a system restore to earlier point.",System boots and runs without repeating the BSOD for at least 10 minutes.,medium,Windows 10,Workstation,CRITICAL_PROCESS_DIED,CRITICAL_PROCESS_DIED - BugCheck recorded in system log.
BSODV3-0527,CPU / Processor Errors,KMODE_EXCEPTION_NOT_HANDLED,KMODE_EXCEPTION_NOT_HANDLED appears after a recent update and Windows won't stay on.,Blue screen with stop code KMODE_EXCEPTION_NOT_HANDLED; system may reboot or hang. Observed during cpu / processor errors.,"System file corruption, driver issues, or hardware faults.",Reset BIOS settings to defaults and disable overclocking to test stability.,Ensure CPU cooler is properly seated and thermal paste applied; monitor temperatures.,Run CPU stress tests (short) in a controlled environment to check stability.,Update BIOS/firmware to latest vendor version to fix microcode issues.,"If CPU faults persist, consult hardware support — replace motherboard/CPU if needed.",System boots and runs without repeating the BSOD for at least 10 minutes.,low,Windows 11,Desktop,KMODE_EXCEPTION_NOT_HANDLED,KMODE_EXCEPTION_NOT_HANDLED - BugCheck recorded in system log.
BSODV3-0968,Security / Antivirus / Malware-Triggered Crashes,KERNEL_SECURITY_CHECK_FAILURE,I keep getting a blue screen with code KERNEL_SECURITY_CHECK_FAILURE.,Blue screen with stop code KERNEL_SECURITY_CHECK_FAILURE; system may reboot or hang. Observed during security / antivirus / malware-triggered crashes.,Security software or malware interfering with kernel processes.,Boot into Safe Mode and temporarily disable third-party antivirus/security software to test.,Run full antivirus and anti-malware scans from bootable rescue media if needed.,Check recent security software updates and roll back if BSOD started after an update.,Ensure security tools are vendor-approved and compatible with your OS version.,"If malware suspected, backup data and perform a clean install after cleaning the system.",System boots and runs without repeating the BSOD for at least 10 minutes.,medium,Windows 10,Workstation,KERNEL_SECURITY_CHECK_FAILURE,KERNEL_SECURITY_CHECK_FAILURE - BugCheck recorded in system log.
BSODV3-0386,Hardware Malfunction / Compatibility Errors,CLOCK_WATCHDOG_TIMEOUT,My PC shows CLOCK_WATCHDOG_TIMEOUT and restarts immediately.,Blue screen with stop code CLOCK_WATCHDOG_TIMEOUT; system may reboot or hang. Observed during hardware malfunction / compatibility errors.,"Possible hardware failure (CPU, PSU, motherboard) or overheating/overclock instability.",Power down and inspect internal components for loose cables or obvious damage.,Check system temperatures in BIOS/UEFI and ensure fans/heatsinks are working.,Run vendor hardware diagnostics (built-in diagnostics or bootable tools).,"If available, swap suspect components (PSU/RAM) with known-good units to isolate failure.",Backup data and replace failing hardware as indicated by diagnostics.,System boots and runs without repeating the BSOD for at least 10 minutes.,medium,Windows 11,Desktop,CLOCK_WATCHDOG_TIMEOUT,CLOCK_WATCHDOG_TIMEOUT - BugCheck recorded in system log.
BSODV3-0974,Security / Antivirus / Malware-Triggered Crashes,KERNEL_SECURITY_CHECK_FAILURE,KERNEL_SECURITY_CHECK_FAILURE appears after a recent update and Windows won't stay on.,Blue screen with stop code KERNEL_SECURITY_CHECK_FAILURE; system may reboot or hang. Observed during security / antivirus / malware-triggered crashes.,Security software or malware interfering with kernel processes.,Boot into Safe Mode and temporarily disable third-party antivirus/security software to test.,Run full antivirus and anti-malware scans from bootable rescue media if needed.,Check recent security software updates and roll back if BSOD started after an update.,Ensure security tools are vendor-approved and compatible with your OS version.,"If malware suspected, backup data and perform a clean install after cleaning the system.",System boots and runs without repeating the BSOD for at least 10 minutes.,low,Windows 11,Server,KERNEL_SECURITY_CHECK_FAILURE,KERNEL_SECURITY_CHECK_FAILURE - BugCheck recorded in system log.
BSODV3-0122,Memory & RAM Errors,PAGE_FAULT_IN_NONPAGED_AREA,"Every time I try to boot, I get PAGE_FAULT_IN_NONPAGED_AREA.",Blue screen with stop code PAGE_FAULT_IN_NONPAGED_AREA; system may reboot or hang. Observed during memory & ram errors.,"Possible faulty RAM, memory corruption, or driver accessing bad memory.","Power off and reseat RAM modules; if multiple, try one module at a time to isolate faulty RAM.",Run Windows Memory Diagnostic (mdsched.exe) and follow results after reboot.,Update motherboard chipset and memory-related drivers from vendor website.,"If errors persist, test with MemTest86 for extended testing.",Backup important data and plan to replace failing memory modules if diagnostics report faults.,System boots and runs without repeating the BSOD for at least 10 minutes.,high,Windows 10,Desktop,PAGE_FAULT_IN_NONPAGED_AREA,PAGE_FAULT_IN_NONPAGED_AREA - BugCheck recorded in system log.
BSODV3-0815,BIOS / Firmware / Overclock Errors,ACPI_BIOS_ERROR,ACPI_BIOS_ERROR happens randomly while using the computer.,Blue screen with stop code ACPI_BIOS_ERROR; system may reboot or hang. Observed during bios / firmware / overclock errors.,"System file corruption, driver issues, or hardware faults.",Reset BIOS to default settings and disable any overclocking profiles.,Update BIOS/UEFI firmware to the latest stable version from vendor (follow instructions carefully).,Check CPU microcode updates and vendor advisories for known issues.,"If custom BIOS settings caused instability, revert the changes and test.","If firmware update fails or causes issues, contact vendor support for recovery steps.",System boots and runs without repeating the BSOD for at least 10 minutes.,high,Windows 11,Workstation,ACPI_BIOS_ERROR,ACPI_BIOS_ERROR - BugCheck recorded in system log.
BSODV3-0631,GPU / Display System Errors,VIDEO_TDR_FAILURE,I keep getting a blue screen with code VIDEO_TDR_FAILURE.,Blue screen with stop code VIDEO_TDR_FAILURE; system may reboot or hang. Observed during gpu / display system errors.,"Faulty or incompatible device driver (GPU, network, chipset).",Update or roll back GPU drivers; for crashes use DDU to remove old drivers first.,Ensure the GPU is properly seated and auxiliary power connectors are attached.,Test with onboard graphics (if available) or another monitor/cable to isolate the display path.,Lower GPU clocks to default if overclocked and test for stability.,Check GPU temperatures and run GPU stress test briefly to verify stability.,System boots and runs without repeating the BSOD for at least 10 minutes.,high,Windows 10,Laptop,VIDEO_TDR_FAILURE,VIDEO_TDR_FAILURE - BugCheck recorded in system log.
BSODV3-0015,Critical System Process Failures,SESSION_HAS_VALID_POOL_ON_EXIT,"Every time I try to boot, I get SESSION_HAS_VALID_POOL_ON_EXIT.",Blue screen with stop code SESSION_HAS_VALID_POOL_ON_EXIT; system may reboot or hang. Observed during critical system process failures.,"System file corruption, driver issues, or hardware faults.",Restart and boot into Safe Mode (Hold Shift while clicking Restart → Troubleshoot → Startup Settings).,Run System File Checker: open Command Prompt as admin and run `sfc /scannow`.,Run DISM to repair the Windows image: `DISM /Online /Cleanup-Image /RestoreHealth`.,Check Device Manager for recently installed drivers and roll back or update suspicious drivers.,"If issue persists, run chkdsk on system drive and consider a system restore to earlier point.",System boots and runs without repeating the BSOD for at least 10 minutes.,medium,Windows 11,Desktop,SESSION_HAS_VALID_POOL_ON_EXIT,SESSION_HAS_VALID_POOL_ON_EXIT - BugCheck recorded in system log.
BSODV3-0425,Hardware Malfunction / Compatibility Errors,WHEA_UNCORRECTABLE_ERROR,My PC shows WHEA_UNCORRECTABLE_ERROR and restarts immediately.,Blue screen with stop code WHEA_UNCORRECTABLE_ERROR; system may reboot or hang. Observed during hardware malfunction / compatibility errors.,"Possible hardware failure (CPU, PSU, motherboard) or overheating/overclock instability.",Power down and inspect internal components for loose cables or obvious damage.,Check system temperatures in BIOS/UEFI and ensure fans/heatsinks are working.,Run vendor hardware diagnostics (built-in diagnostics or bootable tools).,"If available, swap suspect components (PSU/RAM) with known-good units to isolate failure.",Backup data and replace failing hardware as indicated by diagnostics.,System boots and runs without repeating the BSOD for at least 10 minutes.,high,Windows 10,Server,WHEA_UNCORRECTABLE_ERROR,WHEA_UNCORRECTABLE_ERROR - BugCheck recorded in system log.
BSODV3-0408,Hardware Malfunction / Compatibility Errors,HARDWARE_MEMORY_ERROR,"Every time I try to boot, I get HARDWARE_MEMORY_ERROR.",Blue screen with stop code HARDWARE_MEMORY_ERROR; system may reboot or hang. Observed during hardware malfunction / compatibility errors.,"Possible faulty RAM, memory corruption, or driver accessing bad memory.",Power down and inspect internal components for loose cables or obvious damage.,Check system temperatures in BIOS/UEFI and ensure fans/heatsinks are working.,Run vendor hardware diagnostics (built-in diagnostics or bootable tools).,"If available, swap suspect components (PSU/RAM) with known-good units to isolate failure.",Backup data and replace failing hardware as indicated by diagnostics.,System boots and runs without repeating the BSOD for at least 10 minutes.,low,Windows 11,Desktop,HARDWARE_MEMORY_ERROR,HARDWARE_MEMORY_ERROR - BugCheck recorded in system log.
BSODV3-0773,File System / OS Corruption,SYSTEM_SERVICE_EXCEPTION,My PC shows SYSTEM_SERVICE_EXCEPTION and restarts immediately.,Blue screen with stop code SYSTEM_SERVICE_EXCEPTION; system may reboot or hang. Observed during file system / os corruption.,"System file corruption, driver issues, or hardware faults.",Run `sfc /scannow` to repair system files and then `DISM /Online /Cleanup-Image /RestoreHealth`.,Check Event Viewer for specific errors and identify affected system files.,"If the corruption is severe, perform an in-place upgrade/repair using Media Creation Tool.",Backup user data and consider a clean install if several repairs fail.,Keep filesystem backups and enable system protection for future restores.,System boots and runs without repeating the BSOD for at least 10 minutes.,medium,Windows 11,Desktop,SYSTEM_SERVICE_EXCEPTION,SYSTEM_SERVICE_EXCEPTION - BugCheck recorded in system log.
BSODV3-0090,Memory & RAM Errors,BAD_POOL_HEADER,"Every time I try to boot, I get BAD_POOL_HEADER.",Blue screen with stop code BAD_POOL_HEADER; system may reboot or hang. Observed during memory & ram errors.,"Possible faulty RAM, memory corruption, or driver accessing bad memory.","Power off and reseat RAM modules; if multiple, try one module at a time to isolate faulty RAM.",Run Windows Memory Diagnostic (mdsched.exe) and follow results after reboot.,Update motherboard chipset and memory-related drivers from vendor website.,"If errors persist, test with MemTest86 for extended testing.",Backup important data and plan to replace failing memory modules if diagnostics report faults.,System boots and runs without repeating the BSOD for at least 10 minutes.,high,Windows 10,Server,BAD_POOL_HEADER,BAD_POOL_HEADER - BugCheck recorded in system log.
BSODV3-0234,Boot & Storage Device Errors,NTFS_FILE_SYSTEM,My PC shows NTFS_FILE_SYSTEM and restarts immediately.,Blue screen with stop code NTFS_FILE_SYSTEM; system may reboot or hang. Observed during boot & storage device errors.,Bootloader or disk access issues — possible corrupted filesystem or failing drive.,Check BIOS/UEFI boot order and ensure correct system drive is selected.,Boot into Recovery Environment and run Startup Repair.,"From recovery command prompt, run `chkdsk C: /f /r` to repair disk errors.","If Boot Configuration Data is corrupted, rebuild BCD using `bootrec /rebuildbcd`.","If drive shows SMART errors, backup data immediately and replace the drive.",System boots and runs without repeating the BSOD for at least 10 minutes.,high,Windows 10,Laptop,NTFS_FILE_SYSTEM,NTFS_FILE_SYSTEM - BugCheck recorded in system log.
BSODV3-0707,File System / OS Corruption,CRITICAL_SERVICE_FAILED,My PC shows CRITICAL_SERVICE_FAILED and restarts immediately.,Blue screen with stop code CRITICAL_SERVICE_FAILED; system may reboot or hang. Observed during file system / os corruption.,"System file corruption, driver issues, or hardware faults.",Run `sfc /scannow` to repair system files and then `DISM /Online /Cleanup-Image /RestoreHealth`.,Check Event Viewer for specific errors and identify affected system files.,"If the corruption is severe, perform an in-place upgrade/repair using Media Creation Tool.",Backup user data and consider a clean install if several repairs fail.,Keep filesystem backups and enable system protection for future restores.,System boots and runs without repeating the BSOD for at least 10 minutes.,medium,Windows 11,Desktop,CRITICAL_SERVICE_FAILED,CRITICAL_SERVICE_FAILED - BugCheck recorded in system log.
BSODV3-0640,GPU / Display System Errors,VIDEO_MEMORY_MANAGEMENT_INTERNAL,VIDEO_MEMORY_MANAGEMENT_INTERNAL appears after a recent update and Windows won't stay on.,Blue screen with stop code VIDEO_MEMORY_MANAGEMENT_INTERNAL; system may reboot or hang. Observed during gpu / display system errors.,"Possible faulty RAM, memory corruption, or driver accessing bad memory.",Update or roll back GPU drivers; for crashes use DDU to remove old drivers first.,Ensure the GPU is properly seated and auxiliary power connectors are attached.,Test with onboard graphics (if available) or another monitor/cable to isolate the display path.,Lower GPU clocks to default if overclocked and test for stability.,Check GPU temperatures and run GPU stress test briefly to verify stability.,System boots and runs without repeating the BSOD for at least 10 minutes.,high,Windows 11,Desktop,VIDEO_MEMORY_MANAGEMENT_INTERNAL,VIDEO_MEMORY_MANAGEMENT_INTERNAL - BugCheck recorded in system log.
BSODV3-0720,File System / OS Corruption,CRITICAL_SERVICE_FAILED,I keep getting a blue screen with code CRITICAL_SERVICE_FAILED.,Blue screen with stop code CRITICAL_SERVICE_FAILED; system may reboot or hang. Observed during file system / os corruption.,"System file corruption, driver issues, or hardware faults.",Run `sfc /scannow` to repair system files and then `DISM /Online /Cleanup-Image /RestoreHealth`.,Check Event Viewer for specific errors and identify affected system files.,"If the corruption is severe, perform an in-place upgrade/repair using Media Creation Tool.",Backup user data and consider a clean install if several repairs fail.,Keep filesystem backups and enable system protection for future restores.,System boots and runs without repeating the BSOD for at least 10 minutes.,high,Windows 10,Workstation,CRITICAL_SERVICE_FAILED,CRITICAL_SERVICE_FAILED - BugCheck recorded in system log.
BSODV3-0436,Hardware Malfunction / Compatibility Errors,HARDWARE_MEMORY_ERROR,I keep getting a blue screen with code HARDWARE_MEMORY_ERROR.,Blue screen with stop code HARDWARE_MEMORY_ERROR; system may reboot or hang. Observed during hardware malfunction / compatibility errors.,"Possible faulty RAM, memory corruption, or driver accessing bad memory.",Power down and inspect internal components for loose cables or obvious damage.,Check system temperatures in BIOS/UEFI and ensure fans/heatsinks are working.,Run vendor hardware diagnostics (built-in diagnostics or bootable tools).,"If available, swap suspect components (PSU/RAM) with known-good units to isolate failure.",Backup data and replace failing hardware as indicated by diagnostics.,System boots and runs without repeating the BSOD for at least 10 minutes.,low,Windows 11,Server,HARDWARE_MEMORY_ERROR,HARDWARE_MEMORY_ERROR - BugCheck recorded in system log.
BSODV3-0666,GPU / Display System Errors,THREAD_STUCK_IN_DEVICE_DRIVER,I keep getting a blue screen with code THREAD_STUCK_IN_DEVICE_DRIVER.,Blue screen with stop code THREAD_STUCK_IN_DEVICE_DRIVER; system may reboot or hang. Observed during gpu / display system errors.,"Faulty or incompatible device driver (GPU, network, chipset).",Update or roll back GPU drivers; for crashes use DDU to remove old drivers first.,Ensure the GPU is properly seated and auxiliary power connectors are attached.,Test with onboard graphics (if available) or another monitor/cable to isolate the display path.,Lower GPU clocks to default if overclocked and test for stability.,Check GPU temperatures and run GPU stress test briefly to verify stability.,System boots and runs without repeating the BSOD for at least 10 minutes.,low,Windows 11,Workstation,THREAD_STUCK_IN_DEVICE_DRIVER,THREAD_STUCK_IN_DEVICE_DRIVER - BugCheck recorded in system log.
BSODV3-0026,Critical System Process Failures,CRITICAL_PROCESS_DIED,CRITICAL_PROCESS_DIED appears after a recent update and Windows won't stay on.,Blue screen with stop code CRITICAL_PROCESS_DIED; system may reboot or hang. Observed during critical system process failures.,"System file corruption, driver issues, or hardware faults.",Restart and boot into Safe Mode (Hold Shift while clicking Restart → Troubleshoot → Startup Settings).,Run System File Checker: open Command Prompt as admin and run `sfc /scannow`.,Run DISM to repair the Windows image: `DISM /Online /Cleanup-Image /RestoreHealth`.,Check Device Manager for recently installed drivers and roll back or update suspicious drivers.,"If issue persists, run chkdsk on system drive and consider a system restore to earlier point.",System boots and runs without repeating the BSOD for at least 10 minutes.,high,Windows 10,Desktop,CRITICAL_PROCESS_DIED,CRITICAL_PROCESS_DIED - BugCheck recorded in system log.
BSODV3-0684,GPU / Display System Errors,THREAD_STUCK_IN_DEVICE_DRIVER,My PC shows THREAD_STUCK_IN_DEVICE_DRIVER and restarts immediately.,Blue screen with stop code THREAD_STUCK_IN_DEVICE_DRIVER; system may reboot or hang. Observed during gpu / display system errors.,"Faulty or incompatible device driver (GPU, network, chipset).",Update or roll back GPU drivers; for crashes use DDU to remove old drivers first.,Ensure the GPU is properly seated and auxiliary power connectors are attached.,Test with onboard graphics (if available) or another monitor/cable to isolate the display path.,Lower GPU clocks to default if overclocked and test for stability.,Check GPU temperatures and run GPU stress test briefly to verify stability.,System boots and runs without repeating the BSOD for at least 10 minutes.,medium,Windows 11,Laptop,THREAD_STUCK_IN_DEVICE_DRIVER,THREAD_STUCK_IN_DEVICE_DRIVER - BugCheck recorded in system log.
BSODV3-0857,Virtualization / Hypervisor Errors,VIRTUALIZATION_EXCEPTION,My PC shows VIRTUALIZATION_EXCEPTION and restarts immediately.,Blue screen with stop code VIRTUALIZATION_EXCEPTION; system may reboot or hang. Observed during virtualization / hypervisor errors.,Hypervisor or virtualization layer fault; driver or VM misconfiguration.,Disable virtualization features temporarily (Hyper-V) and test if BSOD persists.,"Update virtualization software (Hyper-V, VMware) and host drivers.",Ensure nested virtualization or emulator settings are compatible with host hardware.,Check for known issues with specific VM images and apply recommended patches.,"If virtualization layer is faulty, avoid running VMs until host stability is confirmed.",System boots and runs without repeating the BSOD for at least 10 minutes.,low,Windows 10,Laptop,VIRTUALIZATION_EXCEPTION,VIRTUALIZATION_EXCEPTION - BugCheck recorded in system log.
BSODV3-0173,Boot & Storage Device Errors,UNMOUNTABLE_BOOT_VOLUME,My PC shows UNMOUNTABLE_BOOT_VOLUME and restarts immediately.,Blue screen with stop code UNMOUNTABLE_BOOT_VOLUME; system may reboot or hang. Observed during boot & storage device errors.,Bootloader or disk access issues — possible corrupted filesystem or failing drive.,Check BIOS/UEFI boot order and ensure correct system drive is selected.,Boot into Recovery Environment and run Startup Repair.,"From recovery command prompt, run `chkdsk C: /f /r` to repair disk errors.","If Boot Configuration Data is corrupted, rebuild BCD using `bootrec /rebuildbcd`.","If drive shows SMART errors, backup data immediately and replace the drive.",System boots and runs without repeating the BSOD for at least 10 minutes.,low,Windows 11,Server,UNMOUNTABLE_BOOT_VOLUME,UNMOUNTABLE_BOOT_VOLUME - BugCheck recorded in system log.
