id,category,error_name,user_error_text,symptoms,cause,step_1,step_2,step_3,step_4,step_5,verification,risk,os_version,device_type,tag,log_snippet
STOR-026,Storage / Disk Error,Partition table error / RAW partition,Partition table error / RAW partition detected during backup,Drive shows RAW or unallocated; partition missing in Disk Management,Corrupt partition table or accidental deletion of partition,Do not format the drive if you need the data. Try to recover partition using TestDisk.,"Connect to another PC and run partition recovery tools (TestDisk, EaseUS Recovery Wizard).","If recovery succeeds, copy data immediately to safe storage.","If recovery fails, professional recovery services may be required for critical data.","Once data recovered, recreate partitions and format drive, then restore files.",Drive accessible with files intact or successfully restored; CHKDSK reports no critical errors.,high,Windows 10,Desktop,Disk,I/O Error: Partition table error / RAW partition - Read failure at LBA 0x1A3F
STOR-027,Storage / Disk Error,Partition table error / RAW partition,Partition table error / RAW partition - Windows says the disk needs formatting,Drive shows RAW or unallocated; partition missing in Disk Management,Corrupt partition table or accidental deletion of partition,Do not format the drive if you need the data. Try to recover partition using TestDisk.,"Connect to another PC and run partition recovery tools (TestDisk, EaseUS Recovery Wizard).","If recovery succeeds, copy data immediately to safe storage.","If recovery fails, professional recovery services may be required for critical data.","Once data recovered, recreate partitions and format drive, then restore files.",Drive accessible with files intact or successfully restored; CHKDSK reports no critical errors.,medium,Windows 11,External Drive,Disk,NTFS: The file system structure on disk is corrupt - Partition table error / RAW partition
STOR-028,Storage / Disk Error,Partition table error / RAW partition,My drive shows 'Partition table error / RAW partition' and I can't access files,Drive shows RAW or unallocated; partition missing in Disk Management,Corrupt partition table or accidental deletion of partition,Do not format the drive if you need the data. Try to recover partition using TestDisk.,"Connect to another PC and run partition recovery tools (TestDisk, EaseUS Recovery Wizard).","If recovery succeeds, copy data immediately to safe storage.","If recovery fails, professional recovery services may be required for critical data.","Once data recovered, recreate partitions and format drive, then restore files.",Drive accessible with files intact or successfully restored; CHKDSK reports no critical errors.,high,Windows 11,External Drive,Disk,SMART: Partition table error / RAW partition - Reallocated Sector Count critical
STOR-029,Storage / Disk Error,Partition table error / RAW partition,My drive shows 'Partition table error / RAW partition' and I can't access files,Drive shows RAW or unallocated; partition missing in Disk Management,Corrupt partition table or accidental deletion of partition,Do not format the drive if you need the data. Try to recover partition using TestDisk.,"Connect to another PC and run partition recovery tools (TestDisk, EaseUS Recovery Wizard).","If recovery succeeds, copy data immediately to safe storage.","If recovery fails, professional recovery services may be required for critical data.","Once data recovered, recreate partitions and format drive, then restore files.",Drive accessible with files intact or successfully restored; CHKDSK reports no critical errors.,medium,Windows 11,Laptop,Disk,I/O Error: Partition table error / RAW partition - Read failure at LBA 0x1A3F
STOR-030,Storage / Disk Error,Partition table error / RAW partition,Partition table error / RAW partition — I get an error when opening the drive,Drive shows RAW or unallocated; partition missing in Disk Management,Corrupt partition table or accidental deletion of partition,Do not format the drive if you need the data. Try to recover partition using TestDisk.,"Connect to another PC and run partition recovery tools (TestDisk, EaseUS Recovery Wizard).","If recovery succeeds, copy data immediately to safe storage.","If recovery fails, professional recovery services may be required for critical data.","Once data recovered, recreate partitions and format drive, then restore files.",Drive accessible with files intact or successfully restored; CHKDSK reports no critical errors.,high,Windows 11,External Drive,Disk,CHKDSK: Partition table error / RAW partition reported read errors and bad sectors
STOR-031,Storage / Disk Error,CHKDSK fails to repair,CHKDSK fails to repair and I see errors copying files,CHKDSK reports errors it cannot fix or crashes during scan,Severe filesystem or hardware failure preventing repair,Run CHKDSK with /f /r and allow it to complete overnight.,Try running manufacturer's disk repair tools or low-level utilities.,Attempt to image/clone the drive to a healthy drive and run repairs on the image.,"Use recovery tools (Recuva, PhotoRec) to extract important data from the image.","If tools fail, consult a professional data recovery service.",Drive accessible with files intact or successfully restored; CHKDSK reports no critical errors.,low,Windows 11,External Drive,Disk,DiskMgmt: CHKDSK fails to repair - Disk not initialized or unknown partition table
STOR-032,Storage / Disk Error,CHKDSK fails to repair,CHKDSK fails to repair - Windows says the disk needs formatting,CHKDSK reports errors it cannot fix or crashes during scan,Severe filesystem or hardware failure preventing repair,Run CHKDSK with /f /r and allow it to complete overnight.,Try running manufacturer's disk repair tools or low-level utilities.,Attempt to image/clone the drive to a healthy drive and run repairs on the image.,"Use recovery tools (Recuva, PhotoRec) to extract important data from the image.","If tools fail, consult a professional data recovery service.",Drive accessible with files intact or successfully restored; CHKDSK reports no critical errors.,low,Windows 10,Desktop,Disk,CHKDSK: CHKDSK fails to repair reported read errors and bad sectors
STOR-033,Storage / Disk Error,CHKDSK fails to repair,CHKDSK fails to repair and I see errors copying files,CHKDSK reports errors it cannot fix or crashes during scan,Severe filesystem or hardware failure preventing repair,Run CHKDSK with /f /r and allow it to complete overnight.,Try running manufacturer's disk repair tools or low-level utilities.,Attempt to image/clone the drive to a healthy drive and run repairs on the image.,"Use recovery tools (Recuva, PhotoRec) to extract important data from the image.","If tools fail, consult a professional data recovery service.",Drive accessible with files intact or successfully restored; CHKDSK reports no critical errors.,high,Windows 10,External Drive,Disk,SMART: CHKDSK fails to repair - Reallocated Sector Count critical
STOR-034,Storage / Disk Error,CHKDSK fails to repair,CHKDSK fails to repair after unplugging the external drive without ejecting,CHKDSK reports errors it cannot fix or crashes during scan,Severe filesystem or hardware failure preventing repair,Run CHKDSK with /f /r and allow it to complete overnight.,Try running manufacturer's disk repair tools or low-level utilities.,Attempt to image/clone the drive to a healthy drive and run repairs on the image.,"Use recovery tools (Recuva, PhotoRec) to extract important data from the image.","If tools fail, consult a professional data recovery service.",Drive accessible with files intact or successfully restored; CHKDSK reports no critical errors.,low,Windows 10,Desktop,Disk,SMART: CHKDSK fails to repair - Reallocated Sector Count critical
STOR-035,Storage / Disk Error,CHKDSK fails to repair,CHKDSK fails to repair appears and Windows suggests running CHKDSK,CHKDSK reports errors it cannot fix or crashes during scan,Severe filesystem or hardware failure preventing repair,Run CHKDSK with /f /r and allow it to complete overnight.,Try running manufacturer's disk repair tools or low-level utilities.,Attempt to image/clone the drive to a healthy drive and run repairs on the image.,"Use recovery tools (Recuva, PhotoRec) to extract important data from the image.","If tools fail, consult a professional data recovery service.",Drive accessible with files intact or successfully restored; CHKDSK reports no critical errors.,low,Windows 10,External Drive,Disk,NTFS: The file system structure on disk is corrupt - CHKDSK fails to repair
STOR-036,Storage / Disk Error,CHKDSK fails to repair,My drive shows 'CHKDSK fails to repair' and I can't access files,CHKDSK reports errors it cannot fix or crashes during scan,Severe filesystem or hardware failure preventing repair,Run CHKDSK with /f /r and allow it to complete overnight.,Try running manufacturer's disk repair tools or low-level utilities.,Attempt to image/clone the drive to a healthy drive and run repairs on the image.,"Use recovery tools (Recuva, PhotoRec) to extract important data from the image.","If tools fail, consult a professional data recovery service.",Drive accessible with files intact or successfully restored; CHKDSK reports no critical errors.,high,Windows 11,Laptop,Disk,DiskMgmt: CHKDSK fails to repair - Disk not initialized or unknown partition table
STOR-037,Storage / Disk Error,CHKDSK fails to repair,Storage problem: CHKDSK fails to repair occurred after power loss,CHKDSK reports errors it cannot fix or crashes during scan,Severe filesystem or hardware failure preventing repair,Run CHKDSK with /f /r and allow it to complete overnight.,Try running manufacturer's disk repair tools or low-level utilities.,Attempt to image/clone the drive to a healthy drive and run repairs on the image.,"Use recovery tools (Recuva, PhotoRec) to extract important data from the image.","If tools fail, consult a professional data recovery service.",Drive accessible with files intact or successfully restored; CHKDSK reports no critical errors.,low,Windows 11,External Drive,Disk,CHKDSK: CHKDSK fails to repair reported read errors and bad sectors
STOR-038,Storage / Disk Error,CHKDSK fails to repair,My USB drive became unreadable: CHKDSK fails to repair,CHKDSK reports errors it cannot fix or crashes during scan,Severe filesystem or hardware failure preventing repair,Run CHKDSK with /f /r and allow it to complete overnight.,Try running manufacturer's disk repair tools or low-level utilities.,Attempt to image/clone the drive to a healthy drive and run repairs on the image.,"Use recovery tools (Recuva, PhotoRec) to extract important data from the image.","If tools fail, consult a professional data recovery service.",Drive accessible with files intact or successfully restored; CHKDSK reports no critical errors.,high,Windows 11,Laptop,Disk,DiskMgmt: CHKDSK fails to repair - Disk not initialized or unknown partition table
STOR-039,Storage / Disk Error,CHKDSK fails to repair,CHKDSK fails to repair appears and Windows suggests running CHKDSK,CHKDSK reports errors it cannot fix or crashes during scan,Severe filesystem or hardware failure preventing repair,Run CHKDSK with /f /r and allow it to complete overnight.,Try running manufacturer's disk repair tools or low-level utilities.,Attempt to image/clone the drive to a healthy drive and run repairs on the image.,"Use recovery tools (Recuva, PhotoRec) to extract important data from the image.","If tools fail, consult a professional data recovery service.",Drive accessible with files intact or successfully restored; CHKDSK reports no critical errors.,high,Windows 11,Desktop,Disk,SMART: CHKDSK fails to repair - Reallocated Sector Count critical
STOR-040,Storage / Disk Error,CHKDSK fails to repair,CHKDSK fails to repair after unplugging the external drive without ejecting,CHKDSK reports errors it cannot fix or crashes during scan,Severe filesystem or hardware failure preventing repair,Run CHKDSK with /f /r and allow it to complete overnight.,Try running manufacturer's disk repair tools or low-level utilities.,Attempt to image/clone the drive to a healthy drive and run repairs on the image.,"Use recovery tools (Recuva, PhotoRec) to extract important data from the image.","If tools fail, consult a professional data recovery service.",Drive accessible with files intact or successfully restored; CHKDSK reports no critical errors.,high,Windows 11,Laptop,Disk,CHKDSK: CHKDSK fails to repair reported read errors and bad sectors
STOR-041,Storage / Disk Error,SMART warning - Reallocated Sectors,SMART warning - Reallocated Sectors appears and Windows suggests running CHKDSK,"SMART shows reallocated sectors, early warning of failure",Drive reallocating failing sectors; imminent risk of failure,Backup all critical data immediately — do not delay.,Run full SMART test (long/extended) using vendor utility to get detailed report.,Replace the drive as soon as practical and clone data to the new drive.,Monitor the new drive to ensure all data copied successfully and no further reallocation.,Do not continue critical work on a drive that reports SMART failures.,Drive accessible with files intact or successfully restored; CHKDSK reports no critical errors.,low,Windows 11,Laptop,Disk,DiskMgmt: SMART warning - Reallocated Sectors - Disk not initialized or unknown partition table
STOR-042,Storage / Disk Error,SMART warning - Reallocated Sectors,SMART warning - Reallocated Sectors and I see errors copying files,"SMART shows reallocated sectors, early warning of failure",Drive reallocating failing sectors; imminent risk of failure,Backup all critical data immediately — do not delay.,Run full SMART test (long/extended) using vendor utility to get detailed report.,Replace the drive as soon as practical and clone data to the new drive.,Monitor the new drive to ensure all data copied successfully and no further reallocation.,Do not continue critical work on a drive that reports SMART failures.,Drive accessible with files intact or successfully restored; CHKDSK reports no critical errors.,low,Windows 10,Laptop,Disk,NTFS: The file system structure on disk is corrupt - SMART warning - Reallocated Sectors
STOR-043,Storage / Disk Error,SMART warning - Reallocated Sectors,SMART warning - Reallocated Sectors — I get an error when opening the drive,"SMART shows reallocated sectors, early warning of failure",Drive reallocating failing sectors; imminent risk of failure,Backup all critical data immediately — do not delay.,Run full SMART test (long/extended) using vendor utility to get detailed report.,Replace the drive as soon as practical and clone data to the new drive.,Monitor the new drive to ensure all data copied successfully and no further reallocation.,Do not continue critical work on a drive that reports SMART failures.,Drive accessible with files intact or successfully restored; CHKDSK reports no critical errors.,low,Windows 10,Laptop,Disk,SMART: SMART warning - Reallocated Sectors - Reallocated Sector Count critical
STOR-044,Storage / Disk Error,SMART warning - Reallocated Sectors,My drive shows 'SMART warning - Reallocated Sectors' and I can't access files,"SMART shows reallocated sectors, early warning of failure",Drive reallocating failing sectors; imminent risk of failure,Backup all critical data immediately — do not delay.,Run full SMART test (long/extended) using vendor utility to get detailed report.,Replace the drive as soon as practical and clone data to the new drive.,Monitor the new drive to ensure all data copied successfully and no further reallocation.,Do not continue critical work on a drive that reports SMART failures.,Drive accessible with files intact or successfully restored; CHKDSK reports no critical errors.,high,Windows 10,Desktop,Disk,I/O Error: SMART warning - Reallocated Sectors - Read failure at LBA 0x1A3F
