id,category,error_name,user_error_text,symptoms,cause,step_1,step_2,step_3,step_4,step_5,verification,risk,os_version,device_type,tag,log_snippet
DISP-014,Display / Graphics Error,Screen flickering,Screen flickering when connecting external monitor,Screen flickers intermittently or during certain apps; visible tearing,"Driver issues, refresh rate mismatch, faulty cable or failing panel",Update or reinstall display drivers from GPU vendor website.,Check and set correct refresh rate in Display Settings; match monitor spec.,Try a different cable (use high-quality HDMI/DP) and port.,"Disable hardware acceleration in apps that flicker (e.g., browsers).","If flicker persists on multiple monitors, consider panel or GPU replacement.",Display works normally at expected resolution/refresh rate with stable graphics during use.,low,Windows 11,Desktop,Display,Graphics: Screen flickering - DXGI error on present
DISP-015,Display / Graphics Error,Screen flickering,Screen flickering occurs intermittently during use,Screen flickers intermittently or during certain apps; visible tearing,"Driver issues, refresh rate mismatch, faulty cable or failing panel",Update or reinstall display drivers from GPU vendor website.,Check and set correct refresh rate in Display Settings; match monitor spec.,Try a different cable (use high-quality HDMI/DP) and port.,"Disable hardware acceleration in apps that flicker (e.g., browsers).","If flicker persists on multiple monitors, consider panel or GPU replacement.",Display works normally at expected resolution/refresh rate with stable graphics during use.,high,Windows 10,Laptop,Display,Kernel-PnP: Screen flickering - device not migrated
DISP-016,Display / Graphics Error,Screen flickering,Screen flickering and troubleshooting suggests display adapter issue,Screen flickers intermittently or during certain apps; visible tearing,"Driver issues, refresh rate mismatch, faulty cable or failing panel",Update or reinstall display drivers from GPU vendor website.,Check and set correct refresh rate in Display Settings; match monitor spec.,Try a different cable (use high-quality HDMI/DP) and port.,"Disable hardware acceleration in apps that flicker (e.g., browsers).","If flicker persists on multiple monitors, consider panel or GPU replacement.",Display works normally at expected resolution/refresh rate with stable graphics during use.,medium,Windows 10,All-in-One,Display,Display: Screen flickering - no adapter output detected
DISP-017,Display / Graphics Error,Screen flickering,Screen flickering started after a driver update,Screen flickers intermittently or during certain apps; visible tearing,"Driver issues, refresh rate mismatch, faulty cable or failing panel",Update or reinstall display drivers from GPU vendor website.,Check and set correct refresh rate in Display Settings; match monitor spec.,Try a different cable (use high-quality HDMI/DP) and port.,"Disable hardware acceleration in apps that flicker (e.g., browsers).","If flicker persists on multiple monitors, consider panel or GPU replacement.",Display works normally at expected resolution/refresh rate with stable graphics during use.,low,Windows 11,External Monitor,Display,Monitor: Screen flickering - EDID read failed
DISP-018,Display / Graphics Error,Screen flickering,I experience Screen flickering and cannot see BIOS or Windows,Screen flickers intermittently or during certain apps; visible tearing,"Driver issues, refresh rate mismatch, faulty cable or failing panel",Update or reinstall display drivers from GPU vendor website.,Check and set correct refresh rate in Display Settings; match monitor spec.,Try a different cable (use high-quality HDMI/DP) and port.,"Disable hardware acceleration in apps that flicker (e.g., browsers).","If flicker persists on multiple monitors, consider panel or GPU replacement.",Display works normally at expected resolution/refresh rate with stable graphics during use.,low,Windows 11,Laptop,Display,Kernel-PnP: Screen flickering - device not migrated
DISP-019,Display / Graphics Error,Screen flickering,Screen flickering and troubleshooting suggests display adapter issue,Screen flickers intermittently or during certain apps; visible tearing,"Driver issues, refresh rate mismatch, faulty cable or failing panel",Update or reinstall display drivers from GPU vendor website.,Check and set correct refresh rate in Display Settings; match monitor spec.,Try a different cable (use high-quality HDMI/DP) and port.,"Disable hardware acceleration in apps that flicker (e.g., browsers).","If flicker persists on multiple monitors, consider panel or GPU replacement.",Display works normally at expected resolution/refresh rate with stable graphics during use.,high,Windows 11,Laptop,Display,Monitor: Screen flickering - EDID read failed
DISP-020,Display / Graphics Error,Screen flickering,Screen flickering occurs intermittently during use,Screen flickers intermittently or during certain apps; visible tearing,"Driver issues, refresh rate mismatch, faulty cable or failing panel",Update or reinstall display drivers from GPU vendor website.,Check and set correct refresh rate in Display Settings; match monitor spec.,Try a different cable (use high-quality HDMI/DP) and port.,"Disable hardware acceleration in apps that flicker (e.g., browsers).","If flicker persists on multiple monitors, consider panel or GPU replacement.",Display works normally at expected resolution/refresh rate with stable graphics during use.,low,Windows 11,External Monitor,Display,Graphics: Screen flickering - DXGI error on present
DISP-021,Display / Graphics Error,GPU driver crash,GPU driver crash and troubleshooting suggests display adapter issue,Display driver stopped responding; application or system recovery messages,"Driver corruption, overheating, or incompatible driver",Update GPU drivers to the latest WHQL release from vendor site.,Use DDU in Safe Mode to remove old drivers and perform a clean install.,Monitor GPU temps and ensure adequate cooling; clean fans and heatsink.,Reduce overclocking or revert to default GPU clocks.,"If crashes continue, test GPU in another system or RMA if under warranty.",Display works normally at expected resolution/refresh rate with stable graphics during use.,medium,Windows 10,Laptop,GPU,Graphics: GPU driver crash - DXGI error on present
DISP-022,Display / Graphics Error,GPU driver crash,GPU driver crash after waking from sleep,Display driver stopped responding; application or system recovery messages,"Driver corruption, overheating, or incompatible driver",Update GPU drivers to the latest WHQL release from vendor site.,Use DDU in Safe Mode to remove old drivers and perform a clean install.,Monitor GPU temps and ensure adequate cooling; clean fans and heatsink.,Reduce overclocking or revert to default GPU clocks.,"If crashes continue, test GPU in another system or RMA if under warranty.",Display works normally at expected resolution/refresh rate with stable graphics during use.,low,Windows 10,Desktop,GPU,GPU: GPU driver crash - nvlddmkm driver stopped responding and has recovered
DISP-023,Display / Graphics Error,GPU driver crash,GPU driver crash occurs intermittently during use,Display driver stopped responding; application or system recovery messages,"Driver corruption, overheating, or incompatible driver",Update GPU drivers to the latest WHQL release from vendor site.,Use DDU in Safe Mode to remove old drivers and perform a clean install.,Monitor GPU temps and ensure adequate cooling; clean fans and heatsink.,Reduce overclocking or revert to default GPU clocks.,"If crashes continue, test GPU in another system or RMA if under warranty.",Display works normally at expected resolution/refresh rate with stable graphics during use.,high,Windows 11,Desktop,GPU,Kernel-PnP: GPU driver crash - device not migrated
DISP-024,Display / Graphics Error,GPU driver crash,GPU driver crash and troubleshooting suggests display adapter issue,Display driver stopped responding; application or system recovery messages,"Driver corruption, overheating, or incompatible driver",Update GPU drivers to the latest WHQL release from vendor site.,Use DDU in Safe Mode to remove old drivers and perform a clean install.,Monitor GPU temps and ensure adequate cooling; clean fans and heatsink.,Reduce overclocking or revert to default GPU clocks.,"If crashes continue, test GPU in another system or RMA if under warranty.",Display works normally at expected resolution/refresh rate with stable graphics during use.,high,Windows 11,All-in-One,GPU,Graphics: GPU driver crash - DXGI error on present
DISP-025,Display / Graphics Error,GPU driver crash,GPU driver crash — my monitor is blank after powering on,Display driver stopped responding; application or system recovery messages,"Driver corruption, overheating, or incompatible driver",Update GPU drivers to the latest WHQL release from vendor site.,Use DDU in Safe Mode to remove old drivers and perform a clean install.,Monitor GPU temps and ensure adequate cooling; clean fans and heatsink.,Reduce overclocking or revert to default GPU clocks.,"If crashes continue, test GPU in another system or RMA if under warranty.",Display works normally at expected resolution/refresh rate with stable graphics during use.,high,Windows 10,All-in-One,GPU,Monitor: GPU driver crash - EDID read failed
DISP-026,Display / Graphics Error,GPU driver crash,I experience GPU driver crash and cannot see BIOS or Windows,Display driver stopped responding; application or system recovery messages,"Driver corruption, overheating, or incompatible driver",Update GPU drivers to the latest WHQL release from vendor site.,Use DDU in Safe Mode to remove old drivers and perform a clean install.,Monitor GPU temps and ensure adequate cooling; clean fans and heatsink.,Reduce overclocking or revert to default GPU clocks.,"If crashes continue, test GPU in another system or RMA if under warranty.",Display works normally at expected resolution/refresh rate with stable graphics during use.,medium,Windows 11,Laptop,GPU,Kernel-PnP: GPU driver crash - device not migrated
DISP-027,Display / Graphics Error,GPU driver crash,GPU driver crash — my monitor is blank after powering on,Display driver stopped responding; application or system recovery messages,"Driver corruption, overheating, or incompatible driver",Update GPU drivers to the latest WHQL release from vendor site.,Use DDU in Safe Mode to remove old drivers and perform a clean install.,Monitor GPU temps and ensure adequate cooling; clean fans and heatsink.,Reduce overclocking or revert to default GPU clocks.,"If crashes continue, test GPU in another system or RMA if under warranty.",Display works normally at expected resolution/refresh rate with stable graphics during use.,high,Windows 11,Laptop,GPU,Graphics: GPU driver crash - DXGI error on present
DISP-028,Display / Graphics Error,GPU driver crash,I experience GPU driver crash and cannot see BIOS or Windows,Display driver stopped responding; application or system recovery messages,"Driver corruption, overheating, or incompatible driver",Update GPU drivers to the latest WHQL release from vendor site.,Use DDU in Safe Mode to remove old drivers and perform a clean install.,Monitor GPU temps and ensure adequate cooling; clean fans and heatsink.,Reduce overclocking or revert to default GPU clocks.,"If crashes continue, test GPU in another system or RMA if under warranty.",Display works normally at expected resolution/refresh rate with stable graphics during use.,high,Windows 11,Laptop,GPU,GPU: GPU driver crash - nvlddmkm driver stopped responding and has recovered
DISP-029,Display / Graphics Error,GPU driver crash,GPU driver crash when connecting external monitor,Display driver stopped responding; application or system recovery messages,"Driver corruption, overheating, or incompatible driver",Update GPU drivers to the latest WHQL release from vendor site.,Use DDU in Safe Mode to remove old drivers and perform a clean install.,Monitor GPU temps and ensure adequate cooling; clean fans and heatsink.,Reduce overclocking or revert to default GPU clocks.,"If crashes continue, test GPU in another system or RMA if under warranty.",Display works normally at expected resolution/refresh rate with stable graphics during use.,low,Windows 10,All-in-One,GPU,Kernel-PnP: GPU driver crash - device not migrated
DISP-030,Display / Graphics Error,GPU driver crash,GPU driver crash — my monitor is blank after powering on,Display driver stopped responding; application or system recovery messages,"Driver corruption, overheating, or incompatible driver",Update GPU drivers to the latest WHQL release from vendor site.,Use DDU in Safe Mode to remove old drivers and perform a clean install.,Monitor GPU temps and ensure adequate cooling; clean fans and heatsink.,Reduce overclocking or revert to default GPU clocks.,"If crashes continue, test GPU in another system or RMA if under warranty.",Display works normally at expected resolution/refresh rate with stable graphics during use.,low,Windows 11,All-in-One,GPU,GPU: GPU driver crash - nvlddmkm driver stopped responding and has recovered
DISP-031,Display / Graphics Error,Monitor not recognized,Monitor not recognized — my monitor is blank after powering on,Monitor not listed in Display Settings; EDID not read; generic PnP monitor shown,"Faulty cable, EDID read failure, or monitor OSD/input issue",Power cycle the monitor and reconnect cables; try a different cable.,Check Device Manager for 'Generic PnP Monitor' and update the monitor driver manually.,Try connecting monitor to another PC to verify monitor functionality.,Reset monitor to factory settings via OSD menu.,"If EDID is broken, use a different monitor or contact manufacturer for firmware update.",Display works normally at expected resolution/refresh rate with stable graphics during use.,low,Windows 10,Desktop,Display,Kernel-PnP: Monitor not recognized - device not migrated
DISP-032,Display / Graphics Error,Monitor not recognized,I experience Monitor not recognized and cannot see BIOS or Windows,Monitor not listed in Display Settings; EDID not read; generic PnP monitor shown,"Faulty cable, EDID read failure, or monitor OSD/input issue",Power cycle the monitor and reconnect cables; try a different cable.,Check Device Manager for 'Generic PnP Monitor' and update the monitor driver manually.,Try connecting monitor to another PC to verify monitor functionality.,Reset monitor to factory settings via OSD menu.,"If EDID is broken, use a different monitor or contact manufacturer for firmware update.",Display works normally at expected resolution/refresh rate with stable graphics during use.,high,Windows 10,Laptop,Display,Kernel-PnP: Monitor not recognized - device not migrated
DISP-033,Display / Graphics Error,Monitor not recognized,Monitor not recognized during graphics-heavy tasks,Monitor not listed in Display Settings; EDID not read; generic PnP monitor shown,"Faulty cable, EDID read failure, or monitor OSD/input issue",Power cycle the monitor and reconnect cables; try a different cable.,Check Device Manager for 'Generic PnP Monitor' and update the monitor driver manually.,Try connecting monitor to another PC to verify monitor functionality.,Reset monitor to factory settings via OSD menu.,"If EDID is broken, use a different monitor or contact manufacturer for firmware update.",Display works normally at expected resolution/refresh rate with stable graphics during use.,low,Windows 11,External Monitor,Display,GPU: Monitor not recognized - nvlddmkm driver stopped responding and has recovered
DISP-034,Display / Graphics Error,Monitor not recognized,Monitor not recognized during graphics-heavy tasks,Monitor not listed in Display Settings; EDID not read; generic PnP monitor shown,"Faulty cable, EDID read failure, or monitor OSD/input issue",Power cycle the monitor and reconnect cables; try a different cable.,Check Device Manager for 'Generic PnP Monitor' and update the monitor driver manually.,Try connecting monitor to another PC to verify monitor functionality.,Reset monitor to factory settings via OSD menu.,"If EDID is broken, use a different monitor or contact manufacturer for firmware update.",Display works normally at expected resolution/refresh rate with stable graphics during use.,high,Windows 10,All-in-One,Display,Kernel-PnP: Monitor not recognized - device not migrated
DISP-035,Display / Graphics Error,Monitor not recognized,Monitor not recognized when connecting external monitor,Monitor not listed in Display Settings; EDID not read; generic PnP monitor shown,"Faulty cable, EDID read failure, or monitor OSD/input issue",Power cycle the monitor and reconnect cables; try a different cable.,Check Device Manager for 'Generic PnP Monitor' and update the monitor driver manually.,Try connecting monitor to another PC to verify monitor functionality.,Reset monitor to factory settings via OSD menu.,"If EDID is broken, use a different monitor or contact manufacturer for firmware update.",Display works normally at expected resolution/refresh rate with stable graphics during use.,medium,Windows 11,Desktop,Display,GPU: Monitor not recognized - nvlddmkm driver stopped responding and has recovered
DISP-036,Display / Graphics Error,Monitor not recognized,Monitor not recognized started after a driver update,Monitor not listed in Display Settings; EDID not read; generic PnP monitor shown,"Faulty cable, EDID read failure, or monitor OSD/input issue",Power cycle the monitor and reconnect cables; try a different cable.,Check Device Manager for 'Generic PnP Monitor' and update the monitor driver manually.,Try connecting monitor to another PC to verify monitor functionality.,Reset monitor to factory settings via OSD menu.,"If EDID is broken, use a different monitor or contact manufacturer for firmware update.",Display works normally at expected resolution/refresh rate with stable graphics during use.,low,Windows 11,Desktop,Display,Graphics: Monitor not recognized - DXGI error on present
DISP-037,Display / Graphics Error,Monitor not recognized,Monitor not recognized during graphics-heavy tasks,Monitor not listed in Display Settings; EDID not read; generic PnP monitor shown,"Faulty cable, EDID read failure, or monitor OSD/input issue",Power cycle the monitor and reconnect cables; try a different cable.,Check Device Manager for 'Generic PnP Monitor' and update the monitor driver manually.,Try connecting monitor to another PC to verify monitor functionality.,Reset monitor to factory settings via OSD menu.,"If EDID is broken, use a different monitor or contact manufacturer for firmware update.",Display works normally at expected resolution/refresh rate with stable graphics during use.,low,Windows 10,Desktop,Display,Display: Monitor not recognized - no adapter output detected
DISP-038,Display / Graphics Error,Monitor not recognized,Monitor not recognized — my monitor is blank after powering on,Monitor not listed in Display Settings; EDID not read; generic PnP monitor shown,"Faulty cable, EDID read failure, or monitor OSD/input issue",Power cycle the monitor and reconnect cables; try a different cable.,Check Device Manager for 'Generic PnP Monitor' and update the monitor driver manually.,Try connecting monitor to another PC to verify monitor functionality.,Reset monitor to factory settings via OSD menu.,"If EDID is broken, use a different monitor or contact manufacturer for firmware update.",Display works normally at expected resolution/refresh rate with stable graphics during use.,low,Windows 10,Desktop,Display,Monitor: Monitor not recognized - EDID read failed
DISP-039,Display / Graphics Error,Monitor not recognized,I experience Monitor not recognized and cannot see BIOS or Windows,Monitor not listed in Display Settings; EDID not read; generic PnP monitor shown,"Faulty cable, EDID read failure, or monitor OSD/input issue",Power cycle the monitor and reconnect cables; try a different cable.,Check Device Manager for 'Generic PnP Monitor' and update the monitor driver manually.,Try connecting monitor to another PC to verify monitor functionality.,Reset monitor to factory settings via OSD menu.,"If EDID is broken, use a different monitor or contact manufacturer for firmware update.",Display works normally at expected resolution/refresh rate with stable graphics during use.,high,Windows 10,All-in-One,Display,Kernel-PnP: Monitor not recognized - device not migrated
DISP-040,Display / Graphics Error,Monitor not recognized,Monitor not recognized started after a driver update,Monitor not listed in Display Settings; EDID not read; generic PnP monitor shown,"Faulty cable, EDID read failure, or monitor OSD/input issue",Power cycle the monitor and reconnect cables; try a different cable.,Check Device Manager for 'Generic PnP Monitor' and update the monitor driver manually.,Try connecting monitor to another PC to verify monitor functionality.,Reset monitor to factory settings via OSD menu.,"If EDID is broken, use a different monitor or contact manufacturer for firmware update.",Display works normally at expected resolution/refresh rate with stable graphics during use.,high,Windows 10,External Monitor,Display,GPU: Monitor not recognized - nvlddmkm driver stopped responding and has recovered
DISP-041,Display / Graphics Error,Artifacts / graphical corruption,Artifacts / graphical corruption after waking from sleep,"Strange colored blocks, lines, or visual glitches on screen","Failing GPU/VRAM, driver bug, or overheating",Lower graphics settings and stop GPU-intensive tasks immediately.,Update or roll back GPU drivers to known stable version.,Check GPU temperature and power delivery; reseat GPU and cables.,Run GPU stress test briefly to reproduce and diagnose; stop if artifacts appear.,Replace GPU if artifacts persist across systems; recover data and backup.,Display works normally at expected resolution/refresh rate with stable graphics during use.,medium,Windows 10,Desktop,GPU,Display: Artifacts / graphical corruption - no adapter output detected
DISP-042,Display / Graphics Error,Artifacts / graphical corruption,Artifacts / graphical corruption and troubleshooting suggests display adapter issue,"Strange colored blocks, lines, or visual glitches on screen","Failing GPU/VRAM, driver bug, or overheating",Lower graphics settings and stop GPU-intensive tasks immediately.,Update or roll back GPU drivers to known stable version.,Check GPU temperature and power delivery; reseat GPU and cables.,Run GPU stress test briefly to reproduce and diagnose; stop if artifacts appear.,Replace GPU if artifacts persist across systems; recover data and backup.,Display works normally at expected resolution/refresh rate with stable graphics during use.,medium,Windows 11,External Monitor,GPU,Kernel-PnP: Artifacts / graphical corruption - device not migrated
DISP-043,Display / Graphics Error,Artifacts / graphical corruption,Artifacts / graphical corruption — my monitor is blank after powering on,"Strange colored blocks, lines, or visual glitches on screen","Failing GPU/VRAM, driver bug, or overheating",Lower graphics settings and stop GPU-intensive tasks immediately.,Update or roll back GPU drivers to known stable version.,Check GPU temperature and power delivery; reseat GPU and cables.,Run GPU stress test briefly to reproduce and diagnose; stop if artifacts appear.,Replace GPU if artifacts persist across systems; recover data and backup.,Display works normally at expected resolution/refresh rate with stable graphics during use.,high,Windows 10,Desktop,GPU,Kernel-PnP: Artifacts / graphical corruption - device not migrated
DISP-044,Display / Graphics Error,Artifacts / graphical corruption,Artifacts / graphical corruption when connecting external monitor,"Strange colored blocks, lines, or visual glitches on screen","Failing GPU/VRAM, driver bug, or overheating",Lower graphics settings and stop GPU-intensive tasks immediately.,Update or roll back GPU drivers to known stable version.,Check GPU temperature and power delivery; reseat GPU and cables.,Run GPU stress test briefly to reproduce and diagnose; stop if artifacts appear.,Replace GPU if artifacts persist across systems; recover data and backup.,Display works normally at expected resolution/refresh rate with stable graphics during use.,low,Windows 10,Laptop,GPU,GPU: Artifacts / graphical corruption - nvlddmkm driver stopped responding and has recovered
DISP-045,Display / Graphics Error,Artifacts / graphical corruption,Artifacts / graphical corruption during graphics-heavy tasks,"Strange colored blocks, lines, or visual glitches on screen","Failing GPU/VRAM, driver bug, or overheating",Lower graphics settings and stop GPU-intensive tasks immediately.,Update or roll back GPU drivers to known stable version.,Check GPU temperature and power delivery; reseat GPU and cables.,Run GPU stress test briefly to reproduce and diagnose; stop if artifacts appear.,Replace GPU if artifacts persist across systems; recover data and backup.,Display works normally at expected resolution/refresh rate with stable graphics during use.,medium,Windows 10,External Monitor,GPU,GPU: Artifacts / graphical corruption - nvlddmkm driver stopped responding and has recovered
DISP-046,Display / Graphics Error,Artifacts / graphical corruption,My system shows Artifacts / graphical corruption and reboots sometimes,"Strange colored blocks, lines, or visual glitches on screen","Failing GPU/VRAM, driver bug, or overheating",Lower graphics settings and stop GPU-intensive tasks immediately.,Update or roll back GPU drivers to known stable version.,Check GPU temperature and power delivery; reseat GPU and cables.,Run GPU stress test briefly to reproduce and diagnose; stop if artifacts appear.,Replace GPU if artifacts persist across systems; recover data and backup.,Display works normally at expected resolution/refresh rate with stable graphics during use.,medium,Windows 10,Desktop,GPU,Kernel-PnP: Artifacts / graphical corruption - device not migrated
DISP-047,Display / Graphics Error,Artifacts / graphical corruption,Artifacts / graphical corruption during graphics-heavy tasks,"Strange colored blocks, lines, or visual glitches on screen","Failing GPU/VRAM, driver bug, or overheating",Lower graphics settings and stop GPU-intensive tasks immediately.,Update or roll back GPU drivers to known stable version.,Check GPU temperature and power delivery; reseat GPU and cables.,Run GPU stress test briefly to reproduce and diagnose; stop if artifacts appear.,Replace GPU if artifacts persist across systems; recover data and backup.,Display works normally at expected resolution/refresh rate with stable graphics during use.,low,Windows 10,Desktop,GPU,Display: Artifacts / graphical corruption - no adapter output detected
