id,category,error_name,user_error_text,symptoms,cause,step_1,step_2,step_3,step_4,step_5,verification,risk,os_version,device_type,tag,log_snippet
PERFV1-0971,Hardware Aging / Limitations,Insufficient RAM for multitasking,Insufficient RAM for multitasking happens when I run multiple apps.,"Symptoms: Insufficient RAM for multitasking. Causes slow responsiveness, long waits, high resource usage. Category: Hardware Aging / Limitations.","Aging components (HDD, CPU, RAM) no longer meet workload requirements.",Check component benchmarks vs current software requirements.,"Upgrade bottleneck components (SSD, RAM, CPU) where possible.",Reduce graphical or compute settings in resource-heavy applications.,Keep drivers and firmware up to date to improve compatibility.,"If device is old, consider replacing it for better performance.",System runs responsively under normal use and resource metrics return to acceptable ranges.,medium,Windows 11,Desktop,Insufficient_RAM_for_multitasking,Insufficient RAM for multitasking - Performance metric recorded in system monitoring.
PERFV1-0610,Software / Application Performance Issues,Game FPS drops,Game FPS drops — performance is very bad.,"Symptoms: Game FPS drops. Causes slow responsiveness, long waits, high resource usage. Category: Software / Application Performance Issues.","Inefficient application behavior, bugs, or incompatibility causing slow response.",Update the problematic application to the latest version.,Clear the app cache or reset app settings if available.,Reinstall the app if performance issues persist.,Check for known issues or patches from the app vendor.,Limit resource-heavy features or use alternative lighter apps.,System runs responsively under normal use and resource metrics return to acceptable ranges.,high,Windows 11,Workstation,Game_FPS_drops,Game FPS drops - Performance metric recorded in system monitoring.
PERFV1-0064,High CPU Usage Problems,High CPU usage (90-100%),I notice: High CPU usage (90-100%) — system responds poorly.,"Symptoms: High CPU usage (90-100%). Causes slow responsiveness, long waits, high resource usage. Category: High CPU Usage Problems.","High CPU demand by apps/processes, runaway tasks, or insufficient CPU for workload.",Open Task Manager (Ctrl+Shift+Esc) and sort processes by CPU to find the culprit.,End the high-CPU process if it's non-essential and relaunch the app.,Disable unnecessary startup programs (Settings → Apps → Startup).,Run a virus scan to check for malware causing CPU spikes.,"If CPU is frequently maxed, consider upgrading CPU or optimizing workloads.",System runs responsively under normal use and resource metrics return to acceptable ranges.,medium,Windows 10,Workstation,High_CPU_usage_90-100%,High CPU usage (90-100%) - Performance metric recorded in system monitoring.
PERFV1-0501,Background Processes & Too Many Startup Apps,Game launchers in background,Game launchers in background happens when I run multiple apps.,"Symptoms: Game launchers in background. Causes slow responsiveness, long waits, high resource usage. Category: Background Processes & Too Many Startup Apps.","Too many startup apps or background services using CPU, disk, or network resources.",Open Startup settings and disable unnecessary startup apps.,Use Task Manager to identify background services consuming resources and stop them.,Perform a clean boot to isolate which service/app causes slowdown.,Uninstall rarely used programs and disable heavy telemetry services.,"Schedule heavy tasks (backups, updates) for off-hours.",System runs responsively under normal use and resource metrics return to acceptable ranges.,low,Windows 10,Workstation,Game_launchers_in_background,Game launchers in background - Performance metric recorded in system monitoring.
PERFV1-0286,Low RAM / Memory Pressure,Memory pressure during multitasking,Memory pressure during multitasking — performance is very bad.,"Symptoms: Memory pressure during multitasking. Causes slow responsiveness, long waits, high resource usage. Category: Low RAM / Memory Pressure.",Insufficient physical memory or memory leaks causing paging and slowdowns.,Check memory usage in Task Manager and close memory-hungry apps.,Increase virtual memory (paging file) temporarily if needed.,Restart the system to clear memory leaks and cached data.,"If RAM pressure is frequent, add more RAM modules or close unused apps.",Use lighter browser settings (fewer tabs/extensions) to reduce memory use.,System runs responsively under normal use and resource metrics return to acceptable ranges.,medium,Windows 10,Desktop,Memory_pressure_during_multitasking,Memory pressure during multitasking - Performance metric recorded in system monitoring.
PERFV1-0912,Hardware Aging / Limitations,Laptop thermal design poor,After recent updates I see 'Laptop thermal design poor'.,"Symptoms: Laptop thermal design poor. Causes slow responsiveness, long waits, high resource usage. Category: Hardware Aging / Limitations.","Aging components (HDD, CPU, RAM) no longer meet workload requirements.",Check component benchmarks vs current software requirements.,"Upgrade bottleneck components (SSD, RAM, CPU) where possible.",Reduce graphical or compute settings in resource-heavy applications.,Keep drivers and firmware up to date to improve compatibility.,"If device is old, consider replacing it for better performance.",System runs responsively under normal use and resource metrics return to acceptable ranges.,high,Windows 10,Desktop,Laptop_thermal_design_poor,Laptop thermal design poor - Performance metric recorded in system monitoring.
PERFV1-0823,Storage Capacity Issues,Low disk space warning,Low disk space warning happens when I run multiple apps.,"Symptoms: Low disk space warning. Causes slow responsiveness, long waits, high resource usage. Category: Storage Capacity Issues.",Low free space forcing excessive paging and preventing caching; fragmented drives.,Free up space on C: by deleting large temporary files and uninstalling unused apps.,Use Disk Cleanup and Storage Sense to remove temp files and old system files.,Move large media files to an external drive to free internal storage.,Consider upgrading to a larger SSD or adding a secondary drive.,Defragment HDDs (not SSDs) to improve access times.,System runs responsively under normal use and resource metrics return to acceptable ranges.,medium,Windows 11,Desktop,Low_disk_space_warning,Low disk space warning - Performance metric recorded in system monitoring.
PERFV1-0518,Background Processes & Too Many Startup Apps,Background apps causing lag,Background apps causing lag happens when I run multiple apps.,"Symptoms: Background apps causing lag. Causes slow responsiveness, long waits, high resource usage. Category: Background Processes & Too Many Startup Apps.","Too many startup apps or background services using CPU, disk, or network resources.",Open Startup settings and disable unnecessary startup apps.,Use Task Manager to identify background services consuming resources and stop them.,Perform a clean boot to isolate which service/app causes slowdown.,Uninstall rarely used programs and disable heavy telemetry services.,"Schedule heavy tasks (backups, updates) for off-hours.",System runs responsively under normal use and resource metrics return to acceptable ranges.,low,Windows 11,Desktop,Background_apps_causing_lag,Background apps causing lag - Performance metric recorded in system monitoring.
PERFV1-0361,Overheating & Thermal Throttling,CPU overheating causing slowdown,After recent updates I see 'CPU overheating causing slowdown'.,"Symptoms: CPU overheating causing slowdown. Causes slow responsiveness, long waits, high resource usage. Category: Overheating & Thermal Throttling.",Thermal throttling due to poor cooling or high ambient temperature.,Monitor temps with HWMonitor or similar; check if CPU/GPU temps exceed safe limits.,Clean dust from heatsinks and ensure fans spin properly.,Reapply thermal paste to CPU if it's old.,Ensure case airflow is good; move the system to a cooler location.,"If laptop, use a cooling pad; consider upgrading cooler for desktops.",System runs responsively under normal use and resource metrics return to acceptable ranges.,low,Windows 10,Workstation,CPU_overheating_causing_slowdown,CPU overheating causing slowdown - Performance metric recorded in system monitoring.
PERFV1-0941,Hardware Aging / Limitations,Laptop thermal design poor,Laptop thermal design poor happens when I run multiple apps.,"Symptoms: Laptop thermal design poor. Causes slow responsiveness, long waits, high resource usage. Category: Hardware Aging / Limitations.","Aging components (HDD, CPU, RAM) no longer meet workload requirements.",Check component benchmarks vs current software requirements.,"Upgrade bottleneck components (SSD, RAM, CPU) where possible.",Reduce graphical or compute settings in resource-heavy applications.,Keep drivers and firmware up to date to improve compatibility.,"If device is old, consider replacing it for better performance.",System runs responsively under normal use and resource metrics return to acceptable ranges.,medium,Windows 10,Desktop,Laptop_thermal_design_poor,Laptop thermal design poor - Performance metric recorded in system monitoring.
PERFV1-0620,Software / Application Performance Issues,Slow app loading,My PC shows 'Slow app loading' and becomes slow.,"Symptoms: Slow app loading. Causes slow responsiveness, long waits, high resource usage. Category: Software / Application Performance Issues.","Inefficient application behavior, bugs, or incompatibility causing slow response.",Update the problematic application to the latest version.,Clear the app cache or reset app settings if available.,Reinstall the app if performance issues persist.,Check for known issues or patches from the app vendor.,Limit resource-heavy features or use alternative lighter apps.,System runs responsively under normal use and resource metrics return to acceptable ranges.,medium,Windows 10,Desktop,Slow_app_loading,Slow app loading - Performance metric recorded in system monitoring.
PERFV1-0925,Hardware Aging / Limitations,Aging SSD wear,I notice: Aging SSD wear — system responds poorly.,"Symptoms: Aging SSD wear. Causes slow responsiveness, long waits, high resource usage. Category: Hardware Aging / Limitations.","Aging components (HDD, CPU, RAM) no longer meet workload requirements.",Check component benchmarks vs current software requirements.,"Upgrade bottleneck components (SSD, RAM, CPU) where possible.",Reduce graphical or compute settings in resource-heavy applications.,Keep drivers and firmware up to date to improve compatibility.,"If device is old, consider replacing it for better performance.",System runs responsively under normal use and resource metrics return to acceptable ranges.,high,Windows 10,Laptop,Aging_SSD_wear,Aging SSD wear - Performance metric recorded in system monitoring.
PERFV1-0514,Background Processes & Too Many Startup Apps,Game launchers in background,Game launchers in background — performance is very bad.,"Symptoms: Game launchers in background. Causes slow responsiveness, long waits, high resource usage. Category: Background Processes & Too Many Startup Apps.","Too many startup apps or background services using CPU, disk, or network resources.",Open Startup settings and disable unnecessary startup apps.,Use Task Manager to identify background services consuming resources and stop them.,Perform a clean boot to isolate which service/app causes slowdown.,Uninstall rarely used programs and disable heavy telemetry services.,"Schedule heavy tasks (backups, updates) for off-hours.",System runs responsively under normal use and resource metrics return to acceptable ranges.,medium,Windows 10,Desktop,Game_launchers_in_background,Game launchers in background - Performance metric recorded in system monitoring.
PERFV1-0377,Overheating & Thermal Throttling,Fans at full speed,After recent updates I see 'Fans at full speed'.,"Symptoms: Fans at full speed. Causes slow responsiveness, long waits, high resource usage. Category: Overheating & Thermal Throttling.",Thermal throttling due to poor cooling or high ambient temperature.,Monitor temps with HWMonitor or similar; check if CPU/GPU temps exceed safe limits.,Clean dust from heatsinks and ensure fans spin properly.,Reapply thermal paste to CPU if it's old.,Ensure case airflow is good; move the system to a cooler location.,"If laptop, use a cooling pad; consider upgrading cooler for desktops.",System runs responsively under normal use and resource metrics return to acceptable ranges.,high,Windows 11,Workstation,Fans_at_full_speed,Fans at full speed - Performance metric recorded in system monitoring.
PERFV1-0833,Storage Capacity Issues,Low disk space warning,Low disk space warning — performance is very bad.,"Symptoms: Low disk space warning. Causes slow responsiveness, long waits, high resource usage. Category: Storage Capacity Issues.",Low free space forcing excessive paging and preventing caching; fragmented drives.,Free up space on C: by deleting large temporary files and uninstalling unused apps.,Use Disk Cleanup and Storage Sense to remove temp files and old system files.,Move large media files to an external drive to free internal storage.,Consider upgrading to a larger SSD or adding a secondary drive.,Defragment HDDs (not SSDs) to improve access times.,System runs responsively under normal use and resource metrics return to acceptable ranges.,high,Windows 10,Desktop,Low_disk_space_warning,Low disk space warning - Performance metric recorded in system monitoring.
PERFV1-0320,Overheating & Thermal Throttling,CPU overheating causing slowdown,I notice: CPU overheating causing slowdown — system responds poorly.,"Symptoms: CPU overheating causing slowdown. Causes slow responsiveness, long waits, high resource usage. Category: Overheating & Thermal Throttling.",Thermal throttling due to poor cooling or high ambient temperature.,Monitor temps with HWMonitor or similar; check if CPU/GPU temps exceed safe limits.,Clean dust from heatsinks and ensure fans spin properly.,Reapply thermal paste to CPU if it's old.,Ensure case airflow is good; move the system to a cooler location.,"If laptop, use a cooling pad; consider upgrading cooler for desktops.",System runs responsively under normal use and resource metrics return to acceptable ranges.,high,Windows 11,Desktop,CPU_overheating_causing_slowdown,CPU overheating causing slowdown - Performance metric recorded in system monitoring.
PERFV1-0114,High Disk Usage / Disk Bottleneck,Slow file transfers,Slow file transfers — performance is very bad.,"Symptoms: Slow file transfers. Causes slow responsiveness, long waits, high resource usage. Category: High Disk Usage / Disk Bottleneck.","Background indexing, failing drive, paging, or heavy I/O operations causing disk bottleneck.",Open Task Manager and check disk usage; identify processes with heavy I/O.,Run `chkdsk` and check drive health with SMART tools like CrystalDiskInfo.,Disable Windows Search or Superfetch temporarily to test impact.,Free disk space by deleting large unused files and cleaning temp files.,Consider upgrading to an SSD if using an old HDD.,System runs responsively under normal use and resource metrics return to acceptable ranges.,medium,Windows 10,Workstation,Slow_file_transfers,Slow file transfers - Performance metric recorded in system monitoring.
PERFV1-0453,Background Processes & Too Many Startup Apps,Services running unnecessarily,Services running unnecessarily happens when I run multiple apps.,"Symptoms: Services running unnecessarily. Causes slow responsiveness, long waits, high resource usage. Category: Background Processes & Too Many Startup Apps.","Too many startup apps or background services using CPU, disk, or network resources.",Open Startup settings and disable unnecessary startup apps.,Use Task Manager to identify background services consuming resources and stop them.,Perform a clean boot to isolate which service/app causes slowdown.,Uninstall rarely used programs and disable heavy telemetry services.,"Schedule heavy tasks (backups, updates) for off-hours.",System runs responsively under normal use and resource metrics return to acceptable ranges.,high,Windows 11,Desktop,Services_running_unnecessarily,Services running unnecessarily - Performance metric recorded in system monitoring.
PERFV1-0520,Background Processes & Too Many Startup Apps,Services running unnecessarily,I notice: Services running unnecessarily — system responds poorly.,"Symptoms: Services running unnecessarily. Causes slow responsiveness, long waits, high resource usage. Category: Background Processes & Too Many Startup Apps.","Too many startup apps or background services using CPU, disk, or network resources.",Open Startup settings and disable unnecessary startup apps.,Use Task Manager to identify background services consuming resources and stop them.,Perform a clean boot to isolate which service/app causes slowdown.,Uninstall rarely used programs and disable heavy telemetry services.,"Schedule heavy tasks (backups, updates) for off-hours.",System runs responsively under normal use and resource metrics return to acceptable ranges.,medium,Windows 10,Desktop,Services_running_unnecessarily,Services running unnecessarily - Performance metric recorded in system monitoring.
PERFV1-0603,Software / Application Performance Issues,Apps freezing,After recent updates I see 'Apps freezing'.,"Symptoms: Apps freezing. Causes slow responsiveness, long waits, high resource usage. Category: Software / Application Performance Issues.","Inefficient application behavior, bugs, or incompatibility causing slow response.",Update the problematic application to the latest version.,Clear the app cache or reset app settings if available.,Reinstall the app if performance issues persist.,Check for known issues or patches from the app vendor.,Limit resource-heavy features or use alternative lighter apps.,System runs responsively under normal use and resource metrics return to acceptable ranges.,high,Windows 11,Desktop,Apps_freezing,Apps freezing - Performance metric recorded in system monitoring.
PERFV1-0131,High Disk Usage / Disk Bottleneck,Slow file transfers,Slow file transfers happens when I run multiple apps.,"Symptoms: Slow file transfers. Causes slow responsiveness, long waits, high resource usage. Category: High Disk Usage / Disk Bottleneck.","Background indexing, failing drive, paging, or heavy I/O operations causing disk bottleneck.",Open Task Manager and check disk usage; identify processes with heavy I/O.,Run `chkdsk` and check drive health with SMART tools like CrystalDiskInfo.,Disable Windows Search or Superfetch temporarily to test impact.,Free disk space by deleting large unused files and cleaning temp files.,Consider upgrading to an SSD if using an old HDD.,System runs responsively under normal use and resource metrics return to acceptable ranges.,low,Windows 10,Desktop,Slow_file_transfers,Slow file transfers - Performance metric recorded in system monitoring.
PERFV1-0300,Low RAM / Memory Pressure,High RAM usage (80-100%),After recent updates I see 'High RAM usage (80-100%)'.,"Symptoms: High RAM usage (80-100%). Causes slow responsiveness, long waits, high resource usage. Category: Low RAM / Memory Pressure.",Insufficient physical memory or memory leaks causing paging and slowdowns.,Check memory usage in Task Manager and close memory-hungry apps.,Increase virtual memory (paging file) temporarily if needed.,Restart the system to clear memory leaks and cached data.,"If RAM pressure is frequent, add more RAM modules or close unused apps.",Use lighter browser settings (fewer tabs/extensions) to reduce memory use.,System runs responsively under normal use and resource metrics return to acceptable ranges.,medium,Windows 11,Desktop,High_RAM_usage_80-100%,High RAM usage (80-100%) - Performance metric recorded in system monitoring.
PERFV1-0542,Software / Application Performance Issues,Browser slow to open,Browser slow to open — performance is very bad.,"Symptoms: Browser slow to open. Causes slow responsiveness, long waits, high resource usage. Category: Software / Application Performance Issues.","Inefficient application behavior, bugs, or incompatibility causing slow response.",Update the problematic application to the latest version.,Clear the app cache or reset app settings if available.,Reinstall the app if performance issues persist.,Check for known issues or patches from the app vendor.,Limit resource-heavy features or use alternative lighter apps.,System runs responsively under normal use and resource metrics return to acceptable ranges.,high,Windows 11,Laptop,Browser_slow_to_open,Browser slow to open - Performance metric recorded in system monitoring.
PERFV1-0233,Low RAM / Memory Pressure,High RAM usage (80-100%),High RAM usage (80-100%) happens when I run multiple apps.,"Symptoms: High RAM usage (80-100%). Causes slow responsiveness, long waits, high resource usage. Category: Low RAM / Memory Pressure.",Insufficient physical memory or memory leaks causing paging and slowdowns.,Check memory usage in Task Manager and close memory-hungry apps.,Increase virtual memory (paging file) temporarily if needed.,Restart the system to clear memory leaks and cached data.,"If RAM pressure is frequent, add more RAM modules or close unused apps.",Use lighter browser settings (fewer tabs/extensions) to reduce memory use.,System runs responsively under normal use and resource metrics return to acceptable ranges.,medium,Windows 10,Laptop,High_RAM_usage_80-100%,High RAM usage (80-100%) - Performance metric recorded in system monitoring.
PERFV1-0193,Low RAM / Memory Pressure,Memory pressure during multitasking,Memory pressure during multitasking — performance is very bad.,"Symptoms: Memory pressure during multitasking. Causes slow responsiveness, long waits, high resource usage. Category: Low RAM / Memory Pressure.",Insufficient physical memory or memory leaks causing paging and slowdowns.,Check memory usage in Task Manager and close memory-hungry apps.,Increase virtual memory (paging file) temporarily if needed.,Restart the system to clear memory leaks and cached data.,"If RAM pressure is frequent, add more RAM modules or close unused apps.",Use lighter browser settings (fewer tabs/extensions) to reduce memory use.,System runs responsively under normal use and resource metrics return to acceptable ranges.,low,Windows 11,Workstation,Memory_pressure_during_multitasking,Memory pressure during multitasking - Performance metric recorded in system monitoring.
PERFV1-0304,Low RAM / Memory Pressure,Apps close due to low memory,Apps close due to low memory happens when I run multiple apps.,"Symptoms: Apps close due to low memory. Causes slow responsiveness, long waits, high resource usage. Category: Low RAM / Memory Pressure.",Insufficient physical memory or memory leaks causing paging and slowdowns.,Check memory usage in Task Manager and close memory-hungry apps.,Increase virtual memory (paging file) temporarily if needed.,Restart the system to clear memory leaks and cached data.,"If RAM pressure is frequent, add more RAM modules or close unused apps.",Use lighter browser settings (fewer tabs/extensions) to reduce memory use.,System runs responsively under normal use and resource metrics return to acceptable ranges.,high,Windows 10,Laptop,Apps_close_due_to_low_memory,Apps close due to low memory - Performance metric recorded in system monitoring.
PERFV1-0038,High CPU Usage Problems,Background task spike,I notice: Background task spike — system responds poorly.,"Symptoms: Background task spike. Causes slow responsiveness, long waits, high resource usage. Category: High CPU Usage Problems.","High CPU demand by apps/processes, runaway tasks, or insufficient CPU for workload.",Open Task Manager (Ctrl+Shift+Esc) and sort processes by CPU to find the culprit.,End the high-CPU process if it's non-essential and relaunch the app.,Disable unnecessary startup programs (Settings → Apps → Startup).,Run a virus scan to check for malware causing CPU spikes.,"If CPU is frequently maxed, consider upgrading CPU or optimizing workloads.",System runs responsively under normal use and resource metrics return to acceptable ranges.,low,Windows 11,Workstation,Background_task_spike,Background task spike - Performance metric recorded in system monitoring.
PERFV1-0585,Software / Application Performance Issues,Slow app loading,I notice: Slow app loading — system responds poorly.,"Symptoms: Slow app loading. Causes slow responsiveness, long waits, high resource usage. Category: Software / Application Performance Issues.","Inefficient application behavior, bugs, or incompatibility causing slow response.",Update the problematic application to the latest version.,Clear the app cache or reset app settings if available.,Reinstall the app if performance issues persist.,Check for known issues or patches from the app vendor.,Limit resource-heavy features or use alternative lighter apps.,System runs responsively under normal use and resource metrics return to acceptable ranges.,high,Windows 10,Workstation,Slow_app_loading,Slow app loading - Performance metric recorded in system monitoring.
PERFV1-0190,High Disk Usage / Disk Bottleneck,Old HDD slow boot,Old HDD slow boot — performance is very bad.,"Symptoms: Old HDD slow boot. Causes slow responsiveness, long waits, high resource usage. Category: High Disk Usage / Disk Bottleneck.","Background indexing, failing drive, paging, or heavy I/O operations causing disk bottleneck.",Open Task Manager and check disk usage; identify processes with heavy I/O.,Run `chkdsk` and check drive health with SMART tools like CrystalDiskInfo.,Disable Windows Search or Superfetch temporarily to test impact.,Free disk space by deleting large unused files and cleaning temp files.,Consider upgrading to an SSD if using an old HDD.,System runs responsively under normal use and resource metrics return to acceptable ranges.,medium,Windows 11,Laptop,Old_HDD_slow_boot,Old HDD slow boot - Performance metric recorded in system monitoring.
PERFV1-0298,Low RAM / Memory Pressure,System freezing due to low memory,After recent updates I see 'System freezing due to low memory'.,"Symptoms: System freezing due to low memory. Causes slow responsiveness, long waits, high resource usage. Category: Low RAM / Memory Pressure.",Insufficient physical memory or memory leaks causing paging and slowdowns.,Check memory usage in Task Manager and close memory-hungry apps.,Increase virtual memory (paging file) temporarily if needed.,Restart the system to clear memory leaks and cached data.,"If RAM pressure is frequent, add more RAM modules or close unused apps.",Use lighter browser settings (fewer tabs/extensions) to reduce memory use.,System runs responsively under normal use and resource metrics return to acceptable ranges.,high,Windows 10,Laptop,System_freezing_due_to_low_memory,System freezing due to low memory - Performance metric recorded in system monitoring.
