id,category,error_name,user_error_text,symptoms,cause,step_1,step_2,step_3,step_4,step_5,verification,risk,os_version,device_type,tag,log_snippet
DISKV1-0074,File System Corruption Errors,NTFS_FILE_SYSTEM,I get: NTFS_FILE_SYSTEM and Windows asks me to format the disk.,"Symptoms: NTFS_FILE_SYSTEM. Drive inaccessible, read/write errors, or system warnings. Category: File System Corruption Errors.","Corrupted file system due to unsafe ejects, power loss, or disk errors.",Do not format immediately. Try safely reconnecting the drive to the PC.,Run Command Prompt as admin and use: `chkdsk X: /f /r` (replace X: with drive letter).,"If CHKDSK cannot run, use data recovery tools (TestDisk, Recuva) to recover files first.","After recovering data, reformat the drive and run full disk checks.",Replace the drive if repeated corruption occurs; maintain regular backups.,Drive becomes accessible or data recovered; no further read/write errors reported.,medium,Windows 10,External Drive,NTFS_FILE_SYSTEM,NTFS_FILE_SYSTEM - Storage diagnostic or SMART event logged.
DISKV1-0374,Boot Sector / MBR / GPT Errors,EFI partition damaged,EFI partition damaged — when I try to open the drive it fails.,"Symptoms: EFI partition damaged. Drive inaccessible, read/write errors, or system warnings. Category: Boot Sector / MBR / GPT Errors.",Damaged MBR/GPT or boot record preventing OS from finding boot files.,Boot from Windows installation media and choose Repair → Command Prompt.,"Run: `bootrec /fixmbr`, `bootrec /fixboot`, `bootrec /scanos`, `bootrec /rebuildbcd`.","If EFI partition is damaged, repair using `diskpart` and recreate the EFI partition as needed.",Verify BIOS/UEFI boot mode matches the partition table (MBR vs GPT).,"If boot records cannot be restored, reinstall Windows after backing up data.",Drive becomes accessible or data recovered; no further read/write errors reported.,medium,Windows 10,External Drive,EFI_partition_damaged,EFI partition damaged - Storage diagnostic or SMART event logged.
DISKV1-0923,External Drive & USB Storage Errors,External drive not mounting,External drive not mounting — when I try to open the drive it fails.,"Symptoms: External drive not mounting. Drive inaccessible, read/write errors, or system warnings. Category: External Drive & USB Storage Errors.","Power or cable issues, faulty enclosure, or USB controller problems.",Try a different USB cable and port; prefer a powered USB port or hub.,Use a different enclosure/adapter to rule out faulty controller board.,Check whether the external drive gets power (LEDs/spinning sounds).,Safely eject and reconnect the drive; avoid force formatting.,"If drive prompts format, use recovery tools to extract data before formatting.",Drive becomes accessible or data recovered; no further read/write errors reported.,medium,Windows 10,External Drive,External_drive_not_mounting,External drive not mounting - Storage diagnostic or SMART event logged.
DISKV1-0878,External Drive & USB Storage Errors,External drive disconnects randomly,External drive disconnects randomly appears and files are not accessible.,"Symptoms: External drive disconnects randomly. Drive inaccessible, read/write errors, or system warnings. Category: External Drive & USB Storage Errors.","Power or cable issues, faulty enclosure, or USB controller problems.",Try a different USB cable and port; prefer a powered USB port or hub.,Use a different enclosure/adapter to rule out faulty controller board.,Check whether the external drive gets power (LEDs/spinning sounds).,Safely eject and reconnect the drive; avoid force formatting.,"If drive prompts format, use recovery tools to extract data before formatting.",Drive becomes accessible or data recovered; no further read/write errors reported.,low,Windows 10,Laptop,External_drive_disconnects_randomly,External drive disconnects randomly - Storage diagnostic or SMART event logged.
DISKV1-0491,CHKDSK Errors,CHKDSK cannot continue in read-only mode,My system logs show: CHKDSK cannot continue in read-only mode — how do I recover files?,"Symptoms: CHKDSK cannot continue in read-only mode. Drive inaccessible, read/write errors, or system warnings. Category: CHKDSK Errors.",CHKDSK encountering deeper disk corruption or hardware issues preventing repairs.,Allow CHKDSK to complete; do not interrupt it while repairing.,"If CHKDSK fails, note the stage and error and try running in WinPE environment.",Run SMART checks to determine if hardware is failing prior to further repairs.,"Use specialized recovery tools (TestDisk, PhotoRec) if CHKDSK cannot repair files.",Replace failing drives and restore data from backups when necessary.,Drive becomes accessible or data recovered; no further read/write errors reported.,high,Windows 10,Desktop,CHKDSK_cannot_continue_in_read-only_mode,CHKDSK cannot continue in read-only mode - Storage diagnostic or SMART event logged.
DISKV1-0321,Partition Table & Volume Errors,Lost/Deleted partition,Lost/Deleted partition — when I try to open the drive it fails.,"Symptoms: Lost/Deleted partition. Drive inaccessible, read/write errors, or system warnings. Category: Partition Table & Volume Errors.",Partition table corruption or accidental deletion leading to inaccessible volumes.,Open Disk Management to check partition status and flags.,"If partition is missing, use TestDisk to attempt partition table recovery.",Avoid writing to the disk until recovery completes to prevent overwriting data.,"If recovery fails, consider a professional data recovery service.","After recovery, repartition and format the drive and restore data from backup.",Drive becomes accessible or data recovered; no further read/write errors reported.,high,Windows 11,Laptop,Lost_Deleted_partition,Lost/Deleted partition - Storage diagnostic or SMART event logged.
DISKV1-0773,Storage Driver / Firmware Errors,INACCESSIBLE_BOOT_DEVICE,INACCESSIBLE_BOOT_DEVICE — when I try to open the drive it fails.,"Symptoms: INACCESSIBLE_BOOT_DEVICE. Drive inaccessible, read/write errors, or system warnings. Category: Storage Driver / Firmware Errors.",Storage controller driver or firmware malfunction causing access errors.,Update storage controller drivers from the motherboard or vendor website.,Check for firmware updates for NVMe/SSD from the drive manufacturer.,"If using RAID, ensure the RAID controller firmware and drivers are current.",Roll back recent driver updates if issues started after an update.,Test the drive on another system to isolate driver vs hardware issues.,Drive becomes accessible or data recovered; no further read/write errors reported.,high,Windows 11,External Drive,INACCESSIBLE_BOOT_DEVICE,INACCESSIBLE_BOOT_DEVICE - Storage diagnostic or SMART event logged.
DISKV1-0766,Storage Driver / Firmware Errors,AHCI driver crash,I get: AHCI driver crash and Windows asks me to format the disk.,"Symptoms: AHCI driver crash. Drive inaccessible, read/write errors, or system warnings. Category: Storage Driver / Firmware Errors.",Storage controller driver or firmware malfunction causing access errors.,Update storage controller drivers from the motherboard or vendor website.,Check for firmware updates for NVMe/SSD from the drive manufacturer.,"If using RAID, ensure the RAID controller firmware and drivers are current.",Roll back recent driver updates if issues started after an update.,Test the drive on another system to isolate driver vs hardware issues.,Drive becomes accessible or data recovered; no further read/write errors reported.,medium,Windows 10,Laptop,AHCI_driver_crash,AHCI driver crash - Storage diagnostic or SMART event logged.
DISKV1-0805,Storage Driver / Firmware Errors,RAID controller error,RAID controller error — when I try to open the drive it fails.,"Symptoms: RAID controller error. Drive inaccessible, read/write errors, or system warnings. Category: Storage Driver / Firmware Errors.",Storage controller driver or firmware malfunction causing access errors.,Update storage controller drivers from the motherboard or vendor website.,Check for firmware updates for NVMe/SSD from the drive manufacturer.,"If using RAID, ensure the RAID controller firmware and drivers are current.",Roll back recent driver updates if issues started after an update.,Test the drive on another system to isolate driver vs hardware issues.,Drive becomes accessible or data recovered; no further read/write errors reported.,low,Windows 11,Desktop,RAID_controller_error,RAID controller error - Storage diagnostic or SMART event logged.
DISKV1-0369,Boot Sector / MBR / GPT Errors,Invalid boot sector,Invalid boot sector appears and files are not accessible.,"Symptoms: Invalid boot sector. Drive inaccessible, read/write errors, or system warnings. Category: Boot Sector / MBR / GPT Errors.",Damaged MBR/GPT or boot record preventing OS from finding boot files.,Boot from Windows installation media and choose Repair → Command Prompt.,"Run: `bootrec /fixmbr`, `bootrec /fixboot`, `bootrec /scanos`, `bootrec /rebuildbcd`.","If EFI partition is damaged, repair using `diskpart` and recreate the EFI partition as needed.",Verify BIOS/UEFI boot mode matches the partition table (MBR vs GPT).,"If boot records cannot be restored, reinstall Windows after backing up data.",Drive becomes accessible or data recovered; no further read/write errors reported.,low,Windows 11,Desktop,Invalid_boot_sector,Invalid boot sector - Storage diagnostic or SMART event logged.
DISKV1-0263,Partition Table & Volume Errors,Partition errors,After a crash I now see: Partition errors on my drive.,"Symptoms: Partition errors. Drive inaccessible, read/write errors, or system warnings. Category: Partition Table & Volume Errors.",Partition table corruption or accidental deletion leading to inaccessible volumes.,Open Disk Management to check partition status and flags.,"If partition is missing, use TestDisk to attempt partition table recovery.",Avoid writing to the disk until recovery completes to prevent overwriting data.,"If recovery fails, consider a professional data recovery service.","After recovery, repartition and format the drive and restore data from backup.",Drive becomes accessible or data recovered; no further read/write errors reported.,medium,Windows 11,Laptop,Partition_errors,Partition errors - Storage diagnostic or SMART event logged.
DISKV1-0029,File System Corruption Errors,Corrupted MFT,I get: Corrupted MFT and Windows asks me to format the disk.,"Symptoms: Corrupted MFT. Drive inaccessible, read/write errors, or system warnings. Category: File System Corruption Errors.","Corrupted file system due to unsafe ejects, power loss, or disk errors.",Do not format immediately. Try safely reconnecting the drive to the PC.,Run Command Prompt as admin and use: `chkdsk X: /f /r` (replace X: with drive letter).,"If CHKDSK cannot run, use data recovery tools (TestDisk, Recuva) to recover files first.","After recovering data, reformat the drive and run full disk checks.",Replace the drive if repeated corruption occurs; maintain regular backups.,Drive becomes accessible or data recovered; no further read/write errors reported.,high,Windows 11,Desktop,Corrupted_MFT,Corrupted MFT - Storage diagnostic or SMART event logged.
DISKV1-0333,Partition Table & Volume Errors,Lost/Deleted partition,I get: Lost/Deleted partition and Windows asks me to format the disk.,"Symptoms: Lost/Deleted partition. Drive inaccessible, read/write errors, or system warnings. Category: Partition Table & Volume Errors.",Partition table corruption or accidental deletion leading to inaccessible volumes.,Open Disk Management to check partition status and flags.,"If partition is missing, use TestDisk to attempt partition table recovery.",Avoid writing to the disk until recovery completes to prevent overwriting data.,"If recovery fails, consider a professional data recovery service.","After recovery, repartition and format the drive and restore data from backup.",Drive becomes accessible or data recovered; no further read/write errors reported.,medium,Windows 11,Laptop,Lost_Deleted_partition,Lost/Deleted partition - Storage diagnostic or SMART event logged.
DISKV1-0296,Partition Table & Volume Errors,RAW partition after crash,RAW partition after crash — when I try to open the drive it fails.,"Symptoms: RAW partition after crash. Drive inaccessible, read/write errors, or system warnings. Category: Partition Table & Volume Errors.",Partition table corruption or accidental deletion leading to inaccessible volumes.,Open Disk Management to check partition status and flags.,"If partition is missing, use TestDisk to attempt partition table recovery.",Avoid writing to the disk until recovery completes to prevent overwriting data.,"If recovery fails, consider a professional data recovery service.","After recovery, repartition and format the drive and restore data from backup.",Drive becomes accessible or data recovered; no further read/write errors reported.,high,Windows 11,External Drive,RAW_partition_after_crash,RAW partition after crash - Storage diagnostic or SMART event logged.
