id,category,error_name,user_error_text,symptoms,cause,step_1,step_2,step_3,step_4,step_5,verification,risk,os_version,device_type,tag,log_snippet
DISPLAYV1-0049,No Display / Black Screen,Laptop screen black but HDMI works,Laptop screen black but HDMI works happens when I boot or when running games.,"Symptoms: Laptop screen black but HDMI works. Visible display problem such as no output, flicker, wrong resolution, artifacts, or overheating. Category: No Display / Black Screen.","Cable/port issues, GPU not initializing, incorrect BIOS output, or driver failure.","Power off and disconnect the monitor, then reconnect the video cable firmly.",Try a different cable and port (HDMI -> DisplayPort) and test another monitor if available.,Plug the monitor into the motherboard video port to check integrated graphics output.,Boot into Safe Mode and reinstall graphics drivers using DDU for a clean uninstall.,Reseat the GPU in PCIe slot and test the GPU/monitor on another system if still blank.,Display functions correctly under normal use and no further artifacts/flicker/black screens observed.,medium,Windows 10,Laptop,Laptop_screen_black_but_HDMI_works,Laptop screen black but HDMI works - Display/GPU diagnostic or Event Viewer entry.
DISPLAYV1-0847,GPU Overheating & Thermal Throttling,Thermal throttling under load,Problem: Thermal throttling under load — display not working as expected.,"Symptoms: Thermal throttling under load. Visible display problem such as no output, flicker, wrong resolution, artifacts, or overheating. Category: GPU Overheating & Thermal Throttling.","Inadequate cooling, dusty heatsink, failing fan, or heavy GPU load causing throttling.","Monitor GPU temperatures with a tool (HWMonitor, GPU-Z) and note spikes under load.",Clean dust from GPU heatsink and ensure fans spin freely; reapply thermal paste if old.,Ensure case airflow is adequate and remove obstructions near intake/exhaust.,Underclock slightly or use a custom fan curve to reduce temperatures during heavy use.,"If thermal issues persist, consider GPU cooler replacement or RMA for hardware faults.",Display functions correctly under normal use and no further artifacts/flicker/black screens observed.,high,Windows 10,Workstation,Thermal_throttling_under_load,Thermal throttling under load - Display/GPU diagnostic or Event Viewer entry.
DISPLAYV1-0151,Screen Flickering / Flashing,Vertical flicker lines,Vertical flicker lines happens when I boot or when running games.,"Symptoms: Vertical flicker lines. Visible display problem such as no output, flicker, wrong resolution, artifacts, or overheating. Category: Screen Flickering / Flashing.","Driver conflicts, refresh rate mismatch, loose cable, or failing panel.",Check and reseat the video cable; try a different cable or port.,Set the monitor refresh rate to a supported value in Display Settings.,Update or roll back the display driver; use DDU for a clean uninstall if needed.,Disable hardware acceleration in the app that's flickering (browser/video player).,Test monitor on another PC to rule out panel or cable defects.,Display functions correctly under normal use and no further artifacts/flicker/black screens observed.,high,Windows 11,Laptop,Vertical_flicker_lines,Vertical flicker lines - Display/GPU diagnostic or Event Viewer entry.
DISPLAYV1-0991,Hardware Failure: GPU / Monitor,Failing GPU causing artifacts,I get 'Failing GPU causing artifacts' and the screen is unusable.,"Symptoms: Failing GPU causing artifacts. Visible display problem such as no output, flicker, wrong resolution, artifacts, or overheating. Category: Hardware Failure: GPU / Monitor.","Physical GPU/monitor component failure such as VRAM, backlight, or cable damage.",Inspect cables and connectors for visible damage; replace if frayed or bent.,Test GPU or monitor on a known-good system to confirm hardware failure.,"If monitor backlight fails, check warranty or arrange monitor repair/replacement.","If GPU shows artifacts or fails on other systems, contact vendor for RMA/repair.",Backup important data and avoid heavy GPU loads until hardware is replaced.,Display functions correctly under normal use and no further artifacts/flicker/black screens observed.,medium,Windows 10,Desktop,Failing_GPU_causing_artifacts,Failing GPU causing artifacts - Display/GPU diagnostic or Event Viewer entry.
DISPLAYV1-0888,GPU Overheating & Thermal Throttling,GPU overheating causing FPS drops,"After an update, I notice: GPU overheating causing FPS drops.","Symptoms: GPU overheating causing FPS drops. Visible display problem such as no output, flicker, wrong resolution, artifacts, or overheating. Category: GPU Overheating & Thermal Throttling.","Inadequate cooling, dusty heatsink, failing fan, or heavy GPU load causing throttling.","Monitor GPU temperatures with a tool (HWMonitor, GPU-Z) and note spikes under load.",Clean dust from GPU heatsink and ensure fans spin freely; reapply thermal paste if old.,Ensure case airflow is adequate and remove obstructions near intake/exhaust.,Underclock slightly or use a custom fan curve to reduce temperatures during heavy use.,"If thermal issues persist, consider GPU cooler replacement or RMA for hardware faults.",Display functions correctly under normal use and no further artifacts/flicker/black screens observed.,low,Windows 11,Desktop,GPU_overheating_causing_FPS_drops,GPU overheating causing FPS drops - Display/GPU diagnostic or Event Viewer entry.
DISPLAYV1-0047,No Display / Black Screen,GPU not outputting video,I get 'GPU not outputting video' and the screen is unusable.,"Symptoms: GPU not outputting video. Visible display problem such as no output, flicker, wrong resolution, artifacts, or overheating. Category: No Display / Black Screen.","Cable/port issues, GPU not initializing, incorrect BIOS output, or driver failure.","Power off and disconnect the monitor, then reconnect the video cable firmly.",Try a different cable and port (HDMI -> DisplayPort) and test another monitor if available.,Plug the monitor into the motherboard video port to check integrated graphics output.,Boot into Safe Mode and reinstall graphics drivers using DDU for a clean uninstall.,Reseat the GPU in PCIe slot and test the GPU/monitor on another system if still blank.,Display functions correctly under normal use and no further artifacts/flicker/black screens observed.,low,Windows 10,Laptop,GPU_not_outputting_video,GPU not outputting video - Display/GPU diagnostic or Event Viewer entry.
DISPLAYV1-0549,Resolution & Scaling Problems,4K resolution not displaying,4K resolution not displaying happens when I boot or when running games.,"Symptoms: 4K resolution not displaying. Visible display problem such as no output, flicker, wrong resolution, artifacts, or overheating. Category: Resolution & Scaling Problems.","Incorrect driver, wrong display settings, or incompatible scaling/refresh settings.",Set the native resolution in Display Settings and ensure scaling is at 100% for clarity.,Update GPU drivers and reinstall monitor drivers if listed in Device Manager.,Use monitor OSD to check supported resolutions and adjust accordingly.,"If using a high-DPI display, adjust application scaling via compatibility settings.",Try a different cable (DP/HDMI) that supports the desired resolution/refresh rate.,Display functions correctly under normal use and no further artifacts/flicker/black screens observed.,medium,Windows 11,Desktop,4K_resolution_not_displaying,4K resolution not displaying - Display/GPU diagnostic or Event Viewer entry.
DISPLAYV1-0165,Screen Flickering / Flashing,Vertical flicker lines,I get 'Vertical flicker lines' and the screen is unusable.,"Symptoms: Vertical flicker lines. Visible display problem such as no output, flicker, wrong resolution, artifacts, or overheating. Category: Screen Flickering / Flashing.","Driver conflicts, refresh rate mismatch, loose cable, or failing panel.",Check and reseat the video cable; try a different cable or port.,Set the monitor refresh rate to a supported value in Display Settings.,Update or roll back the display driver; use DDU for a clean uninstall if needed.,Disable hardware acceleration in the app that's flickering (browser/video player).,Test monitor on another PC to rule out panel or cable defects.,Display functions correctly under normal use and no further artifacts/flicker/black screens observed.,low,Windows 11,Desktop,Vertical_flicker_lines,Vertical flicker lines - Display/GPU diagnostic or Event Viewer entry.
DISPLAYV1-0050,No Display / Black Screen,No signal to monitor,No signal to monitor happens when I boot or when running games.,"Symptoms: No signal to monitor. Visible display problem such as no output, flicker, wrong resolution, artifacts, or overheating. Category: No Display / Black Screen.","Cable/port issues, GPU not initializing, incorrect BIOS output, or driver failure.","Power off and disconnect the monitor, then reconnect the video cable firmly.",Try a different cable and port (HDMI -> DisplayPort) and test another monitor if available.,Plug the monitor into the motherboard video port to check integrated graphics output.,Boot into Safe Mode and reinstall graphics drivers using DDU for a clean uninstall.,Reseat the GPU in PCIe slot and test the GPU/monitor on another system if still blank.,Display functions correctly under normal use and no further artifacts/flicker/black screens observed.,medium,Windows 10,Laptop,No_signal_to_monitor,No signal to monitor - Display/GPU diagnostic or Event Viewer entry.
DISPLAYV1-0994,Hardware Failure: GPU / Monitor,Monitor power circuit failure,Problem: Monitor power circuit failure — display not working as expected.,"Symptoms: Monitor power circuit failure. Visible display problem such as no output, flicker, wrong resolution, artifacts, or overheating. Category: Hardware Failure: GPU / Monitor.","Physical GPU/monitor component failure such as VRAM, backlight, or cable damage.",Inspect cables and connectors for visible damage; replace if frayed or bent.,Test GPU or monitor on a known-good system to confirm hardware failure.,"If monitor backlight fails, check warranty or arrange monitor repair/replacement.","If GPU shows artifacts or fails on other systems, contact vendor for RMA/repair.",Backup important data and avoid heavy GPU loads until hardware is replaced.,Display functions correctly under normal use and no further artifacts/flicker/black screens observed.,high,Windows 10,Desktop,Monitor_power_circuit_failure,Monitor power circuit failure - Display/GPU diagnostic or Event Viewer entry.
DISPLAYV1-0975,Hardware Failure: GPU / Monitor,Monitor backlight failure,Monitor backlight failure happens when I boot or when running games.,"Symptoms: Monitor backlight failure. Visible display problem such as no output, flicker, wrong resolution, artifacts, or overheating. Category: Hardware Failure: GPU / Monitor.","Physical GPU/monitor component failure such as VRAM, backlight, or cable damage.",Inspect cables and connectors for visible damage; replace if frayed or bent.,Test GPU or monitor on a known-good system to confirm hardware failure.,"If monitor backlight fails, check warranty or arrange monitor repair/replacement.","If GPU shows artifacts or fails on other systems, contact vendor for RMA/repair.",Backup important data and avoid heavy GPU loads until hardware is replaced.,Display functions correctly under normal use and no further artifacts/flicker/black screens observed.,low,Windows 11,Desktop,Monitor_backlight_failure,Monitor backlight failure - Display/GPU diagnostic or Event Viewer entry.
DISPLAYV1-0630,Resolution & Scaling Problems,Overscaling/underscaling,Overscaling/underscaling happens when I boot or when running games.,"Symptoms: Overscaling/underscaling. Visible display problem such as no output, flicker, wrong resolution, artifacts, or overheating. Category: Resolution & Scaling Problems.","Incorrect driver, wrong display settings, or incompatible scaling/refresh settings.",Set the native resolution in Display Settings and ensure scaling is at 100% for clarity.,Update GPU drivers and reinstall monitor drivers if listed in Device Manager.,Use monitor OSD to check supported resolutions and adjust accordingly.,"If using a high-DPI display, adjust application scaling via compatibility settings.",Try a different cable (DP/HDMI) that supports the desired resolution/refresh rate.,Display functions correctly under normal use and no further artifacts/flicker/black screens observed.,low,Windows 11,All-in-One,Overscaling_underscaling,Overscaling/underscaling - Display/GPU diagnostic or Event Viewer entry.
DISPLAYV1-0108,No Display / Black Screen,Laptop screen black but HDMI works,I get 'Laptop screen black but HDMI works' and the screen is unusable.,"Symptoms: Laptop screen black but HDMI works. Visible display problem such as no output, flicker, wrong resolution, artifacts, or overheating. Category: No Display / Black Screen.","Cable/port issues, GPU not initializing, incorrect BIOS output, or driver failure.","Power off and disconnect the monitor, then reconnect the video cable firmly.",Try a different cable and port (HDMI -> DisplayPort) and test another monitor if available.,Plug the monitor into the motherboard video port to check integrated graphics output.,Boot into Safe Mode and reinstall graphics drivers using DDU for a clean uninstall.,Reseat the GPU in PCIe slot and test the GPU/monitor on another system if still blank.,Display functions correctly under normal use and no further artifacts/flicker/black screens observed.,low,Windows 11,Laptop,Laptop_screen_black_but_HDMI_works,Laptop screen black but HDMI works - Display/GPU diagnostic or Event Viewer entry.
DISPLAYV1-0733,Color / Brightness / Visual Distortion,Dead/stuck pixels,My monitor shows: Dead/stuck pixels — how to fix?,"Symptoms: Dead/stuck pixels. Visible display problem such as no output, flicker, wrong resolution, artifacts, or overheating. Category: Color / Brightness / Visual Distortion.","Panel calibration issues, driver color profile problems, or hardware failure.",Reset monitor color settings to factory defaults via the OSD menu.,Update or reinstall graphics drivers and color profile settings.,Run a simple pixel test to identify dead/stuck pixels and attempt gentle pixel healing tools.,"If color accuracy needed, use calibration tools or a colorimeter for professional calibration.","If artifacts persist, test with alternate display and cable to isolate GPU vs monitor fault.",Display functions correctly under normal use and no further artifacts/flicker/black screens observed.,high,Windows 11,Workstation,Dead_stuck_pixels,Dead/stuck pixels - Display/GPU diagnostic or Event Viewer entry.
DISPLAYV1-0175,Screen Flickering / Flashing,Display flashes on/off,Problem: Display flashes on/off — display not working as expected.,"Symptoms: Display flashes on/off. Visible display problem such as no output, flicker, wrong resolution, artifacts, or overheating. Category: Screen Flickering / Flashing.","Driver conflicts, refresh rate mismatch, loose cable, or failing panel.",Check and reseat the video cable; try a different cable or port.,Set the monitor refresh rate to a supported value in Display Settings.,Update or roll back the display driver; use DDU for a clean uninstall if needed.,Disable hardware acceleration in the app that's flickering (browser/video player).,Test monitor on another PC to rule out panel or cable defects.,Display functions correctly under normal use and no further artifacts/flicker/black screens observed.,high,Windows 11,All-in-One,Display_flashes_on_off,Display flashes on/off - Display/GPU diagnostic or Event Viewer entry.
DISPLAYV1-0600,Resolution & Scaling Problems,Blurry display,My monitor shows: Blurry display — how to fix?,"Symptoms: Blurry display. Visible display problem such as no output, flicker, wrong resolution, artifacts, or overheating. Category: Resolution & Scaling Problems.","Incorrect driver, wrong display settings, or incompatible scaling/refresh settings.",Set the native resolution in Display Settings and ensure scaling is at 100% for clarity.,Update GPU drivers and reinstall monitor drivers if listed in Device Manager.,Use monitor OSD to check supported resolutions and adjust accordingly.,"If using a high-DPI display, adjust application scaling via compatibility settings.",Try a different cable (DP/HDMI) that supports the desired resolution/refresh rate.,Display functions correctly under normal use and no further artifacts/flicker/black screens observed.,medium,Windows 10,All-in-One,Blurry_display,Blurry display - Display/GPU diagnostic or Event Viewer entry.
DISPLAYV1-0017,No Display / Black Screen,GPU not outputting video,GPU not outputting video happens when I boot or when running games.,"Symptoms: GPU not outputting video. Visible display problem such as no output, flicker, wrong resolution, artifacts, or overheating. Category: No Display / Black Screen.","Cable/port issues, GPU not initializing, incorrect BIOS output, or driver failure.","Power off and disconnect the monitor, then reconnect the video cable firmly.",Try a different cable and port (HDMI -> DisplayPort) and test another monitor if available.,Plug the monitor into the motherboard video port to check integrated graphics output.,Boot into Safe Mode and reinstall graphics drivers using DDU for a clean uninstall.,Reseat the GPU in PCIe slot and test the GPU/monitor on another system if still blank.,Display functions correctly under normal use and no further artifacts/flicker/black screens observed.,low,Windows 10,Workstation,GPU_not_outputting_video,GPU not outputting video - Display/GPU diagnostic or Event Viewer entry.
DISPLAYV1-0338,GPU Driver Failures,GPU driver crash,I get 'GPU driver crash' and the screen is unusable.,"Symptoms: GPU driver crash. Visible display problem such as no output, flicker, wrong resolution, artifacts, or overheating. Category: GPU Driver Failures.","Corrupted or incompatible GPU driver, OS update conflict, or GPU hardware fault.",Boot to Safe Mode and remove GPU drivers using Display Driver Uninstaller (DDU).,Download and install the latest stable GPU drivers from the vendor (NVIDIA/AMD/Intel).,Check Windows Update optional drivers and install recommended driver packages.,Test with integrated graphics to see if the system is stable without discrete GPU drivers.,"If crashes persist, check Event Viewer for TDR events and consider GPU hardware tests.",Display functions correctly under normal use and no further artifacts/flicker/black screens observed.,medium,Windows 11,Laptop,GPU_driver_crash,GPU driver crash - Display/GPU diagnostic or Event Viewer entry.
DISPLAYV1-0334,GPU Driver Failures,VIDEO_TDR_FAILURE,I get 'VIDEO_TDR_FAILURE' and the screen is unusable.,"Symptoms: VIDEO_TDR_FAILURE. Visible display problem such as no output, flicker, wrong resolution, artifacts, or overheating. Category: GPU Driver Failures.","Corrupted or incompatible GPU driver, OS update conflict, or GPU hardware fault.",Boot to Safe Mode and remove GPU drivers using Display Driver Uninstaller (DDU).,Download and install the latest stable GPU drivers from the vendor (NVIDIA/AMD/Intel).,Check Windows Update optional drivers and install recommended driver packages.,Test with integrated graphics to see if the system is stable without discrete GPU drivers.,"If crashes persist, check Event Viewer for TDR events and consider GPU hardware tests.",Display functions correctly under normal use and no further artifacts/flicker/black screens observed.,high,Windows 10,Workstation,VIDEO_TDR_FAILURE,VIDEO_TDR_FAILURE - Display/GPU diagnostic or Event Viewer entry.
DISPLAYV1-0966,Hardware Failure: GPU / Monitor,Monitor backlight failure,"After an update, I notice: Monitor backlight failure.","Symptoms: Monitor backlight failure. Visible display problem such as no output, flicker, wrong resolution, artifacts, or overheating. Category: Hardware Failure: GPU / Monitor.","Physical GPU/monitor component failure such as VRAM, backlight, or cable damage.",Inspect cables and connectors for visible damage; replace if frayed or bent.,Test GPU or monitor on a known-good system to confirm hardware failure.,"If monitor backlight fails, check warranty or arrange monitor repair/replacement.","If GPU shows artifacts or fails on other systems, contact vendor for RMA/repair.",Backup important data and avoid heavy GPU loads until hardware is replaced.,Display functions correctly under normal use and no further artifacts/flicker/black screens observed.,medium,Windows 11,Laptop,Monitor_backlight_failure,Monitor backlight failure - Display/GPU diagnostic or Event Viewer entry.
DISPLAYV1-0458,Monitor Detection Issues,Second monitor missing,Second monitor missing happens when I boot or when running games.,"Symptoms: Second monitor missing. Visible display problem such as no output, flicker, wrong resolution, artifacts, or overheating. Category: Monitor Detection Issues.","EDID/port problems, cable faults, or incorrect multi-monitor configuration.",Open Display Settings -> Detect and try 'Detect' to force Windows to find monitors.,Ensure EDID information is not blocked by adapters; use direct cable connections.,Update monitor drivers and GPU drivers; try different cables/ports.,Reset monitor to factory defaults and check OSD for input selection.,"If missing, test the monitor on another PC to confirm detection behavior.",Display functions correctly under normal use and no further artifacts/flicker/black screens observed.,high,Windows 11,Desktop,Second_monitor_missing,Second monitor missing - Display/GPU diagnostic or Event Viewer entry.
DISPLAYV1-0106,No Display / Black Screen,Laptop screen black but HDMI works,"After an update, I notice: Laptop screen black but HDMI works.","Symptoms: Laptop screen black but HDMI works. Visible display problem such as no output, flicker, wrong resolution, artifacts, or overheating. Category: No Display / Black Screen.","Cable/port issues, GPU not initializing, incorrect BIOS output, or driver failure.","Power off and disconnect the monitor, then reconnect the video cable firmly.",Try a different cable and port (HDMI -> DisplayPort) and test another monitor if available.,Plug the monitor into the motherboard video port to check integrated graphics output.,Boot into Safe Mode and reinstall graphics drivers using DDU for a clean uninstall.,Reseat the GPU in PCIe slot and test the GPU/monitor on another system if still blank.,Display functions correctly under normal use and no further artifacts/flicker/black screens observed.,high,Windows 11,Desktop,Laptop_screen_black_but_HDMI_works,Laptop screen black but HDMI works - Display/GPU diagnostic or Event Viewer entry.
DISPLAYV1-0246,Screen Flickering / Flashing,Display service restarting repeatedly,Problem: Display service restarting repeatedly — display not working as expected.,"Symptoms: Display service restarting repeatedly. Visible display problem such as no output, flicker, wrong resolution, artifacts, or overheating. Category: Screen Flickering / Flashing.","Driver conflicts, refresh rate mismatch, loose cable, or failing panel.",Check and reseat the video cable; try a different cable or port.,Set the monitor refresh rate to a supported value in Display Settings.,Update or roll back the display driver; use DDU for a clean uninstall if needed.,Disable hardware acceleration in the app that's flickering (browser/video player).,Test monitor on another PC to rule out panel or cable defects.,Display functions correctly under normal use and no further artifacts/flicker/black screens observed.,low,Windows 11,Workstation,Display_service_restarting_repeatedly,Display service restarting repeatedly - Display/GPU diagnostic or Event Viewer entry.
DISPLAYV1-0348,GPU Driver Failures,GPU driver crash,My monitor shows: GPU driver crash — how to fix?,"Symptoms: GPU driver crash. Visible display problem such as no output, flicker, wrong resolution, artifacts, or overheating. Category: GPU Driver Failures.","Corrupted or incompatible GPU driver, OS update conflict, or GPU hardware fault.",Boot to Safe Mode and remove GPU drivers using Display Driver Uninstaller (DDU).,Download and install the latest stable GPU drivers from the vendor (NVIDIA/AMD/Intel).,Check Windows Update optional drivers and install recommended driver packages.,Test with integrated graphics to see if the system is stable without discrete GPU drivers.,"If crashes persist, check Event Viewer for TDR events and consider GPU hardware tests.",Display functions correctly under normal use and no further artifacts/flicker/black screens observed.,medium,Windows 11,Workstation,GPU_driver_crash,GPU driver crash - Display/GPU diagnostic or Event Viewer entry.
DISPLAYV1-0167,Screen Flickering / Flashing,Flicker at high refresh rate,Flicker at high refresh rate happens when I boot or when running games.,"Symptoms: Flicker at high refresh rate. Visible display problem such as no output, flicker, wrong resolution, artifacts, or overheating. Category: Screen Flickering / Flashing.","Driver conflicts, refresh rate mismatch, loose cable, or failing panel.",Check and reseat the video cable; try a different cable or port.,Set the monitor refresh rate to a supported value in Display Settings.,Update or roll back the display driver; use DDU for a clean uninstall if needed.,Disable hardware acceleration in the app that's flickering (browser/video player).,Test monitor on another PC to rule out panel or cable defects.,Display functions correctly under normal use and no further artifacts/flicker/black screens observed.,low,Windows 10,All-in-One,Flicker_at_high_refresh_rate,Flicker at high refresh rate - Display/GPU diagnostic or Event Viewer entry.
