id,category,error_name,user_error_text,symptoms,cause,step_1,step_2,step_3,step_4,step_5,verification,risk,os_version,device_type,tag,log_snippet
BOOT-011,Boot / Startup Error,Bootmgr is missing,Boot issue: Bootmgr is missing shown and system cannot start,Boot stops early with 'BOOTMGR is missing' message,Corrupt/missing boot files or wrong boot device selected,Ensure no USB/DVD is set as primary boot device; remove external drives and restart.,Boot into Recovery (force-shutdown during boot 2–3x) → Advanced options → Command Prompt.,Run: bootrec /fixmbr and bootrec /rebuildbcd then restart.,"If still shows, verify disk cables (desktop) or check BIOS boot order to ensure correct drive is first.",Use 'Startup Repair' or reinstall Windows if boot files cannot be restored.,System boots to desktop without boot errors after completing steps and multiple restarts.,high,Windows 10,Laptop,Boot,BootMgr: Bootmgr is missing - missing critical file
BOOT-012,Boot / Startup Error,Bootmgr is missing,"After update, Bootmgr is missing started happening at boot",Boot stops early with 'BOOTMGR is missing' message,Corrupt/missing boot files or wrong boot device selected,Ensure no USB/DVD is set as primary boot device; remove external drives and restart.,Boot into Recovery (force-shutdown during boot 2–3x) → Advanced options → Command Prompt.,Run: bootrec /fixmbr and bootrec /rebuildbcd then restart.,"If still shows, verify disk cables (desktop) or check BIOS boot order to ensure correct drive is first.",Use 'Startup Repair' or reinstall Windows if boot files cannot be restored.,System boots to desktop without boot errors after completing steps and multiple restarts.,low,Windows 10,Laptop,Boot,Winload: Bootmgr is missing - failure during bootloader stage
BOOT-013,Boot / Startup Error,Bootmgr is missing,"After update, Bootmgr is missing started happening at boot",Boot stops early with 'BOOTMGR is missing' message,Corrupt/missing boot files or wrong boot device selected,Ensure no USB/DVD is set as primary boot device; remove external drives and restart.,Boot into Recovery (force-shutdown during boot 2–3x) → Advanced options → Command Prompt.,Run: bootrec /fixmbr and bootrec /rebuildbcd then restart.,"If still shows, verify disk cables (desktop) or check BIOS boot order to ensure correct drive is first.",Use 'Startup Repair' or reinstall Windows if boot files cannot be restored.,System boots to desktop without boot errors after completing steps and multiple restarts.,medium,Windows 11,Laptop,Boot,SrtTrail: Bootmgr is missing - see C:\Windows\System32\Logfiles\Srt\SrtTrail.txt
BOOT-014,Boot / Startup Error,Bootmgr is missing,Cannot boot — Bootmgr is missing shows on screen,Boot stops early with 'BOOTMGR is missing' message,Corrupt/missing boot files or wrong boot device selected,Ensure no USB/DVD is set as primary boot device; remove external drives and restart.,Boot into Recovery (force-shutdown during boot 2–3x) → Advanced options → Command Prompt.,Run: bootrec /fixmbr and bootrec /rebuildbcd then restart.,"If still shows, verify disk cables (desktop) or check BIOS boot order to ensure correct drive is first.",Use 'Startup Repair' or reinstall Windows if boot files cannot be restored.,System boots to desktop without boot errors after completing steps and multiple restarts.,low,Windows 11,Laptop,Boot,UEFI: Bootmgr is missing secure boot check failed
BOOT-015,Boot / Startup Error,Bootmgr is missing,I see Bootmgr is missing and Windows restarts repeatedly,Boot stops early with 'BOOTMGR is missing' message,Corrupt/missing boot files or wrong boot device selected,Ensure no USB/DVD is set as primary boot device; remove external drives and restart.,Boot into Recovery (force-shutdown during boot 2–3x) → Advanced options → Command Prompt.,Run: bootrec /fixmbr and bootrec /rebuildbcd then restart.,"If still shows, verify disk cables (desktop) or check BIOS boot order to ensure correct drive is first.",Use 'Startup Repair' or reinstall Windows if boot files cannot be restored.,System boots to desktop without boot errors after completing steps and multiple restarts.,high,Windows 10,Laptop,Boot,Winload: Bootmgr is missing - failure during bootloader stage
BOOT-016,Boot / Startup Error,Bootmgr is missing,Boot stops with Bootmgr is missing and shows advanced options,Boot stops early with 'BOOTMGR is missing' message,Corrupt/missing boot files or wrong boot device selected,Ensure no USB/DVD is set as primary boot device; remove external drives and restart.,Boot into Recovery (force-shutdown during boot 2–3x) → Advanced options → Command Prompt.,Run: bootrec /fixmbr and bootrec /rebuildbcd then restart.,"If still shows, verify disk cables (desktop) or check BIOS boot order to ensure correct drive is first.",Use 'Startup Repair' or reinstall Windows if boot files cannot be restored.,System boots to desktop without boot errors after completing steps and multiple restarts.,medium,Windows 10,Desktop,Boot,StartupRepair: Bootmgr is missing failed to repair automatic boot issue
BOOT-017,Boot / Startup Error,Bootmgr is missing,Boot issue: Bootmgr is missing shown and system cannot start,Boot stops early with 'BOOTMGR is missing' message,Corrupt/missing boot files or wrong boot device selected,Ensure no USB/DVD is set as primary boot device; remove external drives and restart.,Boot into Recovery (force-shutdown during boot 2–3x) → Advanced options → Command Prompt.,Run: bootrec /fixmbr and bootrec /rebuildbcd then restart.,"If still shows, verify disk cables (desktop) or check BIOS boot order to ensure correct drive is first.",Use 'Startup Repair' or reinstall Windows if boot files cannot be restored.,System boots to desktop without boot errors after completing steps and multiple restarts.,low,Windows 11,Desktop,Boot,SrtTrail: Bootmgr is missing - see C:\Windows\System32\Logfiles\Srt\SrtTrail.txt
BOOT-018,Boot / Startup Error,Bootmgr is missing,Bootmgr is missing appears after power on and won't let me reach desktop,Boot stops early with 'BOOTMGR is missing' message,Corrupt/missing boot files or wrong boot device selected,Ensure no USB/DVD is set as primary boot device; remove external drives and restart.,Boot into Recovery (force-shutdown during boot 2–3x) → Advanced options → Command Prompt.,Run: bootrec /fixmbr and bootrec /rebuildbcd then restart.,"If still shows, verify disk cables (desktop) or check BIOS boot order to ensure correct drive is first.",Use 'Startup Repair' or reinstall Windows if boot files cannot be restored.,System boots to desktop without boot errors after completing steps and multiple restarts.,low,Windows 11,Laptop,Boot,Winload: Bootmgr is missing - failure during bootloader stage
BOOT-019,Boot / Startup Error,Bootmgr is missing,Boot stops with Bootmgr is missing and shows advanced options,Boot stops early with 'BOOTMGR is missing' message,Corrupt/missing boot files or wrong boot device selected,Ensure no USB/DVD is set as primary boot device; remove external drives and restart.,Boot into Recovery (force-shutdown during boot 2–3x) → Advanced options → Command Prompt.,Run: bootrec /fixmbr and bootrec /rebuildbcd then restart.,"If still shows, verify disk cables (desktop) or check BIOS boot order to ensure correct drive is first.",Use 'Startup Repair' or reinstall Windows if boot files cannot be restored.,System boots to desktop without boot errors after completing steps and multiple restarts.,high,Windows 11,Laptop,Boot,SrtTrail: Bootmgr is missing - see C:\Windows\System32\Logfiles\Srt\SrtTrail.txt
BOOT-020,Boot / Startup Error,Bootmgr is missing,I see Bootmgr is missing and Windows restarts repeatedly,Boot stops early with 'BOOTMGR is missing' message,Corrupt/missing boot files or wrong boot device selected,Ensure no USB/DVD is set as primary boot device; remove external drives and restart.,Boot into Recovery (force-shutdown during boot 2–3x) → Advanced options → Command Prompt.,Run: bootrec /fixmbr and bootrec /rebuildbcd then restart.,"If still shows, verify disk cables (desktop) or check BIOS boot order to ensure correct drive is first.",Use 'Startup Repair' or reinstall Windows if boot files cannot be restored.,System boots to desktop without boot errors after completing steps and multiple restarts.,low,Windows 11,Desktop,Boot,UEFI: Bootmgr is missing secure boot check failed
BOOT-021,Boot / Startup Error,Error 0x74 (BAD_SYSTEM_CONFIG_INFO),Boot stops with Error 0x74 (BAD_SYSTEM_CONFIG_INFO) and shows advanced options,Blue screen with stop code 0x74 during boot; system won't start,"Corrupt BCD, registry, or recent system changes/driver updates",Power off and try Automatic Repair via Advanced Options.,Open Command Prompt from Advanced Options and run: bootrec /rebuildbcd,Run chkdsk C: /f /r to check disk integrity.,"If issue started after changes, use System Restore to revert to previous point.","If unresolved, use 'Reset this PC' → Keep my files or seek professional help.",System boots to desktop without boot errors after completing steps and multiple restarts.,medium,Windows 10,Laptop,Boot,UEFI: Error 0x74 (BAD_SYSTEM_CONFIG_INFO) secure boot check failed
BOOT-022,Boot / Startup Error,Error 0x74 (BAD_SYSTEM_CONFIG_INFO),Error Error 0x74 (BAD_SYSTEM_CONFIG_INFO) occurs and shows recovery options,Blue screen with stop code 0x74 during boot; system won't start,"Corrupt BCD, registry, or recent system changes/driver updates",Power off and try Automatic Repair via Advanced Options.,Open Command Prompt from Advanced Options and run: bootrec /rebuildbcd,Run chkdsk C: /f /r to check disk integrity.,"If issue started after changes, use System Restore to revert to previous point.","If unresolved, use 'Reset this PC' → Keep my files or seek professional help.",System boots to desktop without boot errors after completing steps and multiple restarts.,low,Windows 10,Laptop,Boot,BootMgr: Error 0x74 (BAD_SYSTEM_CONFIG_INFO) - missing critical file
BOOT-023,Boot / Startup Error,Error 0x74 (BAD_SYSTEM_CONFIG_INFO),I see Error 0x74 (BAD_SYSTEM_CONFIG_INFO) and Windows restarts repeatedly,Blue screen with stop code 0x74 during boot; system won't start,"Corrupt BCD, registry, or recent system changes/driver updates",Power off and try Automatic Repair via Advanced Options.,Open Command Prompt from Advanced Options and run: bootrec /rebuildbcd,Run chkdsk C: /f /r to check disk integrity.,"If issue started after changes, use System Restore to revert to previous point.","If unresolved, use 'Reset this PC' → Keep my files or seek professional help.",System boots to desktop without boot errors after completing steps and multiple restarts.,high,Windows 11,Laptop,Boot,Winload: Error 0x74 (BAD_SYSTEM_CONFIG_INFO) - failure during bootloader stage
BOOT-024,Boot / Startup Error,Error 0x74 (BAD_SYSTEM_CONFIG_INFO),Boot stops with Error 0x74 (BAD_SYSTEM_CONFIG_INFO) and shows advanced options,Blue screen with stop code 0x74 during boot; system won't start,"Corrupt BCD, registry, or recent system changes/driver updates",Power off and try Automatic Repair via Advanced Options.,Open Command Prompt from Advanced Options and run: bootrec /rebuildbcd,Run chkdsk C: /f /r to check disk integrity.,"If issue started after changes, use System Restore to revert to previous point.","If unresolved, use 'Reset this PC' → Keep my files or seek professional help.",System boots to desktop without boot errors after completing steps and multiple restarts.,high,Windows 11,Desktop,Boot,UEFI: Error 0x74 (BAD_SYSTEM_CONFIG_INFO) secure boot check failed
BOOT-025,Boot / Startup Error,Error 0x74 (BAD_SYSTEM_CONFIG_INFO),My PC is stuck in Error 0x74 (BAD_SYSTEM_CONFIG_INFO) and won't load Windows,Blue screen with stop code 0x74 during boot; system won't start,"Corrupt BCD, registry, or recent system changes/driver updates",Power off and try Automatic Repair via Advanced Options.,Open Command Prompt from Advanced Options and run: bootrec /rebuildbcd,Run chkdsk C: /f /r to check disk integrity.,"If issue started after changes, use System Restore to revert to previous point.","If unresolved, use 'Reset this PC' → Keep my files or seek professional help.",System boots to desktop without boot errors after completing steps and multiple restarts.,high,Windows 10,Desktop,Boot,SrtTrail: Error 0x74 (BAD_SYSTEM_CONFIG_INFO) - see C:\Windows\System32\Logfiles\Srt\SrtTrail.txt
BOOT-026,Boot / Startup Error,Error 0x74 (BAD_SYSTEM_CONFIG_INFO),Error 0x74 (BAD_SYSTEM_CONFIG_INFO) appears after power on and won't let me reach desktop,Blue screen with stop code 0x74 during boot; system won't start,"Corrupt BCD, registry, or recent system changes/driver updates",Power off and try Automatic Repair via Advanced Options.,Open Command Prompt from Advanced Options and run: bootrec /rebuildbcd,Run chkdsk C: /f /r to check disk integrity.,"If issue started after changes, use System Restore to revert to previous point.","If unresolved, use 'Reset this PC' → Keep my files or seek professional help.",System boots to desktop without boot errors after completing steps and multiple restarts.,medium,Windows 11,Laptop,Boot,Winload: Error 0x74 (BAD_SYSTEM_CONFIG_INFO) - failure during bootloader stage
BOOT-027,Boot / Startup Error,Error 0x74 (BAD_SYSTEM_CONFIG_INFO),My PC is stuck in Error 0x74 (BAD_SYSTEM_CONFIG_INFO) and won't load Windows,Blue screen with stop code 0x74 during boot; system won't start,"Corrupt BCD, registry, or recent system changes/driver updates",Power off and try Automatic Repair via Advanced Options.,Open Command Prompt from Advanced Options and run: bootrec /rebuildbcd,Run chkdsk C: /f /r to check disk integrity.,"If issue started after changes, use System Restore to revert to previous point.","If unresolved, use 'Reset this PC' → Keep my files or seek professional help.",System boots to desktop without boot errors after completing steps and multiple restarts.,high,Windows 11,Laptop,Boot,UEFI: Error 0x74 (BAD_SYSTEM_CONFIG_INFO) secure boot check failed
BOOT-028,Boot / Startup Error,Error 0x74 (BAD_SYSTEM_CONFIG_INFO),Error 0x74 (BAD_SYSTEM_CONFIG_INFO) appears after power on and won't let me reach desktop,Blue screen with stop code 0x74 during boot; system won't start,"Corrupt BCD, registry, or recent system changes/driver updates",Power off and try Automatic Repair via Advanced Options.,Open Command Prompt from Advanced Options and run: bootrec /rebuildbcd,Run chkdsk C: /f /r to check disk integrity.,"If issue started after changes, use System Restore to revert to previous point.","If unresolved, use 'Reset this PC' → Keep my files or seek professional help.",System boots to desktop without boot errors after completing steps and multiple restarts.,high,Windows 11,Laptop,Boot,BootMgr: Error 0x74 (BAD_SYSTEM_CONFIG_INFO) - missing critical file
BOOT-029,Boot / Startup Error,Error 0x74 (BAD_SYSTEM_CONFIG_INFO),Cannot boot — Error 0x74 (BAD_SYSTEM_CONFIG_INFO) shows on screen,Blue screen with stop code 0x74 during boot; system won't start,"Corrupt BCD, registry, or recent system changes/driver updates",Power off and try Automatic Repair via Advanced Options.,Open Command Prompt from Advanced Options and run: bootrec /rebuildbcd,Run chkdsk C: /f /r to check disk integrity.,"If issue started after changes, use System Restore to revert to previous point.","If unresolved, use 'Reset this PC' → Keep my files or seek professional help.",System boots to desktop without boot errors after completing steps and multiple restarts.,low,Windows 10,Desktop,Boot,Winload: Error 0x74 (BAD_SYSTEM_CONFIG_INFO) - failure during bootloader stage
BOOT-030,Boot / Startup Error,Error 0x74 (BAD_SYSTEM_CONFIG_INFO),My PC is stuck in Error 0x74 (BAD_SYSTEM_CONFIG_INFO) and won't load Windows,Blue screen with stop code 0x74 during boot; system won't start,"Corrupt BCD, registry, or recent system changes/driver updates",Power off and try Automatic Repair via Advanced Options.,Open Command Prompt from Advanced Options and run: bootrec /rebuildbcd,Run chkdsk C: /f /r to check disk integrity.,"If issue started after changes, use System Restore to revert to previous point.","If unresolved, use 'Reset this PC' → Keep my files or seek professional help.",System boots to desktop without boot errors after completing steps and multiple restarts.,low,Windows 11,Desktop,Boot,BootMgr: Error 0x74 (BAD_SYSTEM_CONFIG_INFO) - missing critical file
BOOT-031,Boot / Startup Error,Black screen on boot (no display),My PC is stuck in Black screen on boot (no display) and won't load Windows,No display during boot; fans spin but screen remains black,"GPU/display issue, loose cable, BIOS/UEFI output misconfiguration",Check monitor power and cable connections; try a different cable or monitor.,"For desktops, reseat GPU and try different GPU slot; for laptops, try external monitor.",Reset BIOS/UEFI by removing CMOS battery or using 'Load Defaults' in BIOS.,Boot into Safe Mode (if display appears on external) and update/display drivers.,"If still black, test with minimal hardware (one RAM stick) or seek repair.",System boots to desktop without boot errors after completing steps and multiple restarts.,low,Windows 10,Laptop,Display,Winload: Black screen on boot (no display) - failure during bootloader stage
BOOT-032,Boot / Startup Error,Black screen on boot (no display),Black screen on boot (no display) appears after power on and won't let me reach desktop,No display during boot; fans spin but screen remains black,"GPU/display issue, loose cable, BIOS/UEFI output misconfiguration",Check monitor power and cable connections; try a different cable or monitor.,"For desktops, reseat GPU and try different GPU slot; for laptops, try external monitor.",Reset BIOS/UEFI by removing CMOS battery or using 'Load Defaults' in BIOS.,Boot into Safe Mode (if display appears on external) and update/display drivers.,"If still black, test with minimal hardware (one RAM stick) or seek repair.",System boots to desktop without boot errors after completing steps and multiple restarts.,high,Windows 10,Laptop,Display,Winload: Black screen on boot (no display) - failure during bootloader stage
BOOT-033,Boot / Startup Error,Black screen on boot (no display),PC shows Black screen on boot (no display) and fails to start Windows,No display during boot; fans spin but screen remains black,"GPU/display issue, loose cable, BIOS/UEFI output misconfiguration",Check monitor power and cable connections; try a different cable or monitor.,"For desktops, reseat GPU and try different GPU slot; for laptops, try external monitor.",Reset BIOS/UEFI by removing CMOS battery or using 'Load Defaults' in BIOS.,Boot into Safe Mode (if display appears on external) and update/display drivers.,"If still black, test with minimal hardware (one RAM stick) or seek repair.",System boots to desktop without boot errors after completing steps and multiple restarts.,low,Windows 11,Desktop,Display,BootMgr: Black screen on boot (no display) - missing critical file
BOOT-034,Boot / Startup Error,Black screen on boot (no display),PC shows Black screen on boot (no display) and fails to start Windows,No display during boot; fans spin but screen remains black,"GPU/display issue, loose cable, BIOS/UEFI output misconfiguration",Check monitor power and cable connections; try a different cable or monitor.,"For desktops, reseat GPU and try different GPU slot; for laptops, try external monitor.",Reset BIOS/UEFI by removing CMOS battery or using 'Load Defaults' in BIOS.,Boot into Safe Mode (if display appears on external) and update/display drivers.,"If still black, test with minimal hardware (one RAM stick) or seek repair.",System boots to desktop without boot errors after completing steps and multiple restarts.,high,Windows 10,Desktop,Display,Winload: Black screen on boot (no display) - failure during bootloader stage
BOOT-035,Boot / Startup Error,Black screen on boot (no display),Cannot boot — Black screen on boot (no display) shows on screen,No display during boot; fans spin but screen remains black,"GPU/display issue, loose cable, BIOS/UEFI output misconfiguration",Check monitor power and cable connections; try a different cable or monitor.,"For desktops, reseat GPU and try different GPU slot; for laptops, try external monitor.",Reset BIOS/UEFI by removing CMOS battery or using 'Load Defaults' in BIOS.,Boot into Safe Mode (if display appears on external) and update/display drivers.,"If still black, test with minimal hardware (one RAM stick) or seek repair.",System boots to desktop without boot errors after completing steps and multiple restarts.,medium,Windows 11,Laptop,Display,BootMgr: Black screen on boot (no display) - missing critical file
BOOT-036,Boot / Startup Error,Black screen on boot (no display),Boot issue: Black screen on boot (no display) shown and system cannot start,No display during boot; fans spin but screen remains black,"GPU/display issue, loose cable, BIOS/UEFI output misconfiguration",Check monitor power and cable connections; try a different cable or monitor.,"For desktops, reseat GPU and try different GPU slot; for laptops, try external monitor.",Reset BIOS/UEFI by removing CMOS battery or using 'Load Defaults' in BIOS.,Boot into Safe Mode (if display appears on external) and update/display drivers.,"If still black, test with minimal hardware (one RAM stick) or seek repair.",System boots to desktop without boot errors after completing steps and multiple restarts.,low,Windows 11,Laptop,Display,UEFI: Black screen on boot (no display) secure boot check failed
BOOT-037,Boot / Startup Error,Black screen on boot (no display),PC shows Black screen on boot (no display) and fails to start Windows,No display during boot; fans spin but screen remains black,"GPU/display issue, loose cable, BIOS/UEFI output misconfiguration",Check monitor power and cable connections; try a different cable or monitor.,"For desktops, reseat GPU and try different GPU slot; for laptops, try external monitor.",Reset BIOS/UEFI by removing CMOS battery or using 'Load Defaults' in BIOS.,Boot into Safe Mode (if display appears on external) and update/display drivers.,"If still black, test with minimal hardware (one RAM stick) or seek repair.",System boots to desktop without boot errors after completing steps and multiple restarts.,low,Windows 10,Laptop,Display,StartupRepair: Black screen on boot (no display) failed to repair automatic boot issue
BOOT-038,Boot / Startup Error,Black screen on boot (no display),My PC is stuck in Black screen on boot (no display) and won't load Windows,No display during boot; fans spin but screen remains black,"GPU/display issue, loose cable, BIOS/UEFI output misconfiguration",Check monitor power and cable connections; try a different cable or monitor.,"For desktops, reseat GPU and try different GPU slot; for laptops, try external monitor.",Reset BIOS/UEFI by removing CMOS battery or using 'Load Defaults' in BIOS.,Boot into Safe Mode (if display appears on external) and update/display drivers.,"If still black, test with minimal hardware (one RAM stick) or seek repair.",System boots to desktop without boot errors after completing steps and multiple restarts.,low,Windows 10,Laptop,Display,SrtTrail: Black screen on boot (no display) - see C:\Windows\System32\Logfiles\Srt\SrtTrail.txt
BOOT-039,Boot / Startup Error,Black screen on boot (no display),Black screen on boot (no display) appears after power on and won't let me reach desktop,No display during boot; fans spin but screen remains black,"GPU/display issue, loose cable, BIOS/UEFI output misconfiguration",Check monitor power and cable connections; try a different cable or monitor.,"For desktops, reseat GPU and try different GPU slot; for laptops, try external monitor.",Reset BIOS/UEFI by removing CMOS battery or using 'Load Defaults' in BIOS.,Boot into Safe Mode (if display appears on external) and update/display drivers.,"If still black, test with minimal hardware (one RAM stick) or seek repair.",System boots to desktop without boot errors after completing steps and multiple restarts.,high,Windows 10,Desktop,Display,Winload: Black screen on boot (no display) - failure during bootloader stage
BOOT-040,Boot / Startup Error,Black screen on boot (no display),Boot issue: Black screen on boot (no display) shown and system cannot start,No display during boot; fans spin but screen remains black,"GPU/display issue, loose cable, BIOS/UEFI output misconfiguration",Check monitor power and cable connections; try a different cable or monitor.,"For desktops, reseat GPU and try different GPU slot; for laptops, try external monitor.",Reset BIOS/UEFI by removing CMOS battery or using 'Load Defaults' in BIOS.,Boot into Safe Mode (if display appears on external) and update/display drivers.,"If still black, test with minimal hardware (one RAM stick) or seek repair.",System boots to desktop without boot errors after completing steps and multiple restarts.,high,Windows 10,Desktop,Display,BootMgr: Black screen on boot (no display) - missing critical file
