id,category,error_name,user_error_text,symptoms,cause,step_1,step_2,step_3,step_4,step_5,verification,risk,os_version,device_type,tag,log_snippet
HARDV1-0777,Peripheral & External Hardware Failures,Monitor cable loose causing no display,I see 'Monitor cable loose causing no display' and the system is unstable.,"Symptoms: Monitor cable loose causing no display. Typically causes instability, crashes, failure to boot, or degraded performance. Category: Peripheral & External Hardware Failures.",External device fault or short causing system instability or boot problems.,Disconnect external devices one-by-one and check if issue stops to identify the faulty peripheral.,Try the device on another system to confirm if it is defective.,Update peripheral drivers and firmware from the manufacturer's site.,Use a powered USB hub for devices that need extra power.,Replace the peripheral if it causes repeated system instability.,System runs stable under normal use and stress tests without reproducing the hardware fault.,medium,Windows 10,Laptop,Monitor_cable_loose_causing_no_display,Monitor cable loose causing no display - Hardware diagnostic entry or SMART log recorded.
HARDV1-0687,Cooling System Errors,Clogged heatsinks,Clogged heatsinks - my PC behaves oddly and I need help.,"Symptoms: Clogged heatsinks. Typically causes instability, crashes, failure to boot, or degraded performance. Category: Cooling System Errors.","Failed fans, dried thermal paste, clogged heatsinks leading to thermal throttling or shutdowns.",Inspect and clean dust from fans and heatsinks; ensure fans spin freely.,Reapply thermal paste on CPU if it is older than 2–3 years.,"Ensure proper case airflow: intake at front, exhaust at rear/top.",Replace failed fans and check fan headers and cables for power.,Consider upgrading cooler if temperatures remain high under load.,System runs stable under normal use and stress tests without reproducing the hardware fault.,high,Windows 11,Desktop,Clogged_heatsinks,Clogged heatsinks - Hardware diagnostic entry or SMART log recorded.
HARDV1-0592,Power Supply Unit (PSU) Errors,Loose 24-pin cable,My computer reports: Loose 24-pin cable — how to fix?,"Symptoms: Loose 24-pin cable. Typically causes instability, crashes, failure to boot, or degraded performance. Category: Power Supply Unit (PSU) Errors.",Unstable or insufficient power delivery from the power supply affecting system stability.,"Check all power cables (24-pin, 8-pin) are fully connected to motherboard and GPU.",Try a different known-good power outlet and avoid overloaded power strips.,"If possible, test with a spare PSU or a PSU tester to verify voltages.",Do not continue using a PSU that emits burning smells—replace immediately.,Ensure PSU wattage is sufficient for your components; upgrade if underpowered.,System runs stable under normal use and stress tests without reproducing the hardware fault.,low,Windows 11,Laptop,Loose_24-pin_cable,Loose 24-pin cable - Hardware diagnostic entry or SMART log recorded.
HARDV1-0565,Power Supply Unit (PSU) Errors,PSU overload under GPU load,PSU overload under GPU load - my PC behaves oddly and I need help.,"Symptoms: PSU overload under GPU load. Typically causes instability, crashes, failure to boot, or degraded performance. Category: Power Supply Unit (PSU) Errors.",Unstable or insufficient power delivery from the power supply affecting system stability.,"Check all power cables (24-pin, 8-pin) are fully connected to motherboard and GPU.",Try a different known-good power outlet and avoid overloaded power strips.,"If possible, test with a spare PSU or a PSU tester to verify voltages.",Do not continue using a PSU that emits burning smells—replace immediately.,Ensure PSU wattage is sufficient for your components; upgrade if underpowered.,System runs stable under normal use and stress tests without reproducing the hardware fault.,high,Windows 11,Laptop,PSU_overload_under_GPU_load,PSU overload under GPU load - Hardware diagnostic entry or SMART log recorded.
HARDV1-0145,Hard Drive / SSD / Storage Device Errors,Corrupted data from failing storage,I see 'Corrupted data from failing storage' and the system is unstable.,"Symptoms: Corrupted data from failing storage. Typically causes instability, crashes, failure to boot, or degraded performance. Category: Hard Drive / SSD / Storage Device Errors.","Failing storage device, bad sectors, or controller issues causing read/write errors.",Backup important data immediately to an external drive if accessible.,Run SMART check using vendor tools (CrystalDiskInfo) to inspect drive health.,Run chkdsk on the affected drive: `chkdsk D: /f /r` (replace D: as needed).,Try connecting the drive to another port or PC to verify detection.,"If SMART indicates failure, replace the drive and restore data from backup.",System runs stable under normal use and stress tests without reproducing the hardware fault.,high,Windows 11,Workstation,Corrupted_data_from_failing_storage,Corrupted data from failing storage - Hardware diagnostic entry or SMART log recorded.
HARDV1-0233,GPU / Graphics Card Errors,Screen artifacts,I see 'Screen artifacts' and the system is unstable.,"Symptoms: Screen artifacts. Typically causes instability, crashes, failure to boot, or degraded performance. Category: GPU / Graphics Card Errors.","GPU overheating, driver failure, or power/connectivity issues to the graphics card.",Ensure GPU power connectors are firmly attached and card is seated in PCIe slot.,Boot into Safe Mode and reinstall GPU drivers (use DDU for clean uninstall).,Monitor GPU temperatures and clean dust from heatsink/fans.,Test with integrated graphics or another GPU to isolate the card.,"If hardware failure confirmed, RMA or replace the GPU.",System runs stable under normal use and stress tests without reproducing the hardware fault.,high,Windows 11,Laptop,Screen_artifacts,Screen artifacts - Hardware diagnostic entry or SMART log recorded.
HARDV1-0850,Cable & Connector Issues,Loose SATA cable - drive not detected,After recent changes I now experience: Loose SATA cable - drive not detected.,"Symptoms: Loose SATA cable - drive not detected. Typically causes instability, crashes, failure to boot, or degraded performance. Category: Cable & Connector Issues.",Loose or damaged cables/connectors causing intermittent device detection or power issues.,Power down and reseat SATA/HDMI/DisplayPort/PCIe power cables securely.,Try a different cable to rule out a faulty cable.,Inspect connectors for bent pins or corrosion and replace if damaged.,Ensure cables are not pinched and have proper strain relief.,Use cable ties to avoid accidental unplugging and test again.,System runs stable under normal use and stress tests without reproducing the hardware fault.,low,Windows 10,Laptop,Loose_SATA_cable_-_drive_not_detected,Loose SATA cable - drive not detected - Hardware diagnostic entry or SMART log recorded.
HARDV1-0314,GPU / Graphics Card Errors,Black screen when GPU activates,I see 'Black screen when GPU activates' and the system is unstable.,"Symptoms: Black screen when GPU activates. Typically causes instability, crashes, failure to boot, or degraded performance. Category: GPU / Graphics Card Errors.","GPU overheating, driver failure, or power/connectivity issues to the graphics card.",Ensure GPU power connectors are firmly attached and card is seated in PCIe slot.,Boot into Safe Mode and reinstall GPU drivers (use DDU for clean uninstall).,Monitor GPU temperatures and clean dust from heatsink/fans.,Test with integrated graphics or another GPU to isolate the card.,"If hardware failure confirmed, RMA or replace the GPU.",System runs stable under normal use and stress tests without reproducing the hardware fault.,high,Windows 10,Desktop,Black_screen_when_GPU_activates,Black screen when GPU activates - Hardware diagnostic entry or SMART log recorded.
HARDV1-0333,CPU / Processor Errors,Machine Check Exception (MCE),Machine Check Exception (MCE) - my PC behaves oddly and I need help.,"Symptoms: Machine Check Exception (MCE). Typically causes instability, crashes, failure to boot, or degraded performance. Category: CPU / Processor Errors.","CPU thermal issues, insufficient cooling, or motherboard/VRM instability.",Check CPU cooler mounting and ensure fan(s) spin at boot.,Reset BIOS to defaults and disable overclocking/XMP profiles.,Monitor CPU temperatures in BIOS or with a tool; replace thermal paste if needed.,Run a short CPU stress test to check for throttling or errors.,"If CPU faults persist, consult hardware support—consider replacing CPU/motherboard.",System runs stable under normal use and stress tests without reproducing the hardware fault.,low,Windows 11,Desktop,Machine_Check_Exception_MCE,Machine Check Exception (MCE) - Hardware diagnostic entry or SMART log recorded.
HARDV1-0839,Cable & Connector Issues,Loose SATA cable - drive not detected,Loose SATA cable - drive not detected - my PC behaves oddly and I need help.,"Symptoms: Loose SATA cable - drive not detected. Typically causes instability, crashes, failure to boot, or degraded performance. Category: Cable & Connector Issues.",Loose or damaged cables/connectors causing intermittent device detection or power issues.,Power down and reseat SATA/HDMI/DisplayPort/PCIe power cables securely.,Try a different cable to rule out a faulty cable.,Inspect connectors for bent pins or corrosion and replace if damaged.,Ensure cables are not pinched and have proper strain relief.,Use cable ties to avoid accidental unplugging and test again.,System runs stable under normal use and stress tests without reproducing the hardware fault.,low,Windows 10,Desktop,Loose_SATA_cable_-_drive_not_detected,Loose SATA cable - drive not detected - Hardware diagnostic entry or SMART log recorded.
HARDV1-0109,RAM / Memory Errors,POST beeps for RAM failure,After recent changes I now experience: POST beeps for RAM failure.,"Symptoms: POST beeps for RAM failure. Typically causes instability, crashes, failure to boot, or degraded performance. Category: RAM / Memory Errors.","Faulty RAM modules, incorrect timings/voltage, or slot issues causing memory errors.","Power off and unplug the PC, then carefully remove and reseat RAM sticks.",Try one RAM stick at a time to identify a faulty module.,Run Windows Memory Diagnostic (mdsched.exe) or MemTest86 for extended testing.,Check BIOS for correct memory settings; disable XMP/overclocking to test stability.,Replace the failing RAM module if diagnostics report errors.,System runs stable under normal use and stress tests without reproducing the hardware fault.,medium,Windows 10,Workstation,POST_beeps_for_RAM_failure,POST beeps for RAM failure - Hardware diagnostic entry or SMART log recorded.
HARDV1-0370,CPU / Processor Errors,Machine Check Exception (MCE),Machine Check Exception (MCE) - my PC behaves oddly and I need help.,"Symptoms: Machine Check Exception (MCE). Typically causes instability, crashes, failure to boot, or degraded performance. Category: CPU / Processor Errors.","CPU thermal issues, insufficient cooling, or motherboard/VRM instability.",Check CPU cooler mounting and ensure fan(s) spin at boot.,Reset BIOS to defaults and disable overclocking/XMP profiles.,Monitor CPU temperatures in BIOS or with a tool; replace thermal paste if needed.,Run a short CPU stress test to check for throttling or errors.,"If CPU faults persist, consult hardware support—consider replacing CPU/motherboard.",System runs stable under normal use and stress tests without reproducing the hardware fault.,low,Windows 10,Workstation,Machine_Check_Exception_MCE,Machine Check Exception (MCE) - Hardware diagnostic entry or SMART log recorded.
HARDV1-0141,Hard Drive / SSD / Storage Device Errors,Clicking HDD noise,After recent changes I now experience: Clicking HDD noise.,"Symptoms: Clicking HDD noise. Typically causes instability, crashes, failure to boot, or degraded performance. Category: Hard Drive / SSD / Storage Device Errors.","Failing storage device, bad sectors, or controller issues causing read/write errors.",Backup important data immediately to an external drive if accessible.,Run SMART check using vendor tools (CrystalDiskInfo) to inspect drive health.,Run chkdsk on the affected drive: `chkdsk D: /f /r` (replace D: as needed).,Try connecting the drive to another port or PC to verify detection.,"If SMART indicates failure, replace the drive and restore data from backup.",System runs stable under normal use and stress tests without reproducing the hardware fault.,medium,Windows 11,Desktop,Clicking_HDD_noise,Clicking HDD noise - Hardware diagnostic entry or SMART log recorded.
HARDV1-0519,Motherboard Errors,Damaged VRM / power delivery,After recent changes I now experience: Damaged VRM / power delivery.,"Symptoms: Damaged VRM / power delivery. Typically causes instability, crashes, failure to boot, or degraded performance. Category: Motherboard Errors.","Faulty motherboard components, damaged traces, or failed POST due to VRM or chipset faults.","Power down, unplug, and inspect motherboard for visible damage or bulging caps.",Clear CMOS by removing CMOS battery or using jumper to reset BIOS settings.,"Reseat CPU, RAM, and power connectors; ensure no standoffs short the board.",Listen for beep codes and consult manual to interpret POST errors.,"If board is faulty, backup data and replace the motherboard.",System runs stable under normal use and stress tests without reproducing the hardware fault.,medium,Windows 11,Workstation,Damaged_VRM___power_delivery,Damaged VRM / power delivery - Hardware diagnostic entry or SMART log recorded.
HARDV1-0423,CPU / Processor Errors,Bent CPU pins,I see 'Bent CPU pins' and the system is unstable.,"Symptoms: Bent CPU pins. Typically causes instability, crashes, failure to boot, or degraded performance. Category: CPU / Processor Errors.","CPU thermal issues, insufficient cooling, or motherboard/VRM instability.",Check CPU cooler mounting and ensure fan(s) spin at boot.,Reset BIOS to defaults and disable overclocking/XMP profiles.,Monitor CPU temperatures in BIOS or with a tool; replace thermal paste if needed.,Run a short CPU stress test to check for throttling or errors.,"If CPU faults persist, consult hardware support—consider replacing CPU/motherboard.",System runs stable under normal use and stress tests without reproducing the hardware fault.,high,Windows 11,Laptop,Bent_CPU_pins,Bent CPU pins - Hardware diagnostic entry or SMART log recorded.
HARDV1-0481,Motherboard Errors,RAM slot failure,I see 'RAM slot failure' and the system is unstable.,"Symptoms: RAM slot failure. Typically causes instability, crashes, failure to boot, or degraded performance. Category: Motherboard Errors.","Faulty motherboard components, damaged traces, or failed POST due to VRM or chipset faults.","Power down, unplug, and inspect motherboard for visible damage or bulging caps.",Clear CMOS by removing CMOS battery or using jumper to reset BIOS settings.,"Reseat CPU, RAM, and power connectors; ensure no standoffs short the board.",Listen for beep codes and consult manual to interpret POST errors.,"If board is faulty, backup data and replace the motherboard.",System runs stable under normal use and stress tests without reproducing the hardware fault.,low,Windows 10,Desktop,RAM_slot_failure,RAM slot failure - Hardware diagnostic entry or SMART log recorded.
HARDV1-0744,Peripheral & External Hardware Failures,USB device shorting motherboard,My computer reports: USB device shorting motherboard — how to fix?,"Symptoms: USB device shorting motherboard. Typically causes instability, crashes, failure to boot, or degraded performance. Category: Peripheral & External Hardware Failures.",External device fault or short causing system instability or boot problems.,Disconnect external devices one-by-one and check if issue stops to identify the faulty peripheral.,Try the device on another system to confirm if it is defective.,Update peripheral drivers and firmware from the manufacturer's site.,Use a powered USB hub for devices that need extra power.,Replace the peripheral if it causes repeated system instability.,System runs stable under normal use and stress tests without reproducing the hardware fault.,medium,Windows 10,Desktop,USB_device_shorting_motherboard,USB device shorting motherboard - Hardware diagnostic entry or SMART log recorded.
HARDV1-0845,Cable & Connector Issues,Damaged power connector,Damaged power connector - my PC behaves oddly and I need help.,"Symptoms: Damaged power connector. Typically causes instability, crashes, failure to boot, or degraded performance. Category: Cable & Connector Issues.",Loose or damaged cables/connectors causing intermittent device detection or power issues.,Power down and reseat SATA/HDMI/DisplayPort/PCIe power cables securely.,Try a different cable to rule out a faulty cable.,Inspect connectors for bent pins or corrosion and replace if damaged.,Ensure cables are not pinched and have proper strain relief.,Use cable ties to avoid accidental unplugging and test again.,System runs stable under normal use and stress tests without reproducing the hardware fault.,medium,Windows 11,Desktop,Damaged_power_connector,Damaged power connector - Hardware diagnostic entry or SMART log recorded.
HARDV1-0928,Overheating & Thermal Failures,HDD overheating in laptop,HDD overheating in laptop - my PC behaves oddly and I need help.,"Symptoms: HDD overheating in laptop. Typically causes instability, crashes, failure to boot, or degraded performance. Category: Overheating & Thermal Failures.","Poor airflow, failed cooling components, or degraded thermal interface causing overheating.",Check case fans and airflow; clean dust and ensure unobstructed vents.,Monitor temperatures under load and at idle to identify spikes.,Reapply thermal paste to CPU/GPU if paste is old or dried.,Ensure laptop vents are clear and use a cooling pad for laptops.,"If temperatures remain high, upgrade cooling components (better cooler, additional fans).",System runs stable under normal use and stress tests without reproducing the hardware fault.,medium,Windows 10,Laptop,HDD_overheating_in_laptop,HDD overheating in laptop - Hardware diagnostic entry or SMART log recorded.
HARDV1-0545,Power Supply Unit (PSU) Errors,Random shutdowns/restarts,Random shutdowns/restarts happens randomly and causes crashes.,"Symptoms: Random shutdowns/restarts. Typically causes instability, crashes, failure to boot, or degraded performance. Category: Power Supply Unit (PSU) Errors.",Unstable or insufficient power delivery from the power supply affecting system stability.,"Check all power cables (24-pin, 8-pin) are fully connected to motherboard and GPU.",Try a different known-good power outlet and avoid overloaded power strips.,"If possible, test with a spare PSU or a PSU tester to verify voltages.",Do not continue using a PSU that emits burning smells—replace immediately.,Ensure PSU wattage is sufficient for your components; upgrade if underpowered.,System runs stable under normal use and stress tests without reproducing the hardware fault.,high,Windows 11,Workstation,Random_shutdowns_restarts,Random shutdowns/restarts - Hardware diagnostic entry or SMART log recorded.
HARDV1-0235,GPU / Graphics Card Errors,Black screen when GPU activates,After recent changes I now experience: Black screen when GPU activates.,"Symptoms: Black screen when GPU activates. Typically causes instability, crashes, failure to boot, or degraded performance. Category: GPU / Graphics Card Errors.","GPU overheating, driver failure, or power/connectivity issues to the graphics card.",Ensure GPU power connectors are firmly attached and card is seated in PCIe slot.,Boot into Safe Mode and reinstall GPU drivers (use DDU for clean uninstall).,Monitor GPU temperatures and clean dust from heatsink/fans.,Test with integrated graphics or another GPU to isolate the card.,"If hardware failure confirmed, RMA or replace the GPU.",System runs stable under normal use and stress tests without reproducing the hardware fault.,low,Windows 10,Desktop,Black_screen_when_GPU_activates,Black screen when GPU activates - Hardware diagnostic entry or SMART log recorded.
HARDV1-0124,Hard Drive / SSD / Storage Device Errors,SMART warning - drive failing,My computer reports: SMART warning - drive failing — how to fix?,"Symptoms: SMART warning - drive failing. Typically causes instability, crashes, failure to boot, or degraded performance. Category: Hard Drive / SSD / Storage Device Errors.","Failing storage device, bad sectors, or controller issues causing read/write errors.",Backup important data immediately to an external drive if accessible.,Run SMART check using vendor tools (CrystalDiskInfo) to inspect drive health.,Run chkdsk on the affected drive: `chkdsk D: /f /r` (replace D: as needed).,Try connecting the drive to another port or PC to verify detection.,"If SMART indicates failure, replace the drive and restore data from backup.",System runs stable under normal use and stress tests without reproducing the hardware fault.,high,Windows 11,Workstation,SMART_warning_-_drive_failing,SMART warning - drive failing - Hardware diagnostic entry or SMART log recorded.
HARDV1-0129,Hard Drive / SSD / Storage Device Errors,Corrupted data from failing storage,My computer reports: Corrupted data from failing storage — how to fix?,"Symptoms: Corrupted data from failing storage. Typically causes instability, crashes, failure to boot, or degraded performance. Category: Hard Drive / SSD / Storage Device Errors.","Failing storage device, bad sectors, or controller issues causing read/write errors.",Backup important data immediately to an external drive if accessible.,Run SMART check using vendor tools (CrystalDiskInfo) to inspect drive health.,Run chkdsk on the affected drive: `chkdsk D: /f /r` (replace D: as needed).,Try connecting the drive to another port or PC to verify detection.,"If SMART indicates failure, replace the drive and restore data from backup.",System runs stable under normal use and stress tests without reproducing the hardware fault.,high,Windows 10,Laptop,Corrupted_data_from_failing_storage,Corrupted data from failing storage - Hardware diagnostic entry or SMART log recorded.
HARDV1-0643,Cooling System Errors,GPU fan not spinning,My computer reports: GPU fan not spinning — how to fix?,"Symptoms: GPU fan not spinning. Typically causes instability, crashes, failure to boot, or degraded performance. Category: Cooling System Errors.","Failed fans, dried thermal paste, clogged heatsinks leading to thermal throttling or shutdowns.",Inspect and clean dust from fans and heatsinks; ensure fans spin freely.,Reapply thermal paste on CPU if it is older than 2–3 years.,"Ensure proper case airflow: intake at front, exhaust at rear/top.",Replace failed fans and check fan headers and cables for power.,Consider upgrading cooler if temperatures remain high under load.,System runs stable under normal use and stress tests without reproducing the hardware fault.,high,Windows 11,Desktop,GPU_fan_not_spinning,GPU fan not spinning - Hardware diagnostic entry or SMART log recorded.
HARDV1-0984,Overheating & Thermal Failures,HDD overheating in laptop,I see 'HDD overheating in laptop' and the system is unstable.,"Symptoms: HDD overheating in laptop. Typically causes instability, crashes, failure to boot, or degraded performance. Category: Overheating & Thermal Failures.","Poor airflow, failed cooling components, or degraded thermal interface causing overheating.",Check case fans and airflow; clean dust and ensure unobstructed vents.,Monitor temperatures under load and at idle to identify spikes.,Reapply thermal paste to CPU/GPU if paste is old or dried.,Ensure laptop vents are clear and use a cooling pad for laptops.,"If temperatures remain high, upgrade cooling components (better cooler, additional fans).",System runs stable under normal use and stress tests without reproducing the hardware fault.,high,Windows 10,Laptop,HDD_overheating_in_laptop,HDD overheating in laptop - Hardware diagnostic entry or SMART log recorded.
HARDV1-0210,Hard Drive / SSD / Storage Device Errors,Corrupted data from failing storage,Corrupted data from failing storage happens randomly and causes crashes.,"Symptoms: Corrupted data from failing storage. Typically causes instability, crashes, failure to boot, or degraded performance. Category: Hard Drive / SSD / Storage Device Errors.","Failing storage device, bad sectors, or controller issues causing read/write errors.",Backup important data immediately to an external drive if accessible.,Run SMART check using vendor tools (CrystalDiskInfo) to inspect drive health.,Run chkdsk on the affected drive: `chkdsk D: /f /r` (replace D: as needed).,Try connecting the drive to another port or PC to verify detection.,"If SMART indicates failure, replace the drive and restore data from backup.",System runs stable under normal use and stress tests without reproducing the hardware fault.,medium,Windows 11,Laptop,Corrupted_data_from_failing_storage,Corrupted data from failing storage - Hardware diagnostic entry or SMART log recorded.
HARDV1-0018,RAM / Memory Errors,POST beeps for RAM failure,After recent changes I now experience: POST beeps for RAM failure.,"Symptoms: POST beeps for RAM failure. Typically causes instability, crashes, failure to boot, or degraded performance. Category: RAM / Memory Errors.","Faulty RAM modules, incorrect timings/voltage, or slot issues causing memory errors.","Power off and unplug the PC, then carefully remove and reseat RAM sticks.",Try one RAM stick at a time to identify a faulty module.,Run Windows Memory Diagnostic (mdsched.exe) or MemTest86 for extended testing.,Check BIOS for correct memory settings; disable XMP/overclocking to test stability.,Replace the failing RAM module if diagnostics report errors.,System runs stable under normal use and stress tests without reproducing the hardware fault.,high,Windows 11,Workstation,POST_beeps_for_RAM_failure,POST beeps for RAM failure - Hardware diagnostic entry or SMART log recorded.
