id,category,error_name,user_error_text,symptoms,cause,step_1,step_2,step_3,step_4,step_5,verification,risk,os_version,device_type,tag,log_snippet
DRIVERV1-0451,GPU / Display Driver Errors,VIDEO_TDR_FAILURE,VIDEO_TDR_FAILURE appears and the device is unavailable.,"Symptoms: VIDEO_TDR_FAILURE. Device unavailable, drivers show issues, or system instability. Category: GPU / Display Driver Errors.","Graphics driver instability, incompatible driver, or GPU hardware fault.","Boot into Safe Mode and remove GPU drivers using DDU, then reinstall latest stable drivers.",Check GPU power connectors and reseat the GPU in PCIe slot if applicable.,Test with integrated graphics to determine if GPU hardware is at fault.,Update motherboard chipset drivers and GPU firmware if available.,"If GPU shows artifacts or fails in another system, RMA or replace the GPU.",Device operates normally and driver errors no longer appear in Device Manager.,low,Windows 10,Workstation,VIDEO_TDR_FAILURE,VIDEO_TDR_FAILURE - Driver event logged in system.
DRIVERV1-0096,Device Manager Errors / Yellow Warnings,Code 43: Device stopped,After driver install I get: Code 43: Device stopped. What should I do?,"Symptoms: Code 43: Device stopped. Device unavailable, drivers show issues, or system instability. Category: Device Manager Errors / Yellow Warnings.",Windows detected device initialization failure due to driver or hardware problem.,"Open Device Manager, right-click the problematic device, and select Uninstall device.",Restart the PC to allow Windows to reinstall the driver automatically.,"If reinstall fails, download the latest driver from the device manufacturer.",Check for hardware conflicts and ensure device is enabled in BIOS/UEFI.,"If hardware appears faulty, test it on another PC or replace the device.",Device operates normally and driver errors no longer appear in Device Manager.,low,Windows 10,Workstation,Code_43:_Device_stopped,Code 43: Device stopped - Driver event logged in system.
DRIVERV1-0798,Storage & SATA/NVMe Driver Problems,Storage controller not loading,Error: Storage controller not loading — hardware not functioning as expected.,"Symptoms: Storage controller not loading. Device unavailable, drivers show issues, or system instability. Category: Storage & SATA/NVMe Driver Problems.",Storage driver/controller failure preventing drive access at OS level.,Ensure storage controller driver is present in Device Manager and update it.,"If INACCESSIBLE_BOOT_DEVICE occurs, boot to recovery and restore proper storage drivers.",Update motherboard chipset and SATA/NVMe drivers from vendor website.,Check BIOS settings (AHCI/RAID mode) match the installed driver expectations.,"If driver issues persist, backup data and reinstall OS after restoring correct drivers.",Device operates normally and driver errors no longer appear in Device Manager.,medium,Windows 11,Laptop,Storage_controller_not_loading,Storage controller not loading - Driver event logged in system.
DRIVERV1-0973,Firmware / BIOS-Dependent Driver Errors,ACPI driver error,My device shows 'ACPI driver error' and does not work correctly.,"Symptoms: ACPI driver error. Device unavailable, drivers show issues, or system instability. Category: Firmware / BIOS-Dependent Driver Errors.",Driver requires specific firmware/BIOS support or vendor firmware update.,Check vendor site for BIOS/UEFI updates and follow official update instructions.,Ensure TPM firmware/drivers are compatible with your Windows version before updating.,"If ACPI errors appear, reset BIOS to defaults and update to latest recommended firmware.",Coordinate firmware updates with driver updates to avoid mismatches.,"If unsure, contact vendor support for guided firmware/driver updates.",Device operates normally and driver errors no longer appear in Device Manager.,low,Windows 10,Laptop,ACPI_driver_error,ACPI driver error - Driver event logged in system.
DRIVERV1-0154,Driver Installation / Update Failures,Windows Update driver failure,Windows Update driver failure appears and the device is unavailable.,"Symptoms: Windows Update driver failure. Device unavailable, drivers show issues, or system instability. Category: Driver Installation / Update Failures.",Installer/driver package incompatible with OS or blocked by signature enforcement.,Download the correct driver package matching your OS and system architecture.,Run installer as Administrator and disable antivirus during installation if safe.,"If driver blocked, enable Test Mode or install signed drivers only to maintain security.",Use Device Manager to update driver and point to the downloaded package.,"Roll back any recent updates and try installing an older, compatible driver.",Device operates normally and driver errors no longer appear in Device Manager.,low,Windows 10,Desktop,Windows_Update_driver_failure,Windows Update driver failure - Driver event logged in system.
DRIVERV1-0494,Audio Device Driver Errors,Realtek driver failure,After driver install I get: Realtek driver failure. What should I do?,"Symptoms: Realtek driver failure. Device unavailable, drivers show issues, or system instability. Category: Audio Device Driver Errors.","Audio driver missing/corrupt, Windows audio service failure, or hardware issue.",Open Sound settings and check output device selection; ensure not muted.,Uninstall audio driver from Device Manager and restart to let Windows reinstall.,Download and install the latest Realtek or OEM audio driver from vendor site.,Restart Windows Audio service (services.msc) and check service dependencies.,"If physical audio jack is damaged, use USB audio or external DAC as a workaround.",Device operates normally and driver errors no longer appear in Device Manager.,low,Windows 10,All-in-One,Realtek_driver_failure,Realtek driver failure - Driver event logged in system.
DRIVERV1-0258,Driver Corruption / Conflicts,Blue screen after driver update,I see 'Blue screen after driver update' in Device Manager after an update.,"Symptoms: Blue screen after driver update. Device unavailable, drivers show issues, or system instability. Category: Driver Corruption / Conflicts.",Corrupted driver files or conflicting drivers after updates causing crashes.,Boot into Safe Mode and uninstall the problematic driver from Device Manager.,Use DDU (Display Driver Uninstaller) for GPU drivers to remove traces before reinstalling.,Download a clean driver package from OEM and install it cleanly.,Check Event Viewer for driver-specific errors and address underlying issues.,"If conflicts persist, perform a system restore to a point before driver changes.",Device operates normally and driver errors no longer appear in Device Manager.,medium,Windows 10,Desktop,Blue_screen_after_driver_update,Blue screen after driver update - Driver event logged in system.
DRIVERV1-0446,GPU / Display Driver Errors,VIDEO_TDR_FAILURE,My device shows 'VIDEO_TDR_FAILURE' and does not work correctly.,"Symptoms: VIDEO_TDR_FAILURE. Device unavailable, drivers show issues, or system instability. Category: GPU / Display Driver Errors.","Graphics driver instability, incompatible driver, or GPU hardware fault.","Boot into Safe Mode and remove GPU drivers using DDU, then reinstall latest stable drivers.",Check GPU power connectors and reseat the GPU in PCIe slot if applicable.,Test with integrated graphics to determine if GPU hardware is at fault.,Update motherboard chipset drivers and GPU firmware if available.,"If GPU shows artifacts or fails in another system, RMA or replace the GPU.",Device operates normally and driver errors no longer appear in Device Manager.,medium,Windows 10,Laptop,VIDEO_TDR_FAILURE,VIDEO_TDR_FAILURE - Driver event logged in system.
DRIVERV1-0432,GPU / Display Driver Errors,Driver timeout during gaming,My device shows 'Driver timeout during gaming' and does not work correctly.,"Symptoms: Driver timeout during gaming. Device unavailable, drivers show issues, or system instability. Category: GPU / Display Driver Errors.","Graphics driver instability, incompatible driver, or GPU hardware fault.","Boot into Safe Mode and remove GPU drivers using DDU, then reinstall latest stable drivers.",Check GPU power connectors and reseat the GPU in PCIe slot if applicable.,Test with integrated graphics to determine if GPU hardware is at fault.,Update motherboard chipset drivers and GPU firmware if available.,"If GPU shows artifacts or fails in another system, RMA or replace the GPU.",Device operates normally and driver errors no longer appear in Device Manager.,medium,Windows 11,Desktop,Driver_timeout_during_gaming,Driver timeout during gaming - Driver event logged in system.
DRIVERV1-0677,USB & Peripheral Driver Errors,USB controller error,My device shows 'USB controller error' and does not work correctly.,"Symptoms: USB controller error. Device unavailable, drivers show issues, or system instability. Category: USB & Peripheral Driver Errors.",USB controller/driver failure or peripheral firmware bug.,Try different USB ports and cables to rule out port or cable faults.,Uninstall USB controller drivers and reboot to let Windows reinstall them.,Check power management settings and disable selective suspend for USB hubs.,"Update firmware for peripherals (printers, webcams) and reinstall drivers.","If device still malfunctions, test on another PC to confirm peripheral failure.",Device operates normally and driver errors no longer appear in Device Manager.,medium,Windows 11,Laptop,USB_controller_error,USB controller error - Driver event logged in system.
DRIVERV1-0917,Touchpad / Keyboard / Input Driver Problems,Input device not detected,I see 'Input device not detected' in Device Manager after an update.,"Symptoms: Input device not detected. Device unavailable, drivers show issues, or system instability. Category: Touchpad / Keyboard / Input Driver Problems.",Input driver missing or misconfigured causing input devices to fail.,Enable touchpad in Settings → Devices and check for driver updates.,Uninstall and reinstall the touchpad/keyboard driver from Device Manager.,Check BIOS/UEFI settings for internal pointing device being enabled.,Install OEM driver package (Synaptics/Elan) if generic drivers fail.,"If hardware faulty, use external mouse/keyboard and plan replacement.",Device operates normally and driver errors no longer appear in Device Manager.,medium,Windows 10,All-in-One,Input_device_not_detected,Input device not detected - Driver event logged in system.
DRIVERV1-0667,Network Driver Issues,Adapter disabled by system,Adapter disabled by system appears and the device is unavailable.,"Symptoms: Adapter disabled by system. Device unavailable, drivers show issues, or system instability. Category: Network Driver Issues.",Network driver corruption or missing drivers for the adapter.,"Open Device Manager, uninstall the network adapter driver, and reboot to reinstall.",Download the latest adapter drivers from the manufacturer and install them.,Reset network stack: `netsh int ip reset` and `netsh winsock reset` then reboot.,"If Wi‑Fi card not detected, test with a USB Wi‑Fi dongle to isolate hardware fault.","If using OEM network utilities, uninstall them to avoid driver conflicts.",Device operates normally and driver errors no longer appear in Device Manager.,low,Windows 10,All-in-One,Adapter_disabled_by_system,Adapter disabled by system - Driver event logged in system.
DRIVERV1-0615,Network Driver Issues,Ethernet driver not installed,I see 'Ethernet driver not installed' in Device Manager after an update.,"Symptoms: Ethernet driver not installed. Device unavailable, drivers show issues, or system instability. Category: Network Driver Issues.",Network driver corruption or missing drivers for the adapter.,"Open Device Manager, uninstall the network adapter driver, and reboot to reinstall.",Download the latest adapter drivers from the manufacturer and install them.,Reset network stack: `netsh int ip reset` and `netsh winsock reset` then reboot.,"If Wi‑Fi card not detected, test with a USB Wi‑Fi dongle to isolate hardware fault.","If using OEM network utilities, uninstall them to avoid driver conflicts.",Device operates normally and driver errors no longer appear in Device Manager.,medium,Windows 11,Laptop,Ethernet_driver_not_installed,Ethernet driver not installed - Driver event logged in system.
DRIVERV1-0332,Driver Corruption / Conflicts,Multiple drivers conflicting,Error: Multiple drivers conflicting — hardware not functioning as expected.,"Symptoms: Multiple drivers conflicting. Device unavailable, drivers show issues, or system instability. Category: Driver Corruption / Conflicts.",Corrupted driver files or conflicting drivers after updates causing crashes.,Boot into Safe Mode and uninstall the problematic driver from Device Manager.,Use DDU (Display Driver Uninstaller) for GPU drivers to remove traces before reinstalling.,Download a clean driver package from OEM and install it cleanly.,Check Event Viewer for driver-specific errors and address underlying issues.,"If conflicts persist, perform a system restore to a point before driver changes.",Device operates normally and driver errors no longer appear in Device Manager.,low,Windows 11,All-in-One,Multiple_drivers_conflicting,Multiple drivers conflicting - Driver event logged in system.
DRIVERV1-0691,USB & Peripheral Driver Errors,Bluetooth driver not loading,Bluetooth driver not loading appears and the device is unavailable.,"Symptoms: Bluetooth driver not loading. Device unavailable, drivers show issues, or system instability. Category: USB & Peripheral Driver Errors.",USB controller/driver failure or peripheral firmware bug.,Try different USB ports and cables to rule out port or cable faults.,Uninstall USB controller drivers and reboot to let Windows reinstall them.,Check power management settings and disable selective suspend for USB hubs.,"Update firmware for peripherals (printers, webcams) and reinstall drivers.","If device still malfunctions, test on another PC to confirm peripheral failure.",Device operates normally and driver errors no longer appear in Device Manager.,low,Windows 11,Desktop,Bluetooth_driver_not_loading,Bluetooth driver not loading - Driver event logged in system.
DRIVERV1-0972,Firmware / BIOS-Dependent Driver Errors,BIOS update required for device,BIOS update required for device appears and the device is unavailable.,"Symptoms: BIOS update required for device. Device unavailable, drivers show issues, or system instability. Category: Firmware / BIOS-Dependent Driver Errors.",Driver requires specific firmware/BIOS support or vendor firmware update.,Check vendor site for BIOS/UEFI updates and follow official update instructions.,Ensure TPM firmware/drivers are compatible with your Windows version before updating.,"If ACPI errors appear, reset BIOS to defaults and update to latest recommended firmware.",Coordinate firmware updates with driver updates to avoid mismatches.,"If unsure, contact vendor support for guided firmware/driver updates.",Device operates normally and driver errors no longer appear in Device Manager.,medium,Windows 11,All-in-One,BIOS_update_required_for_device,BIOS update required for device - Driver event logged in system.
DRIVERV1-0526,Audio Device Driver Errors,No sound after update,My device shows 'No sound after update' and does not work correctly.,"Symptoms: No sound after update. Device unavailable, drivers show issues, or system instability. Category: Audio Device Driver Errors.","Audio driver missing/corrupt, Windows audio service failure, or hardware issue.",Open Sound settings and check output device selection; ensure not muted.,Uninstall audio driver from Device Manager and restart to let Windows reinstall.,Download and install the latest Realtek or OEM audio driver from vendor site.,Restart Windows Audio service (services.msc) and check service dependencies.,"If physical audio jack is damaged, use USB audio or external DAC as a workaround.",Device operates normally and driver errors no longer appear in Device Manager.,high,Windows 10,All-in-One,No_sound_after_update,No sound after update - Driver event logged in system.
DRIVERV1-0625,Network Driver Issues,Ethernet driver not installed,Ethernet driver not installed appears and the device is unavailable.,"Symptoms: Ethernet driver not installed. Device unavailable, drivers show issues, or system instability. Category: Network Driver Issues.",Network driver corruption or missing drivers for the adapter.,"Open Device Manager, uninstall the network adapter driver, and reboot to reinstall.",Download the latest adapter drivers from the manufacturer and install them.,Reset network stack: `netsh int ip reset` and `netsh winsock reset` then reboot.,"If Wi‑Fi card not detected, test with a USB Wi‑Fi dongle to isolate hardware fault.","If using OEM network utilities, uninstall them to avoid driver conflicts.",Device operates normally and driver errors no longer appear in Device Manager.,medium,Windows 11,Desktop,Ethernet_driver_not_installed,Ethernet driver not installed - Driver event logged in system.
DRIVERV1-0102,Device Manager Errors / Yellow Warnings,CM_PROB_FAILED_START,My device shows 'CM_PROB_FAILED_START' and does not work correctly.,"Symptoms: CM_PROB_FAILED_START. Device unavailable, drivers show issues, or system instability. Category: Device Manager Errors / Yellow Warnings.",Windows detected device initialization failure due to driver or hardware problem.,"Open Device Manager, right-click the problematic device, and select Uninstall device.",Restart the PC to allow Windows to reinstall the driver automatically.,"If reinstall fails, download the latest driver from the device manufacturer.",Check for hardware conflicts and ensure device is enabled in BIOS/UEFI.,"If hardware appears faulty, test it on another PC or replace the device.",Device operates normally and driver errors no longer appear in Device Manager.,medium,Windows 11,Workstation,CM_PROB_FAILED_START,CM_PROB_FAILED_START - Driver event logged in system.
DRIVERV1-0555,Audio Device Driver Errors,No output device found,No output device found appears and the device is unavailable.,"Symptoms: No output device found. Device unavailable, drivers show issues, or system instability. Category: Audio Device Driver Errors.","Audio driver missing/corrupt, Windows audio service failure, or hardware issue.",Open Sound settings and check output device selection; ensure not muted.,Uninstall audio driver from Device Manager and restart to let Windows reinstall.,Download and install the latest Realtek or OEM audio driver from vendor site.,Restart Windows Audio service (services.msc) and check service dependencies.,"If physical audio jack is damaged, use USB audio or external DAC as a workaround.",Device operates normally and driver errors no longer appear in Device Manager.,high,Windows 11,Laptop,No_output_device_found,No output device found - Driver event logged in system.
DRIVERV1-0312,Driver Corruption / Conflicts,Blue screen after driver update,After driver install I get: Blue screen after driver update. What should I do?,"Symptoms: Blue screen after driver update. Device unavailable, drivers show issues, or system instability. Category: Driver Corruption / Conflicts.",Corrupted driver files or conflicting drivers after updates causing crashes.,Boot into Safe Mode and uninstall the problematic driver from Device Manager.,Use DDU (Display Driver Uninstaller) for GPU drivers to remove traces before reinstalling.,Download a clean driver package from OEM and install it cleanly.,Check Event Viewer for driver-specific errors and address underlying issues.,"If conflicts persist, perform a system restore to a point before driver changes.",Device operates normally and driver errors no longer appear in Device Manager.,medium,Windows 11,All-in-One,Blue_screen_after_driver_update,Blue screen after driver update - Driver event logged in system.
DRIVERV1-0999,Firmware / BIOS-Dependent Driver Errors,Intel ME/AMD PSP driver failure,My device shows 'Intel ME/AMD PSP driver failure' and does not work correctly.,"Symptoms: Intel ME/AMD PSP driver failure. Device unavailable, drivers show issues, or system instability. Category: Firmware / BIOS-Dependent Driver Errors.",Driver requires specific firmware/BIOS support or vendor firmware update.,Check vendor site for BIOS/UEFI updates and follow official update instructions.,Ensure TPM firmware/drivers are compatible with your Windows version before updating.,"If ACPI errors appear, reset BIOS to defaults and update to latest recommended firmware.",Coordinate firmware updates with driver updates to avoid mismatches.,"If unsure, contact vendor support for guided firmware/driver updates.",Device operates normally and driver errors no longer appear in Device Manager.,low,Windows 10,All-in-One,Intel_ME_AMD_PSP_driver_failure,Intel ME/AMD PSP driver failure - Driver event logged in system.
DRIVERV1-0550,Audio Device Driver Errors,Audio device not detected,My device shows 'Audio device not detected' and does not work correctly.,"Symptoms: Audio device not detected. Device unavailable, drivers show issues, or system instability. Category: Audio Device Driver Errors.","Audio driver missing/corrupt, Windows audio service failure, or hardware issue.",Open Sound settings and check output device selection; ensure not muted.,Uninstall audio driver from Device Manager and restart to let Windows reinstall.,Download and install the latest Realtek or OEM audio driver from vendor site.,Restart Windows Audio service (services.msc) and check service dependencies.,"If physical audio jack is damaged, use USB audio or external DAC as a workaround.",Device operates normally and driver errors no longer appear in Device Manager.,low,Windows 10,Workstation,Audio_device_not_detected,Audio device not detected - Driver event logged in system.
DRIVERV1-0815,Storage & SATA/NVMe Driver Problems,Storage controller not loading,My device shows 'Storage controller not loading' and does not work correctly.,"Symptoms: Storage controller not loading. Device unavailable, drivers show issues, or system instability. Category: Storage & SATA/NVMe Driver Problems.",Storage driver/controller failure preventing drive access at OS level.,Ensure storage controller driver is present in Device Manager and update it.,"If INACCESSIBLE_BOOT_DEVICE occurs, boot to recovery and restore proper storage drivers.",Update motherboard chipset and SATA/NVMe drivers from vendor website.,Check BIOS settings (AHCI/RAID mode) match the installed driver expectations.,"If driver issues persist, backup data and reinstall OS after restoring correct drivers.",Device operates normally and driver errors no longer appear in Device Manager.,low,Windows 11,Laptop,Storage_controller_not_loading,Storage controller not loading - Driver event logged in system.
DRIVERV1-0003,Device Manager Errors / Yellow Warnings,Device not initialized,Device not initialized appears and the device is unavailable.,"Symptoms: Device not initialized. Device unavailable, drivers show issues, or system instability. Category: Device Manager Errors / Yellow Warnings.",Windows detected device initialization failure due to driver or hardware problem.,"Open Device Manager, right-click the problematic device, and select Uninstall device.",Restart the PC to allow Windows to reinstall the driver automatically.,"If reinstall fails, download the latest driver from the device manufacturer.",Check for hardware conflicts and ensure device is enabled in BIOS/UEFI.,"If hardware appears faulty, test it on another PC or replace the device.",Device operates normally and driver errors no longer appear in Device Manager.,high,Windows 11,Workstation,Device_not_initialized,Device not initialized - Driver event logged in system.
DRIVERV1-0656,Network Driver Issues,Code 56 network conflict,Error: Code 56 network conflict — hardware not functioning as expected.,"Symptoms: Code 56 network conflict. Device unavailable, drivers show issues, or system instability. Category: Network Driver Issues.",Network driver corruption or missing drivers for the adapter.,"Open Device Manager, uninstall the network adapter driver, and reboot to reinstall.",Download the latest adapter drivers from the manufacturer and install them.,Reset network stack: `netsh int ip reset` and `netsh winsock reset` then reboot.,"If Wi‑Fi card not detected, test with a USB Wi‑Fi dongle to isolate hardware fault.","If using OEM network utilities, uninstall them to avoid driver conflicts.",Device operates normally and driver errors no longer appear in Device Manager.,high,Windows 11,Desktop,Code_56_network_conflict,Code 56 network conflict - Driver event logged in system.
DRIVERV1-0941,Firmware / BIOS-Dependent Driver Errors,Intel ME/AMD PSP driver failure,My device shows 'Intel ME/AMD PSP driver failure' and does not work correctly.,"Symptoms: Intel ME/AMD PSP driver failure. Device unavailable, drivers show issues, or system instability. Category: Firmware / BIOS-Dependent Driver Errors.",Driver requires specific firmware/BIOS support or vendor firmware update.,Check vendor site for BIOS/UEFI updates and follow official update instructions.,Ensure TPM firmware/drivers are compatible with your Windows version before updating.,"If ACPI errors appear, reset BIOS to defaults and update to latest recommended firmware.",Coordinate firmware updates with driver updates to avoid mismatches.,"If unsure, contact vendor support for guided firmware/driver updates.",Device operates normally and driver errors no longer appear in Device Manager.,medium,Windows 11,Laptop,Intel_ME_AMD_PSP_driver_failure,Intel ME/AMD PSP driver failure - Driver event logged in system.
DRIVERV1-0042,Device Manager Errors / Yellow Warnings,CM_PROB_FAILED_START,I see 'CM_PROB_FAILED_START' in Device Manager after an update.,"Symptoms: CM_PROB_FAILED_START. Device unavailable, drivers show issues, or system instability. Category: Device Manager Errors / Yellow Warnings.",Windows detected device initialization failure due to driver or hardware problem.,"Open Device Manager, right-click the problematic device, and select Uninstall device.",Restart the PC to allow Windows to reinstall the driver automatically.,"If reinstall fails, download the latest driver from the device manufacturer.",Check for hardware conflicts and ensure device is enabled in BIOS/UEFI.,"If hardware appears faulty, test it on another PC or replace the device.",Device operates normally and driver errors no longer appear in Device Manager.,low,Windows 10,All-in-One,CM_PROB_FAILED_START,CM_PROB_FAILED_START - Driver event logged in system.
DRIVERV1-0556,Audio Device Driver Errors,Audio device not detected,Error: Audio device not detected — hardware not functioning as expected.,"Symptoms: Audio device not detected. Device unavailable, drivers show issues, or system instability. Category: Audio Device Driver Errors.","Audio driver missing/corrupt, Windows audio service failure, or hardware issue.",Open Sound settings and check output device selection; ensure not muted.,Uninstall audio driver from Device Manager and restart to let Windows reinstall.,Download and install the latest Realtek or OEM audio driver from vendor site.,Restart Windows Audio service (services.msc) and check service dependencies.,"If physical audio jack is damaged, use USB audio or external DAC as a workaround.",Device operates normally and driver errors no longer appear in Device Manager.,high,Windows 11,Workstation,Audio_device_not_detected,Audio device not detected - Driver event logged in system.
