average_rating,average_turnaround_time,brands,categories,city_address,district,email,google_maps_url,latitude,longitude,opening_hours,phone_number,price_range,reviews_count,shop_id,shop_name,shop_type,specialization_services,types,verified,warranty,warranty_provided,website,whatsapp_number
5.0,,"AMD, Adata, Cooler Master, Corsair, Razer, Samsung, Sapphire, WD","GPU, Keyboards, PC Cases, SSD","XWJ6+MW9, Esplanade Rd, Mannar, Sri Lanka",Mannar,contact+man176@digital-pc-computer-mannar-branch.example,https://maps.google.com/?cid=4783117832753357572,8.981673899999999,79.9123661,,0232 222 169,"4,500–32,000",1.0,MAN176,DIGITAL PC COMPUTER MANNAR BRANCH,product_shop,,establishment;point_of_interest;shopping_mall,Maybe,Yes (6 mo),,,701746911
5.0,,"AMD, ASUS, Arctic, Corsair, Deepcool, G.Skill, NVIDIA, TeamGroup, Zotac","Cooling, Desktops, GPU, RAM","Alkaddiveli Andankulam, Adampan 41000, Sri Lanka",Mannar,contact+man177@thapisha-multi-shop.example,https://maps.google.com/?cid=13012089148711791721,8.9278348,80.0330812,Monday: 7:00 AM – 10:00 PM | Tuesday: 7:00 AM – 10:00 PM | Wednesday: 7:00 AM – 10:00 PM | Thursday: 7:00 AM – 10:00 PM | Friday: 7:00 AM – 10:00 PM | Saturday: 7:00 AM – 10:00 PM | Sunday: 7:00 AM – 10:00 PM,076 448 8668,"146,000–175,000",1.0,MAN177,THAPISHA MULTI SHOP,product_shop,,establishment;food;grocery_or_supermarket;point_of_interest;store;supermarket,Maybe,Yes (24 mo),,,723464022
4.9,,"Apple, Corsair, G.Skill, Kingston, MSI, Razer","Keyboards, Laptops, Motherboards, RAM","No: 36, Ward City Shopping Complex, Gampaha 11000, Sri Lanka",Mannar,contact+man178@central-computers.example,https://maps.google.com/?cid=16109954228870119151,7.092913299999999,79.9985263,Monday: 9:30 AM – 6:30 PM | Tuesday: 9:30 AM – 6:30 PM | Wednesday: 9:30 AM – 6:30 PM | Thursday: 9:30 AM – 6:30 PM | Friday: 9:30 AM – 6:30 PM | Saturday: 9:30 AM – 5:00 PM | Sunday: Closed,077 731 7417,"19,500–22,500",50.0,MAN178,Central Computers,product_shop,,electrician;electronics_store;establishment;point_of_interest;store,Maybe,Yes (12 mo),,https://centralcomputers.lk/,741313198
4.9,,"AMD, ASUS, Arctic, Cooler Maste, MikroTik, Razer, Zotac","Audio, Cooling, GPU, Networking","264, Aadiyapatham Road, Kokuvil East, Kokkuvil 40000, Sri Lanka",Mannar,contact+man179@mr-cherry-computers-pvt-ltd.example,https://maps.google.com/?cid=18314991669711697262,9.6941925,80.01696989999999,Monday: 9:30 AM – 7:30 PM | Tuesday: 9:30 AM – 7:30 PM | Wednesday: 9:30 AM – 7:30 PM | Thursday: 9:30 AM – 7:30 PM | Friday: 9:30 AM – 7:30 PM | Saturday: 9:30 AM – 7:30 PM | Sunday: Closed,076 302 9951,"282,500–476,000",42.0,MAN179,Mr.Cherry Computers (Pvt) Ltd,product_shop,,electronics_store;establishment;point_of_interest;store,Maybe,No,,,781881352
4.9,,"Belkin, Seagate, Toshiba, UGREEN, WD","Cables/Adapters, HDD","14/4/C Padukka Rd, Godagama 10200, Sri Lanka",Mannar,contact+man180@computerzone-lk-computer-solutions.example,https://maps.google.com/?cid=14234553679858675096,6.850213999999999,80.0354177,Monday: 9:30 AM – 6:30 PM | Tuesday: 9:30 AM – 6:30 PM | Wednesday: 9:30 AM – 6:30 PM | Thursday: 9:30 AM – 6:30 PM | Friday: 9:30 AM – 6:30 PM | Saturday: 9:30 AM – 6:30 PM | Sunday: Closed,077 566 3924,"500–1,500",40.0,MAN180,COMPUTERZONE.LK - COMPUTER SOLUTIONS,product_shop,,electronics_store;establishment;point_of_interest;store,Maybe,Yes (36 mo),,https://computerzone.lk/,770668575
5.0,,"ASUS, Epson, HP, MSI, Toshiba, WD","HDD, Laptops, Printers","No 23, Kaddaively, Karaveddy, Nelliady 40000, Sri Lanka",Mullaitivu,contact+mul181@aura-pc-factory.example,https://maps.google.com/?cid=13283899079392781179,9.7953126,80.2049757,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,077 022 1046,"16,000–23,500",43.0,MUL181,Aura PC Factory,product_shop,,electronics_store;establishment;point_of_interest;store,Maybe,No,,https://www.aurapcfactory.com/,779637088
5.0,,"ASUS, Baseus, Dell, Orico, UGREEN","Batteries/Chargers, Other Accessories","Common well lane, muniyappar kovil street, Vavuniya 43000, Sri Lanka",Mullaitivu,contact+mul182@pc-mobile-plus-tech.example,https://maps.google.com/?cid=3460688392456405971,8.7453791,80.457774,Monday: 9:00 AM – 7:00 PM | Tuesday: 9:00 AM – 7:00 PM | Wednesday: 9:00 AM – 7:00 PM | Thursday: 9:00 AM – 7:00 PM | Friday: 9:00 AM – 7:00 PM | Saturday: 9:00 AM – 7:00 PM | Sunday: 9:00 AM – 7:00 PM,075 393 5526,"18,000–32,500",17.0,MUL182,pc & mobile plus tech,product_shop,,electronics_store;establishment;point_of_interest;store,Maybe,Yes (12 mo),,,780616919
5.0,,"Corsair, Gigabyte, MSI, UGREEN, WD","HDD, Motherboards, Other Accessories, PSU","8M8Q+WX7, Puthukkudiyiruppu 30159, Sri Lanka",Mullaitivu,contact+mul183@nrs-optical.example,https://maps.google.com/?cid=9860621361313958946,9.3172943,80.6899744,Monday: 8:00 AM – 5:30 PM | Tuesday: 8:00 AM – 5:30 PM | Wednesday: 8:00 AM – 5:30 PM | Thursday: 8:00 AM – 5:30 PM | Friday: 8:00 AM – 5:30 PM | Saturday: 8:00 AM – 5:30 PM | Sunday: Closed,077 029 6557,"76,000–89,500",8.0,MUL183,NRS Optical,product_shop,,establishment;health;point_of_interest;store,Maybe,Yes (12 mo),,https://nrsoptical.com/,763595067
5.0,,"ASUS, Anker, Dell, JBL, NVIDIA, Orico, Sony, UGREEN","Audio, Batteries/Chargers, GPU, Other Accessories","A9 ananthapuram, Kilinochchi, Sri Lanka",Mullaitivu,contact+mul184@jana-computer.example,https://maps.google.com/?cid=18338244291506622748,9.3786271,80.4083194,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 8:00 PM | Saturday: 8:00 AM – 8:00 PM | Sunday: 9:00 AM – 8:00 PM,077 750 8908,"16,000–53,500",5.0,MUL184,Jana computer,product_shop,,establishment;point_of_interest,Maybe,Yes (6 mo),,,759430797
5.0,,"ASUS, Cooler Maste, Gigabyte, MSI, NZXT","Cooling, GPU","Beach Rd, Mullaitivu, Sri Lanka",Mullaitivu,contact+mul185@deltech-computers-mullaitivu.example,https://maps.google.com/?cid=2140480007806953596,9.2685457,80.8176984,Monday: 8:30 AM – 7:30 PM | Tuesday: 8:30 AM – 7:30 PM | Wednesday: 8:30 AM – 7:30 PM | Thursday: 8:30 AM – 7:30 PM | Friday: 8:30 AM – 7:30 PM | Saturday: 8:30 AM – 7:30 PM | Sunday: Closed,077 779 9464,"14,500–30,500",4.0,MUL185,DELTECH COMPUTERS MULLAITIVU,product_shop,,electronics_store;establishment;point_of_interest;store,Maybe,No,,http://deltech.lk/,745981061
5.0,,"ASUS, Acer, Baseus, Brother, Canon, Dell, HP, UGREEN","Batteries/Chargers, Laptops, Other Accessories, Printers","Unnamed Road, Theravil, Sri Lanka",Mullaitivu,contact+mul186@sujanrocks.example,https://maps.google.com/?cid=1168553313871255573,9.3560685,80.59369300000002,Monday: 8:00 AM – 10:00 PM | Tuesday: 8:00 AM – 10:00 PM | Wednesday: 8:00 AM – 10:00 PM | Thursday: 8:00 AM – 10:00 PM | Friday: 8:00 AM – 10:00 PM | Saturday: 8:00 AM – 10:00 PM | Sunday: 8:00 AM – 10:00 PM,077 163 2378,"11,000–24,500",4.0,MUL186,SUJANROCKS,product_shop,,establishment;point_of_interest;store,Maybe,Yes (6 mo),,https://sujanrocks.wordpress.com/,755054059
5.0,,"AOC, ASUS, Baseus, Logitech, Razer, UGREEN","Cables/Adapters, Laptops, Mice, Monitors","Beach road, Alampil 44000, Sri Lanka",Mullaitivu,contact+mul187@abi-computer-centre.example,https://maps.google.com/?cid=7239809636752248938,9.1754419,80.8499818,Monday: 8:00 AM – 4:00 PM | Tuesday: 8:00 AM – 4:00 PM | Wednesday: 8:00 AM – 4:00 PM | Thursday: 8:00 AM – 4:00 PM | Friday: 8:00 AM – 4:00 PM | Saturday: 8:00 AM – 2:00 PM | Sunday: Closed,077 425 8019,"57,500–72,000",1.0,MUL187,Abi Computer Centre,product_shop,,establishment;point_of_interest;store,Maybe,No,,,718949031
5.0,,"ASUS, HP, Kingston, Lenovo, MikroTik, Seagate, Toshiba","Batteries/Chargers, HDD, Networking, RAM","6RGJ+X5J, Sri Lanka",Mullaitivu,contact+mul188@jpr-vehicle-booking.example,https://maps.google.com/?cid=88780880096666374,9.2274552,80.830383,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Closed | Sunday: Closed,076 248 5551,"33,500–72,000",1.0,MUL188,JPR vehicle booking,product_shop,,electronics_store;establishment;point_of_interest;store,Maybe,No,,,748779863
5.0,,"Anker, Cooler Master, Logitech, Orico, SteelSeries, UGREEN","Keyboards, Other Accessories, PC Cases","Puthukkudiyiruppu, Sri Lanka",Mullaitivu,contact+mul189@best-mobile-elect.example,https://maps.google.com/?cid=2484705498527564457,9.3140455,80.6950849,Monday: 7:00 AM – 9:30 PM | Tuesday: 7:00 AM – 9:30 PM | Wednesday: 7:00 AM – 9:30 PM | Thursday: 7:00 AM – 9:30 PM | Friday: 7:00 AM – 9:30 PM | Saturday: 7:00 AM – 9:30 PM | Sunday: Closed,077 110 1288,"42,500–80,500",1.0,MUL189,Best Mobile & Elect,product_shop,,establishment;point_of_interest;store,Maybe,No,,,718002862
5.0,,"ASUS, Crucial, Dell, JBL, Kingston, Logitech, Razer, TeamGroup","Audio, Monitors, RAM","NO120 Alldy Road, Vavuniya 43000, Sri Lanka",Mullaitivu,contact+mul190@epsi-computers.example,https://maps.google.com/?cid=9040700602782521012,8.743076,80.48750299999999,Monday: 8:30 AM – 8:30 PM | Tuesday: 8:30 AM – 8:30 PM | Wednesday: 8:30 AM – 8:30 PM | Thursday: 8:30 AM – 8:30 PM | Friday: 8:30 AM – 8:30 PM | Saturday: 8:30 AM – 8:30 PM | Sunday: 8:30 AM – 8:30 PM,0244 123 125,"12,000–12,000",1.0,MUL190,Epsi Computers,product_shop,,establishment;point_of_interest;store,Maybe,Yes (6 mo),,https://web.facebook.com/@epsi.lk,785481130
5.0,,"JBL, Logitech, Redragon, Seagate, Toshiba, WD","Audio, HDD, Keyboards","No.24 Kanagapuram Road, Kilinochchi 44000, Sri Lanka",Mullaitivu,contact+mul191@ak-technology.example,https://maps.google.com/?cid=2797759961466686129,9.3835574,80.39518749999999,Monday: 8:00 AM – 9:00 PM | Tuesday: 8:00 – 9:00 AM | Wednesday: 8:00 AM – 9:00 PM | Thursday: 8:00 AM – 9:30 PM | Friday: 8:00 AM – 9:00 PM | Saturday: 8:00 AM – 9:00 PM | Sunday: 10:00 AM – 1:00 PM,076 856 8104,"28,500–37,000",1.0,MUL191,AK Technology,product_shop,,electronics_store;establishment;point_of_interest;store,Maybe,No,,,749171283
4.9,,"AMD, Anker, Baseus, HyperX, Intel, Logitech, Razer, Thermaltake, UGREEN","Audio, CPU, Other Accessories, PSU","Kandy Road Arasady Junction, Chavakachcheri 40000, Sri Lanka",Mullaitivu,contact+mul192@sakthimicro.example,https://maps.google.com/?cid=7312145404620946591,9.666124,80.176371,Monday: 9:00 AM – 7:00 PM | Tuesday: 9:00 AM – 7:00 PM | Wednesday: 9:00 AM – 7:00 PM | Thursday: 9:00 AM – 7:00 PM | Friday: 9:00 AM – 7:00 PM | Saturday: 9:00 AM – 7:00 PM | Sunday: Closed,077 610 2609,"9,000–11,500",69.0,MUL192,SAKTHIMICRO,product_shop,,electronics_store;establishment;point_of_interest;store,Maybe,Yes (6 mo),,http://www.sakthimicro.com/,764143261
4.9,,"ASUS, Baseus, Corsair, Dell, Lenovo, Razer, Redragon","Batteries/Chargers, Cables/Adapters, Laptops, Mice","No: 36, Ward City Shopping Complex, Gampaha 11000, Sri Lanka",Mullaitivu,contact+mul193@central-computers.example,https://maps.google.com/?cid=16109954228870119151,7.092913299999999,79.9985263,Monday: 9:30 AM – 6:30 PM | Tuesday: 9:30 AM – 6:30 PM | Wednesday: 9:30 AM – 6:30 PM | Thursday: 9:30 AM – 6:30 PM | Friday: 9:30 AM – 6:30 PM | Saturday: 9:30 AM – 5:00 PM | Sunday: Closed,077 731 7417,"11,500–24,000",50.0,MUL193,Central Computers,product_shop,,electrician;electronics_store;establishment;point_of_interest;store,Maybe,Yes (12 mo),,https://centralcomputers.lk/,716077624
4.9,,"Corsair, Dell, LG, Logitech, Razer, Samsung","Mice, Monitors, SSD","14/4/C Padukka Rd, Godagama 10200, Sri Lanka",Mullaitivu,contact+mul194@computerzone-lk-computer-solutions.example,https://maps.google.com/?cid=14234553679858675096,6.850213999999999,80.0354177,Monday: 9:30 AM – 6:30 PM | Tuesday: 9:30 AM – 6:30 PM | Wednesday: 9:30 AM – 6:30 PM | Thursday: 9:30 AM – 6:30 PM | Friday: 9:30 AM – 6:30 PM | Saturday: 9:30 AM – 6:30 PM | Sunday: Closed,077 566 3924,"4,500–8,000",40.0,MUL194,COMPUTERZONE.LK - COMPUTER SOLUTIONS,product_shop,,electronics_store;establishment;point_of_interest;store,Maybe,Yes (24 mo),,https://computerzone.lk/,705542906
4.9,,"Baseus, Belkin, Toshiba, UGREEN","Cables/Adapters, HDD","Main Street, Mulliyawalai 42000, Sri Lanka",Mullaitivu,contact+mul195@ak-computers.example,https://maps.google.com/?cid=14712521191550860032,9.2252244,80.7841959,Monday: 8:00 AM – 9:30 PM | Tuesday: 8:00 AM – 9:30 PM | Wednesday: 8:00 AM – 9:30 PM | Thursday: 8:00 AM – 9:30 PM | Friday: 8:00 AM – 9:30 PM | Saturday: 8:00 AM – 9:30 PM | Sunday: 8:00 AM – 9:30 PM,077 295 6311,"19,000–19,500",37.0,MUL195,AK Computers,product_shop,,electronics_store;establishment;point_of_interest;store,Maybe,No,,,788894178
5.0,,"ASRock, Cooler Master, Gigabyte, HP, Lenovo, MSI","Desktops, Motherboards, PC Cases","No:49A, Anna Road, Vavuniya 43000, Sri Lanka",Vavuniya,contact+vav196@vasanth-technology-systems.example,https://maps.google.com/?cid=9053718359325315057,8.7450115,80.48477059999999,Monday: 9:00 AM – 7:00 PM | Tuesday: 9:00 AM – 7:00 PM | Wednesday: 9:00 AM – 7:00 PM | Thursday: 9:00 AM – 7:00 PM | Friday: 9:00 AM – 7:00 PM | Saturday: 9:00 AM – 7:00 PM | Sunday: 9:00 AM – 7:00 PM,077 977 6283,"13,000–80,000",51.0,VAV196,Vasanth Technology Systems,product_shop,,establishment;point_of_interest,Maybe,Yes (24 mo),,https://www.facebook.com/VasanthTec/,761343213
5.0,,"Acer, Baseus, Dell, HP, Orico, UGREEN","Cables/Adapters, Laptops, Other Accessories","Junction, Vavuniya 43000, Sri Lanka",Vavuniya,contact+vav197@mt-multy-vision.example,https://maps.google.com/?cid=6610707846424490941,8.762195,80.45904780000001,Monday: 8:30 AM – 8:30 PM | Tuesday: 8:30 AM – 8:30 PM | Wednesday: 8:30 AM – 8:30 PM | Thursday: 9:00 AM – 8:30 PM | Friday: 8:00 AM – 9:00 PM | Saturday: 9:00 AM – 8:30 PM | Sunday: 9:00 AM – 8:00 PM,076 603 0866,"1,000–2,000",32.0,VAV197,MT MULTY VISION,product_shop,,establishment;movie_rental;point_of_interest;store,Maybe,Yes (12 mo),,,719190834
5.0,,"Cisco, Corsair, Kingston, Logitech, MSI, Redragon, SteelSeries","Mice, Motherboards, Networking, RAM","141 1, 1 Tharmalingam Rd, Vavuniya, Sri Lanka",Vavuniya,contact+vav198@phone-asia-vavuniya.example,https://maps.google.com/?cid=5877973988895038385,8.7558932,80.5006094,Monday: 9:00 AM – 9:00 PM | Tuesday: 12:00 AM – 9:00 PM | Wednesday: 9:00 AM – 9:00 PM | Thursday: 9:00 AM – 9:00 PM | Friday: 9:00 AM – 9:00 PM | Saturday: 9:00 AM – 9:00 PM | Sunday: 9:00 AM – 2:00 PM,077 785 0980,"22,500–69,000",30.0,VAV198,PHONE ASIA Vavuniya,product_shop,,establishment;point_of_interest;store,Maybe,Yes (36 mo),,,704616223
5.0,,"Acer, Arctic, Brother, NZXT, Noctua","Batteries/Chargers, Cooling, Printers","Bank Town, U C Shopping Scheme, Anuradhapura 50000, Sri Lanka",Vavuniya,contact+vav199@vip-computers.example,https://maps.google.com/?cid=10864054151663046401,8.336792299999999,80.4116763,Monday: 8:00 AM – 6:00 PM | Tuesday: 8:00 AM – 6:00 PM | Wednesday: 8:00 AM – 6:00 PM | Thursday: 8:00 AM – 6:00 PM | Friday: 8:00 AM – 6:00 PM | Saturday: 9:00 AM – 5:30 PM | Sunday: Closed,070 240 0375,"10,500–29,000",21.0,VAV199,VIP Computers,product_shop,,electronics_store;establishment;point_of_interest;store,Maybe,Yes (36 mo),,https://www.vipcomputers.lk/,784607663
5.0,,"Gigabyte, Logitech, MSI, NVIDIA, SteelSeries","GPU, Keyboards","Common well lane, muniyappar kovil street, Vavuniya 43000, Sri Lanka",Vavuniya,contact+vav200@pc-mobile-plus-tech.example,https://maps.google.com/?cid=3460688392456405971,8.7453791,80.457774,Monday: 9:00 AM – 7:00 PM | Tuesday: 9:00 AM – 7:00 PM | Wednesday: 9:00 AM – 7:00 PM | Thursday: 9:00 AM – 7:00 PM | Friday: 9:00 AM – 7:00 PM | Saturday: 9:00 AM – 7:00 PM | Sunday: 9:00 AM – 7:00 PM,075 393 5526,"224,500–234,000",17.0,VAV200,pc & mobile plus tech,product_shop,,electronics_store;establishment;point_of_interest;store,Maybe,Yes (36 mo),,,713805494
5.0,,"AMD, Acer, Corsair, Intel, NVIDIA, Zotac","Batteries/Chargers, CPU, GPU, Mice","No: 493 3rd Lane, Vavuniya 43000, Sri Lanka",Vavuniya,contact+vav201@philiptroniks-repair-solutions.example,https://maps.google.com/?cid=1352330286532666723,8.7770596,80.48185910000001,Monday: 9:00 AM – 5:00 PM | Tuesday: 9:00 AM – 5:00 PM | Wednesday: 9:00 AM – 5:00 PM | Thursday: 9:00 AM – 5:00 PM | Friday: 9:00 AM – 5:00 PM | Saturday: 9:00 AM – 5:00 PM | Sunday: 9:00 AM – 5:00 PM,070 595 9280,"13,500–22,000",13.0,VAV201,PHILIPTRONIKS REPAIR SOLUTIONS,product_shop,,establishment;point_of_interest,Maybe,Yes (12 mo),,,774951573
5.0,,"AMD, D-Link, EVGA, MSI, MikroTik, TP-Link","GPU, Networking, PSU","No 249/1 Kovil Rd, Vavuniya 43000, Sri Lanka",Vavuniya,contact+vav202@future-tech-vavuniya.example,https://maps.google.com/?cid=5683467597241498295,8.7802749,80.4844404,Monday: 9:00 AM – 5:00 PM | Tuesday: 9:00 AM – 5:00 PM | Wednesday: 9:00 AM – 5:00 PM | Thursday: 9:00 AM – 5:00 PM | Friday: 9:00 AM – 5:00 PM | Saturday: Closed | Sunday: Closed,077 406 4997,"19,500–26,000",10.0,VAV202,Future Tech Vavuniya,product_shop,,establishment;point_of_interest,Maybe,Yes (6 mo),,https://www.facebook.com/profile.php?id=61575813396749,759588209
5.0,,"Brother, Cisco, Crucial, Epson, G.Skill, HP, Kingston, Netgear, Seagate, TP-Link, Toshiba, WD","HDD, Networking, Printers, RAM","21 10th Ln, Vavuniya 43000, Sri Lanka",Vavuniya,contact+vav203@algo-pte-ltd-sun-microcreators-pte-ltd.example,https://maps.google.com/?cid=236023675940530682,8.761474999999999,80.4900364,Monday: 8:30 AM – 5:30 PM | Tuesday: 8:30 AM – 5:30 PM | Wednesday: 8:30 AM – 5:30 PM | Thursday: 8:30 AM – 5:30 PM | Friday: 8:30 AM – 5:30 PM | Saturday: 8:30 AM – 5:30 PM | Sunday: 8:30 AM – 5:30 PM,077 086 1216,"8,000–11,000",8.0,VAV203,Algo (Pte) Ltd.- Sun Microcreators (Pte) Ltd.,product_shop,,electronics_store;establishment;point_of_interest;store,Maybe,No,,https://algoinn.com/,728036351
5.0,,"ASUS, Brother, Canon, Epson, Kingston, Lenovo","Batteries/Chargers, Printers, SSD","91 Mill Rd, Vavuniya 43000, Sri Lanka",Vavuniya,contact+vav204@altec-it-solutions-pvt-ltd.example,https://maps.google.com/?cid=3351441983753162077,8.7537808,80.50122499999999,Monday: 9:00 AM – 6:00 PM | Tuesday: 9:00 AM – 6:00 PM | Wednesday: 9:00 AM – 6:00 PM | Thursday: 9:00 AM – 6:00 PM | Friday: 9:00 AM – 6:00 PM | Saturday: 9:00 AM – 6:00 PM | Sunday: Closed,077 744 7725,"15,500–27,500",4.0,VAV204,Altec IT Solutions (PVT) Ltd,product_shop,,establishment;point_of_interest,Maybe,Yes (36 mo),,http://altec.lk/,743660063
5.0,,"Canon, Dell, Epson, HP, Lenovo","Batteries/Chargers, Printers","Station Rd, Vavuniya 43000, Sri Lanka",Vavuniya,contact+vav205@evergreen-computers.example,https://maps.google.com/?cid=7351601241876985538,8.755706499999999,80.4913586,Monday: 9:00 AM – 7:00 PM | Tuesday: 9:00 AM – 7:00 PM | Wednesday: 9:00 AM – 7:00 PM | Thursday: 9:00 AM – 7:00 PM | Friday: 9:00 AM – 7:00 PM | Saturday: 9:00 AM – 7:00 PM | Sunday: Closed,077 977 8280,"16,000–30,000",3.0,VAV205,Evergreen Computers,product_shop,,establishment;point_of_interest,Maybe,Yes (12 mo),,,756072249
5.0,,"ASUS, Arctic, Canon, Corsair, Epson, HP, JBL, Lenovo, Noctua","Audio, Cooling, Laptops, Printers","WQ5G+557, Welioya, Sri Lanka",Vavuniya,contact+vav206@arrow-tech-computer-solutions.example,https://maps.google.com/?cid=15076796575584141506,8.907881999999999,80.775301,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 8:00 PM | Saturday: 8:00 AM – 8:00 PM | Sunday: 8:00 AM – 8:00 PM,070 105 5151,"16,500–24,000",2.0,VAV206,Arrow Tech Computer Solutions,product_shop,,electronics_store;establishment;point_of_interest;store,Maybe,No,,,723891134
5.0,,"Acer, Apple, Cisco, Crucial, Dell, MikroTik, TP-Link","Laptops, Networking, SSD","NO120 Alldy Road, Vavuniya 43000, Sri Lanka",Vavuniya,contact+vav207@epsi-computers.example,https://maps.google.com/?cid=9040700602782521012,8.743076,80.48750299999999,Monday: 8:30 AM – 8:30 PM | Tuesday: 8:30 AM – 8:30 PM | Wednesday: 8:30 AM – 8:30 PM | Thursday: 8:30 AM – 8:30 PM | Friday: 8:30 AM – 8:30 PM | Saturday: 8:30 AM – 8:30 PM | Sunday: 8:30 AM – 8:30 PM,0244 123 125,"24,500–34,000",1.0,VAV207,Epsi Computers,product_shop,,establishment;point_of_interest;store,Maybe,Yes (24 mo),,https://web.facebook.com/@epsi.lk,716603921
5.0,,"NZXT, SteelSeries, Thermaltake, UGREEN","Cables/Adapters, Mice, PC Cases","No:214,Kandy Road, Main Street, Vavuniya 43000, Sri Lanka",Vavuniya,contact+vav208@the-circuit-by-techscrolll.example,https://maps.google.com/?cid=1173958974270472012,8.752203999999999,80.4972343,Monday: 8:30 AM – 6:00 PM | Tuesday: 8:30 AM – 6:00 PM | Wednesday: 8:30 AM – 6:00 PM | Thursday: 8:30 AM – 6:00 PM | Friday: 8:30 AM – 6:00 PM | Saturday: 8:30 AM – 6:00 PM | Sunday: Closed,070 270 2707,"1,000–2,500",1.0,VAV208,The Circuit by Techscrolll,product_shop,,electronics_store;establishment;point_of_interest;store,Maybe,Yes (12 mo),,,772013874
5.0,,"ASRock, Gigabyte, Kingston, MSI, Razer, Redragon, Seagate, SteelSeries","Keyboards, Motherboards, SSD","NO:82A, junction, Station Rd, Vavuniya 43000, Sri Lanka",Vavuniya,contact+vav209@run-lanka-pvt-ltd.example,https://maps.google.com/?cid=10942204854217489294,8.7558259,80.49123,Monday: 9:30 AM – 5:30 PM | Tuesday: 9:30 AM – 5:30 PM | Wednesday: 9:30 AM – 5:30 PM | Thursday: 9:30 AM – 5:30 PM | Friday: 9:30 AM – 5:30 PM | Saturday: Closed | Sunday: Closed,077 022 2262,"15,500–40,000",1.0,VAV209,Run Lanka (Pvt) Ltd.,product_shop,,electronics_store;establishment;point_of_interest;store,Maybe,Yes (12 mo),,https://runlanka.lk/,729482445
5.0,,"AMD, Cooler Master, D-Link, Intel, Lian Li, Netgear, Samsung, Seagate, TP-Link, Thermaltake","CPU, Networking, PC Cases, SSD","No.75/4, Vavuniya 43000, Sri Lanka",Vavuniya,contact+vav210@brandx-solutions-esp.example,https://maps.google.com/?cid=1473803226563479799,8.757567,80.45363239999999,Monday: 9:00 AM – 8:00 PM | Tuesday: 9:00 AM – 8:00 PM | Wednesday: 9:00 AM – 8:00 PM | Thursday: 9:00 AM – 8:00 PM | Friday: 9:00 AM – 8:00 PM | Saturday: Open 24 hours | Sunday: Open 24 hours,076 153 8515,"20,000–48,500",1.0,VAV210,Brandx Solutions ESP,product_shop,,establishment;point_of_interest,Maybe,Yes (12 mo),,https://www.brandxesp.com/,710581667
5.0,,"Intel, JBL, Seagate, Toshiba, WD","Audio, CPU, HDD","16/6 Huskison Rd, Trincomalee 31000, Sri Lanka",Trincomalee,contact+tri211@digi-world.example,https://maps.google.com/?cid=5673610601921200797,8.577075899999999,81.2313712,Monday: 9:00 AM – 8:00 PM | Tuesday: 9:00 AM – 8:00 PM | Wednesday: 9:00 AM – 8:00 PM | Thursday: 9:00 AM – 8:00 PM | Friday: 9:00 AM – 8:00 PM | Saturday: 9:00 AM – 8:00 PM | Sunday: Closed,076 575 1275,"5,500–42,000",63.0,TRI211,DIGI World,product_shop,,establishment;point_of_interest;store,Maybe,No,,,720975618
5.0,,"AMD, ASRock, ASUS, Baseus, Gigabyte, Intel, JBL, Logitech, Orico, UGREEN","Audio, CPU, Motherboards, Other Accessories","No.680/A Raja Ela Rd, Kantale 31300, Sri Lanka",Trincomalee,contact+tri212@tech-house-computer-repair-and-printers.example,https://maps.google.com/?cid=8418717658858996072,8.372370199999999,81.0192582,Monday: 9:00 AM – 7:00 PM | Tuesday: 9:00 AM – 7:00 PM | Wednesday: 9:00 AM – 7:00 PM | Thursday: 9:00 AM – 7:00 PM | Friday: 9:00 AM – 7:00 PM | Saturday: 9:00 AM – 7:00 PM | Sunday: 9:00 AM – 7:00 PM,072 675 5010,"109,000–193,500",10.0,TRI212,Tech House Computer Repair and Printers,product_shop,,establishment;point_of_interest,Maybe,Yes (6 mo),,https://web.facebook.com/profile.php?id=61557410967435,751536977
5.0,,"Crucial, Dell, EVGA, G.Skill, Seagate, Toshiba, WD","HDD, Laptops, PSU, RAM","Main street, 04 buhary junction, Kinniya 31100, Sri Lanka",Trincomalee,contact+tri213@a2zlankans-computer-shop.example,https://maps.google.com/?cid=10238164237114810076,8.5024725,81.1806453,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: Closed | Saturday: Open 24 hours | Sunday: 10:00 AM – 10:30 PM,077 872 5707,"14,500–22,000",7.0,TRI213,A2ZLankans Computer shop,product_shop,,electronics_store;establishment;point_of_interest;store,Maybe,Yes (24 mo),,,725325726
